id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
1921,Saline,Chemical,Temperate,77,Biological Control - Predatory Insects,Winter,Tomato,20C,Medium,AgriSeeds Co.,Spring,129km,73%
1922,Loamy,Organic,Tropical,67,Integrated Pest Management,Winter,Carrot,32C,Rare,CropLife Solutions,Spring,133km,27%
1923,Clay,Organic,Temperate,75,Integrated Pest Management,Late Spring,Wheat,33C,Medium-Well,GreenFields,Spring,133km,41%
1924,Saline,Compost,Tropical,66,Integrated Pest Management,Late Spring,Wheat,27C,Medium-Well,CropLife Solutions,Summer,132km,63%
1925,Clay,Compost,Temperate,67,Biological Control - Predatory Insects,Late Summer,Tomato,33C,Well-Done,FarmGrow Inc.,Summer,131km,71%
1926,Saline,Organic,Tropical,72,Chemical Control - Organic Pesticides,Late Spring,Carrot,30C,Overdone,GreenFields,Winter,129km,30%
1927,Loamy,Compost,Arid,71,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,24C,Well-Done,FarmGrow Inc.,Autumn,132km,30%
1928,Loamy,Organic,Arid,67,Biological Control - Predatory Insects,Early Spring,Potato,30C,Medium-Rare,FarmGrow Inc.,Summer,130km,50%
1929,Saline,Organic,Tropical,82,Biological Control - Predatory Insects,Early Spring,Wheat,24C,Overdone,AgriSeeds Co.,Spring,133km,37%
1930,Clay,Compost,Tropical,70,Biological Control - Predatory Insects,Early Spring,Lettuce,33C,Medium-Well,GreenFields,Spring,130km,47%
1931,Clay,Organic,Tropical,70,Biological Control - Predatory Insects,Winter,Carrot,26C,Overdone,GreenFields,Winter,132km,82%
1932,Sandy,Chemical,Arid,63,Biological Control - Predatory Insects,Early Spring,Carrot,20C,Medium,GreenFields,Autumn,133km,74%
1933,Saline,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Late Summer,Potato,32C,Overdone,AgriSeeds Co.,Spring,134km,29%
1934,Loamy,Chemical,Tropical,62,Chemical Control - Organic Pesticides,Early Summer,Potato,29C,Medium-Well,CropLife Solutions,Autumn,130km,90%
1935,Clay,Organic,Arid,82,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,24C,Well-Done,CropLife Solutions,Spring,129km,42%
1936,Saline,Compost,Arid,79,Chemical Control - Organic Pesticides,Early Summer,Corn,31C,Medium,GreenFields,Summer,130km,30%
1937,Saline,Organic,Temperate,72,Biological Control - Predatory Insects,Early Spring,Carrot,21C,Rare,GreenFields,Summer,131km,27%
1938,Clay,Chemical,Arid,81,Integrated Pest Management,Autumn,Potato,20C,Medium,GreenFields,Autumn,129km,29%
1939,Saline,Organic,Temperate,85,Biological Control - Predatory Insects,Autumn,Corn,23C,Medium-Well,CropLife Solutions,Summer,134km,43%
1940,Saline,Organic,Temperate,61,Integrated Pest Management,Autumn,Lettuce,21C,Well-Done,GreenFields,Autumn,128km,82%
1941,Loamy,Chemical,Temperate,72,Biological Control - Predatory Insects,Early Spring,Lettuce,32C,Overdone,FarmGrow Inc.,Spring,131km,82%
1942,Loamy,Chemical,Arid,73,Chemical Control - Organic Pesticides,Autumn,Lettuce,20C,Medium,AgriSeeds Co.,Autumn,133km,24%
1943,Saline,Compost,Temperate,74,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,24C,Medium,FarmGrow Inc.,Summer,130km,61%
1944,Loamy,Organic,Tropical,81,Chemical Control - Synthetic Pesticides,Early Spring,Potato,32C,Rare,CropLife Solutions,Summer,128km,74%
1945,Sandy,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Autumn,Carrot,31C,Medium-Well,GreenFields,Autumn,132km,76%
1946,Saline,Chemical,Tropical,66,Biological Control - Predatory Insects,Late Spring,Tomato,20C,Medium-Rare,CropLife Solutions,Summer,131km,75%
1947,Saline,Organic,Temperate,65,Chemical Control - Organic Pesticides,Late Spring,Wheat,22C,Medium-Well,FarmGrow Inc.,Summer,130km,61%
1948,Sandy,Chemical,Tropical,79,Chemical Control - Organic Pesticides,Winter,Potato,33C,Well-Done,GreenFields,Summer,133km,71%
1949,Loamy,Organic,Arid,77,Biological Control - Predatory Insects,Late Spring,Corn,24C,Medium,GreenFields,Spring,133km,91%
1950,Saline,Compost,Temperate,61,Integrated Pest Management,Early Spring,Tomato,21C,Rare,GreenFields,Winter,128km,60%
1951,Saline,Chemical,Arid,82,Chemical Control - Organic Pesticides,Late Spring,Carrot,22C,Medium,FarmGrow Inc.,Autumn,130km,81%
1952,Sandy,Compost,Tropical,83,Integrated Pest Management,Late Spring,Wheat,34C,Medium,AgriSeeds Co.,Autumn,133km,24%
1953,Clay,Compost,Tropical,73,Chemical Control - Organic Pesticides,Early Summer,Corn,34C,Medium-Well,AgriSeeds Co.,Summer,128km,58%
1954,Clay,Chemical,Arid,74,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,29C,Rare,GreenFields,Autumn,128km,36%
1955,Loamy,Chemical,Temperate,71,Chemical Control - Synthetic Pesticides,Winter,Potato,34C,Medium,GreenFields,Spring,131km,45%
1956,Saline,Compost,Tropical,85,Biological Control - Predatory Insects,Early Spring,Wheat,34C,Medium,FarmGrow Inc.,Winter,132km,71%
1957,Loamy,Organic,Temperate,64,Biological Control - Predatory Insects,Winter,Tomato,20C,Medium,AgriSeeds Co.,Summer,134km,48%
1958,Sandy,Chemical,Temperate,85,Integrated Pest Management,Autumn,Potato,27C,Overdone,GreenFields,Autumn,133km,35%
1959,Sandy,Chemical,Temperate,83,Chemical Control - Organic Pesticides,Autumn,Lettuce,22C,Overdone,CropLife Solutions,Spring,132km,42%
1960,Clay,Chemical,Temperate,63,Chemical Control - Organic Pesticides,Autumn,Corn,32C,Overdone,FarmGrow Inc.,Spring,131km,58%
1961,Clay,Organic,Arid,80,Integrated Pest Management,Late Spring,Potato,27C,Well-Done,CropLife Solutions,Summer,130km,97%
1962,Loamy,Chemical,Arid,64,Chemical Control - Organic Pesticides,Late Summer,Corn,27C,Well-Done,CropLife Solutions,Spring,129km,91%
1963,Sandy,Chemical,Arid,71,Chemical Control - Organic Pesticides,Winter,Wheat,24C,Medium,AgriSeeds Co.,Summer,131km,48%
1964,Loamy,Chemical,Arid,76,Biological Control - Predatory Insects,Late Spring,Lettuce,20C,Overdone,GreenFields,Spring,129km,78%
1965,Loamy,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Early Summer,Potato,34C,Medium-Rare,GreenFields,Autumn,129km,42%
1966,Saline,Compost,Arid,83,Integrated Pest Management,Winter,Carrot,34C,Rare,CropLife Solutions,Winter,133km,92%
1967,Loamy,Organic,Tropical,68,Integrated Pest Management,Early Summer,Wheat,31C,Medium-Rare,GreenFields,Winter,130km,58%
1968,Sandy,Compost,Temperate,72,Chemical Control - Organic Pesticides,Late Spring,Tomato,32C,Well-Done,FarmGrow Inc.,Summer,129km,29%
1969,Sandy,Organic,Temperate,71,Biological Control - Predatory Insects,Autumn,Wheat,33C,Rare,AgriSeeds Co.,Autumn,134km,25%
1970,Loamy,Organic,Tropical,71,Chemical Control - Synthetic Pesticides,Early Spring,Corn,26C,Medium-Rare,CropLife Solutions,Autumn,133km,72%
1971,Clay,Organic,Tropical,77,Integrated Pest Management,Autumn,Lettuce,31C,Medium-Well,FarmGrow Inc.,Summer,133km,79%
1972,Sandy,Organic,Tropical,63,Biological Control - Predatory Insects,Autumn,Lettuce,31C,Medium,GreenFields,Winter,129km,41%
1973,Loamy,Compost,Tropical,74,Integrated Pest Management,Winter,Tomato,30C,Medium-Rare,CropLife Solutions,Autumn,129km,54%
1974,Saline,Organic,Tropical,74,Biological Control - Predatory Insects,Winter,Tomato,21C,Medium-Rare,FarmGrow Inc.,Winter,131km,48%
1975,Sandy,Chemical,Arid,61,Chemical Control - Organic Pesticides,Late Spring,Potato,20C,Overdone,CropLife Solutions,Spring,132km,62%
1976,Loamy,Chemical,Arid,65,Chemical Control - Organic Pesticides,Late Spring,Potato,25C,Medium,CropLife Solutions,Winter,132km,89%
1977,Clay,Compost,Arid,84,Biological Control - Predatory Insects,Early Summer,Lettuce,25C,Medium-Rare,FarmGrow Inc.,Autumn,131km,21%
1978,Clay,Compost,Temperate,77,Chemical Control - Organic Pesticides,Early Summer,Wheat,23C,Medium-Rare,AgriSeeds Co.,Spring,133km,99%
1979,Clay,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Early Spring,Potato,22C,Rare,AgriSeeds Co.,Autumn,129km,48%
1980,Saline,Organic,Tropical,81,Biological Control - Predatory Insects,Early Summer,Potato,34C,Rare,FarmGrow Inc.,Autumn,133km,76%
1981,Loamy,Compost,Arid,64,Chemical Control - Organic Pesticides,Early Spring,Wheat,34C,Well-Done,AgriSeeds Co.,Winter,130km,37%
1982,Clay,Compost,Arid,60,Biological Control - Predatory Insects,Late Summer,Lettuce,32C,Rare,AgriSeeds Co.,Autumn,129km,50%
1983,Saline,Compost,Temperate,60,Biological Control - Predatory Insects,Early Spring,Corn,23C,Medium-Well,FarmGrow Inc.,Winter,129km,36%
1984,Saline,Chemical,Temperate,60,Biological Control - Predatory Insects,Late Summer,Corn,27C,Well-Done,AgriSeeds Co.,Summer,128km,49%
1985,Loamy,Organic,Temperate,75,Chemical Control - Organic Pesticides,Early Summer,Wheat,32C,Medium-Rare,AgriSeeds Co.,Autumn,133km,45%
1986,Saline,Organic,Temperate,84,Chemical Control - Synthetic Pesticides,Early Summer,Potato,30C,Medium-Well,GreenFields,Spring,131km,27%
1987,Loamy,Compost,Tropical,62,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,24C,Medium-Rare,FarmGrow Inc.,Winter,133km,82%
1988,Sandy,Compost,Tropical,85,Chemical Control - Synthetic Pesticides,Autumn,Tomato,26C,Medium-Rare,AgriSeeds Co.,Winter,131km,49%
1989,Loamy,Compost,Arid,63,Integrated Pest Management,Autumn,Potato,31C,Medium-Rare,AgriSeeds Co.,Winter,133km,78%
1990,Saline,Compost,Temperate,75,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,27C,Medium-Well,GreenFields,Summer,133km,35%
1991,Loamy,Chemical,Arid,61,Biological Control - Predatory Insects,Early Summer,Tomato,30C,Overdone,GreenFields,Spring,133km,96%
1992,Sandy,Organic,Temperate,83,Biological Control - Predatory Insects,Early Spring,Carrot,33C,Well-Done,CropLife Solutions,Winter,132km,21%
1993,Clay,Compost,Temperate,76,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,25C,Medium-Well,CropLife Solutions,Summer,133km,45%
1994,Clay,Compost,Tropical,84,Integrated Pest Management,Early Summer,Corn,27C,Medium-Rare,CropLife Solutions,Autumn,133km,22%
1995,Saline,Organic,Tropical,64,Chemical Control - Organic Pesticides,Autumn,Corn,27C,Overdone,GreenFields,Spring,134km,49%
1996,Sandy,Compost,Tropical,83,Chemical Control - Organic Pesticides,Winter,Carrot,23C,Rare,GreenFields,Summer,133km,60%
1997,Clay,Chemical,Arid,72,Chemical Control - Organic Pesticides,Autumn,Wheat,28C,Rare,FarmGrow Inc.,Summer,128km,69%
1998,Saline,Compost,Arid,72,Integrated Pest Management,Late Summer,Potato,34C,Medium-Rare,FarmGrow Inc.,Spring,131km,43%
1999,Loamy,Organic,Arid,72,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,22C,Overdone,GreenFields,Winter,132km,43%
2000,Saline,Chemical,Arid,71,Chemical Control - Synthetic Pesticides,Autumn,Carrot,32C,Overdone,AgriSeeds Co.,Autumn,128km,61%
2001,Clay,Chemical,Arid,84,Integrated Pest Management,Autumn,Corn,27C,Rare,AgriSeeds Co.,Winter,129km,88%
2002,Saline,Chemical,Arid,70,Biological Control - Predatory Insects,Autumn,Tomato,33C,Rare,AgriSeeds Co.,Autumn,130km,69%
2003,Clay,Chemical,Temperate,82,Chemical Control - Organic Pesticides,Early Spring,Potato,27C,Rare,FarmGrow Inc.,Summer,131km,69%
2004,Sandy,Organic,Tropical,76,Chemical Control - Organic Pesticides,Autumn,Wheat,23C,Medium-Well,AgriSeeds Co.,Summer,128km,97%
2005,Saline,Organic,Arid,73,Biological Control - Predatory Insects,Late Spring,Wheat,20C,Well-Done,GreenFields,Summer,128km,52%
2006,Sandy,Compost,Arid,66,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,25C,Overdone,FarmGrow Inc.,Spring,128km,36%
2007,Loamy,Compost,Arid,77,Chemical Control - Organic Pesticides,Late Summer,Wheat,29C,Medium-Well,GreenFields,Spring,134km,32%
2008,Sandy,Organic,Arid,83,Biological Control - Predatory Insects,Winter,Tomato,28C,Well-Done,GreenFields,Winter,130km,69%
2009,Loamy,Organic,Temperate,73,Chemical Control - Organic Pesticides,Winter,Carrot,29C,Medium-Well,FarmGrow Inc.,Autumn,134km,39%
2010,Sandy,Compost,Tropical,79,Integrated Pest Management,Late Summer,Corn,23C,Medium-Rare,AgriSeeds Co.,Summer,129km,50%
2011,Loamy,Chemical,Temperate,67,Biological Control - Predatory Insects,Late Summer,Potato,27C,Rare,AgriSeeds Co.,Winter,130km,85%
2012,Clay,Chemical,Temperate,72,Biological Control - Predatory Insects,Late Summer,Potato,33C,Medium-Rare,AgriSeeds Co.,Autumn,130km,43%
2013,Sandy,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Winter,Carrot,32C,Rare,CropLife Solutions,Spring,129km,56%
2014,Loamy,Compost,Tropical,84,Biological Control - Predatory Insects,Early Spring,Corn,21C,Overdone,CropLife Solutions,Spring,134km,27%
2015,Clay,Compost,Tropical,73,Integrated Pest Management,Early Spring,Potato,26C,Well-Done,CropLife Solutions,Summer,132km,44%
2016,Saline,Chemical,Temperate,79,Biological Control - Predatory Insects,Early Summer,Lettuce,33C,Medium-Rare,GreenFields,Autumn,129km,61%
2017,Loamy,Chemical,Arid,72,Chemical Control - Synthetic Pesticides,Autumn,Carrot,31C,Overdone,AgriSeeds Co.,Summer,134km,90%
2018,Sandy,Compost,Arid,68,Biological Control - Predatory Insects,Early Summer,Corn,24C,Overdone,GreenFields,Autumn,129km,27%
2019,Clay,Compost,Temperate,74,Integrated Pest Management,Early Summer,Lettuce,30C,Medium-Rare,AgriSeeds Co.,Summer,130km,93%
2020,Clay,Compost,Temperate,78,Chemical Control - Synthetic Pesticides,Early Spring,Potato,20C,Medium-Well,GreenFields,Summer,131km,37%
2021,Loamy,Compost,Tropical,81,Biological Control - Predatory Insects,Early Spring,Tomato,24C,Medium-Rare,CropLife Solutions,Autumn,128km,85%
2022,Clay,Compost,Tropical,60,Chemical Control - Synthetic Pesticides,Winter,Tomato,25C,Rare,FarmGrow Inc.,Summer,129km,64%
2023,Sandy,Chemical,Tropical,67,Integrated Pest Management,Late Summer,Potato,25C,Rare,GreenFields,Spring,128km,24%
2024,Sandy,Chemical,Temperate,65,Integrated Pest Management,Late Summer,Lettuce,26C,Medium,AgriSeeds Co.,Summer,134km,35%
2025,Clay,Compost,Tropical,76,Integrated Pest Management,Autumn,Lettuce,22C,Medium-Rare,CropLife Solutions,Summer,131km,91%
2026,Sandy,Chemical,Tropical,66,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,22C,Rare,FarmGrow Inc.,Winter,131km,30%
2027,Saline,Organic,Arid,63,Biological Control - Predatory Insects,Winter,Corn,34C,Overdone,AgriSeeds Co.,Winter,134km,52%
2028,Loamy,Organic,Temperate,72,Biological Control - Predatory Insects,Early Summer,Lettuce,20C,Well-Done,CropLife Solutions,Autumn,131km,78%
2029,Clay,Organic,Temperate,63,Biological Control - Predatory Insects,Late Summer,Wheat,34C,Well-Done,AgriSeeds Co.,Autumn,132km,89%
2030,Loamy,Compost,Arid,72,Biological Control - Predatory Insects,Late Summer,Potato,29C,Medium,AgriSeeds Co.,Autumn,129km,94%
2031,Sandy,Organic,Temperate,83,Integrated Pest Management,Late Summer,Lettuce,33C,Medium-Well,AgriSeeds Co.,Winter,133km,64%
2032,Loamy,Organic,Arid,80,Chemical Control - Organic Pesticides,Early Summer,Potato,27C,Medium-Rare,FarmGrow Inc.,Summer,134km,76%
2033,Saline,Chemical,Temperate,65,Integrated Pest Management,Winter,Tomato,22C,Medium-Well,AgriSeeds Co.,Summer,132km,87%
2034,Clay,Organic,Arid,69,Biological Control - Predatory Insects,Early Summer,Lettuce,29C,Rare,AgriSeeds Co.,Spring,132km,44%
2035,Clay,Organic,Tropical,80,Biological Control - Predatory Insects,Late Spring,Lettuce,27C,Well-Done,CropLife Solutions,Winter,130km,53%
2036,Loamy,Organic,Temperate,75,Integrated Pest Management,Late Spring,Wheat,27C,Medium-Well,FarmGrow Inc.,Winter,130km,66%
2037,Clay,Chemical,Tropical,74,Chemical Control - Synthetic Pesticides,Early Summer,Corn,28C,Medium,FarmGrow Inc.,Winter,130km,98%
2038,Sandy,Chemical,Temperate,62,Integrated Pest Management,Early Summer,Wheat,32C,Rare,CropLife Solutions,Winter,131km,92%
2039,Saline,Chemical,Tropical,71,Integrated Pest Management,Early Summer,Potato,20C,Medium,FarmGrow Inc.,Autumn,130km,77%
2040,Saline,Compost,Temperate,68,Chemical Control - Synthetic Pesticides,Early Spring,Potato,32C,Rare,AgriSeeds Co.,Autumn,134km,83%
2041,Clay,Organic,Arid,74,Integrated Pest Management,Early Spring,Lettuce,20C,Medium-Rare,FarmGrow Inc.,Autumn,131km,25%
2042,Loamy,Compost,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Corn,34C,Medium-Rare,AgriSeeds Co.,Spring,130km,29%
2043,Loamy,Compost,Temperate,75,Chemical Control - Organic Pesticides,Late Spring,Wheat,25C,Medium,AgriSeeds Co.,Spring,131km,31%
2044,Saline,Organic,Arid,85,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,30C,Well-Done,AgriSeeds Co.,Autumn,130km,74%
2045,Clay,Compost,Arid,75,Chemical Control - Synthetic Pesticides,Late Summer,Potato,31C,Medium-Rare,FarmGrow Inc.,Summer,132km,38%
2046,Saline,Chemical,Tropical,63,Integrated Pest Management,Winter,Carrot,26C,Rare,GreenFields,Winter,130km,33%
2047,Sandy,Compost,Tropical,65,Chemical Control - Synthetic Pesticides,Late Summer,Potato,29C,Overdone,GreenFields,Winter,132km,50%
2048,Clay,Chemical,Arid,66,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,30C,Overdone,GreenFields,Summer,131km,45%
2049,Loamy,Compost,Arid,62,Chemical Control - Organic Pesticides,Early Summer,Potato,32C,Overdone,GreenFields,Autumn,134km,95%
2050,Sandy,Chemical,Arid,62,Chemical Control - Organic Pesticides,Autumn,Carrot,25C,Medium-Rare,GreenFields,Spring,129km,25%
2051,Sandy,Compost,Arid,75,Chemical Control - Organic Pesticides,Early Spring,Tomato,33C,Medium-Rare,AgriSeeds Co.,Spring,128km,24%
2052,Saline,Compost,Tropical,61,Biological Control - Predatory Insects,Winter,Tomato,32C,Medium-Well,AgriSeeds Co.,Spring,132km,91%
2053,Clay,Compost,Tropical,62,Biological Control - Predatory Insects,Winter,Potato,25C,Rare,CropLife Solutions,Winter,134km,27%
2054,Clay,Chemical,Tropical,62,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,32C,Medium-Well,CropLife Solutions,Spring,128km,29%
2055,Saline,Compost,Arid,81,Chemical Control - Organic Pesticides,Autumn,Lettuce,27C,Overdone,FarmGrow Inc.,Winter,132km,48%
2056,Sandy,Compost,Tropical,85,Chemical Control - Organic Pesticides,Winter,Lettuce,21C,Medium,GreenFields,Summer,132km,43%
2057,Sandy,Chemical,Tropical,77,Chemical Control - Organic Pesticides,Autumn,Lettuce,28C,Medium-Well,CropLife Solutions,Spring,131km,77%
2058,Loamy,Chemical,Temperate,73,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,27C,Medium-Rare,CropLife Solutions,Summer,132km,55%
2059,Loamy,Organic,Tropical,76,Integrated Pest Management,Early Spring,Corn,21C,Well-Done,CropLife Solutions,Summer,134km,99%
2060,Loamy,Chemical,Tropical,72,Chemical Control - Synthetic Pesticides,Winter,Corn,24C,Rare,CropLife Solutions,Winter,129km,49%
2061,Loamy,Chemical,Arid,70,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,33C,Medium-Well,AgriSeeds Co.,Winter,128km,35%
2062,Saline,Compost,Temperate,65,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,33C,Rare,FarmGrow Inc.,Summer,133km,78%
2063,Clay,Organic,Arid,66,Integrated Pest Management,Early Summer,Lettuce,27C,Well-Done,CropLife Solutions,Summer,134km,82%
2064,Saline,Chemical,Arid,71,Integrated Pest Management,Winter,Lettuce,30C,Rare,FarmGrow Inc.,Autumn,134km,37%
2065,Clay,Compost,Arid,73,Integrated Pest Management,Late Summer,Potato,26C,Medium-Rare,FarmGrow Inc.,Autumn,134km,82%
2066,Saline,Chemical,Tropical,65,Integrated Pest Management,Early Summer,Corn,29C,Medium-Well,GreenFields,Winter,129km,32%
2067,Saline,Compost,Temperate,74,Biological Control - Predatory Insects,Early Spring,Potato,29C,Medium,GreenFields,Summer,134km,56%
2068,Clay,Organic,Temperate,71,Chemical Control - Organic Pesticides,Early Summer,Tomato,26C,Medium-Well,AgriSeeds Co.,Winter,134km,79%
2069,Clay,Chemical,Tropical,68,Chemical Control - Organic Pesticides,Winter,Lettuce,26C,Rare,AgriSeeds Co.,Spring,128km,28%
2070,Loamy,Compost,Tropical,81,Chemical Control - Organic Pesticides,Winter,Wheat,24C,Medium-Well,AgriSeeds Co.,Autumn,132km,90%
2071,Sandy,Chemical,Arid,67,Integrated Pest Management,Autumn,Tomato,20C,Rare,FarmGrow Inc.,Spring,133km,69%
2072,Sandy,Compost,Arid,66,Chemical Control - Organic Pesticides,Early Summer,Carrot,22C,Well-Done,CropLife Solutions,Winter,130km,97%
2073,Saline,Chemical,Arid,67,Chemical Control - Organic Pesticides,Winter,Potato,23C,Rare,CropLife Solutions,Autumn,128km,46%
2074,Clay,Organic,Arid,83,Integrated Pest Management,Late Spring,Lettuce,34C,Medium,FarmGrow Inc.,Autumn,133km,64%
2075,Sandy,Compost,Tropical,85,Biological Control - Predatory Insects,Late Spring,Lettuce,25C,Medium-Well,FarmGrow Inc.,Autumn,133km,22%
2076,Sandy,Compost,Temperate,61,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,30C,Medium,GreenFields,Autumn,131km,97%
2077,Saline,Organic,Arid,80,Integrated Pest Management,Early Spring,Lettuce,21C,Medium-Well,CropLife Solutions,Spring,129km,79%
2078,Saline,Organic,Temperate,73,Integrated Pest Management,Late Spring,Potato,23C,Overdone,GreenFields,Spring,132km,32%
2079,Saline,Organic,Arid,70,Chemical Control - Organic Pesticides,Late Summer,Corn,21C,Rare,GreenFields,Autumn,130km,45%
2080,Loamy,Chemical,Arid,75,Integrated Pest Management,Winter,Potato,31C,Rare,FarmGrow Inc.,Spring,128km,31%
2081,Clay,Compost,Temperate,84,Integrated Pest Management,Late Summer,Corn,30C,Overdone,FarmGrow Inc.,Winter,128km,89%
2082,Clay,Organic,Tropical,78,Integrated Pest Management,Early Spring,Corn,26C,Rare,CropLife Solutions,Summer,129km,81%
2083,Saline,Organic,Temperate,82,Integrated Pest Management,Autumn,Wheat,27C,Rare,FarmGrow Inc.,Summer,129km,93%
2084,Loamy,Chemical,Tropical,66,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,20C,Medium-Rare,GreenFields,Summer,128km,67%
2085,Loamy,Compost,Tropical,85,Biological Control - Predatory Insects,Autumn,Tomato,33C,Overdone,GreenFields,Spring,133km,26%
2086,Loamy,Organic,Arid,84,Biological Control - Predatory Insects,Early Spring,Lettuce,30C,Well-Done,GreenFields,Winter,129km,84%
2087,Loamy,Organic,Temperate,62,Biological Control - Predatory Insects,Late Spring,Carrot,28C,Overdone,GreenFields,Winter,130km,40%
2088,Saline,Organic,Temperate,67,Chemical Control - Organic Pesticides,Winter,Tomato,22C,Well-Done,FarmGrow Inc.,Spring,132km,67%
2089,Saline,Compost,Arid,63,Chemical Control - Organic Pesticides,Autumn,Corn,25C,Medium-Well,GreenFields,Spring,132km,61%
2090,Sandy,Compost,Temperate,84,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,22C,Overdone,GreenFields,Spring,130km,25%
2091,Saline,Organic,Tropical,80,Integrated Pest Management,Early Spring,Carrot,21C,Medium-Well,AgriSeeds Co.,Spring,131km,81%
2092,Sandy,Compost,Arid,69,Chemical Control - Organic Pesticides,Early Summer,Wheat,33C,Rare,FarmGrow Inc.,Spring,128km,97%
2093,Sandy,Organic,Temperate,80,Integrated Pest Management,Autumn,Lettuce,24C,Overdone,CropLife Solutions,Autumn,134km,35%
2094,Sandy,Chemical,Temperate,80,Chemical Control - Organic Pesticides,Autumn,Potato,26C,Medium,GreenFields,Spring,134km,75%
2095,Saline,Compost,Arid,77,Biological Control - Predatory Insects,Autumn,Carrot,20C,Well-Done,GreenFields,Summer,129km,20%
2096,Loamy,Organic,Tropical,76,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,24C,Well-Done,FarmGrow Inc.,Summer,128km,41%
2097,Loamy,Organic,Tropical,80,Chemical Control - Synthetic Pesticides,Autumn,Tomato,23C,Medium-Rare,AgriSeeds Co.,Summer,132km,58%
2098,Loamy,Chemical,Tropical,66,Chemical Control - Synthetic Pesticides,Late Summer,Corn,34C,Overdone,AgriSeeds Co.,Spring,128km,58%
2099,Loamy,Compost,Arid,82,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,34C,Medium,AgriSeeds Co.,Spring,133km,79%
2100,Sandy,Compost,Arid,81,Integrated Pest Management,Early Spring,Carrot,31C,Rare,GreenFields,Winter,134km,40%
2101,Clay,Chemical,Arid,70,Integrated Pest Management,Winter,Wheat,27C,Medium,CropLife Solutions,Summer,131km,21%
2102,Sandy,Chemical,Arid,65,Integrated Pest Management,Winter,Tomato,21C,Medium-Well,CropLife Solutions,Spring,132km,58%
2103,Sandy,Chemical,Tropical,77,Integrated Pest Management,Late Summer,Tomato,24C,Medium-Well,AgriSeeds Co.,Winter,132km,38%
2104,Sandy,Organic,Temperate,67,Integrated Pest Management,Autumn,Lettuce,28C,Medium-Well,GreenFields,Winter,131km,57%
2105,Loamy,Organic,Arid,77,Integrated Pest Management,Late Spring,Tomato,34C,Rare,GreenFields,Summer,129km,70%
2106,Clay,Chemical,Arid,78,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,24C,Medium-Well,CropLife Solutions,Winter,130km,74%
2107,Clay,Chemical,Arid,61,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,23C,Rare,CropLife Solutions,Summer,128km,53%
2108,Sandy,Chemical,Tropical,64,Chemical Control - Organic Pesticides,Autumn,Carrot,33C,Medium,FarmGrow Inc.,Summer,128km,100%
2109,Clay,Organic,Temperate,72,Chemical Control - Organic Pesticides,Late Spring,Potato,20C,Medium,AgriSeeds Co.,Winter,134km,46%
2110,Saline,Compost,Arid,75,Chemical Control - Organic Pesticides,Early Summer,Lettuce,25C,Medium-Well,CropLife Solutions,Autumn,130km,41%
2111,Sandy,Compost,Temperate,63,Chemical Control - Organic Pesticides,Early Summer,Wheat,32C,Overdone,CropLife Solutions,Autumn,134km,46%
2112,Clay,Chemical,Tropical,62,Chemical Control - Organic Pesticides,Early Summer,Wheat,25C,Medium,CropLife Solutions,Summer,133km,90%
2113,Saline,Compost,Tropical,69,Chemical Control - Synthetic Pesticides,Winter,Potato,34C,Rare,CropLife Solutions,Winter,129km,97%
2114,Saline,Organic,Arid,68,Integrated Pest Management,Early Summer,Corn,26C,Well-Done,CropLife Solutions,Spring,130km,39%
2115,Clay,Compost,Tropical,67,Chemical Control - Synthetic Pesticides,Winter,Wheat,21C,Medium-Well,FarmGrow Inc.,Winter,131km,25%
