id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
2509,Clay,Compost,Tropical,65,Chemical Control - Organic Pesticides,Early Spring,Wheat,22C,Medium-Rare,GreenFields,Spring,131km,100%
2510,Saline,Chemical,Tropical,60,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,28C,Overdone,GreenFields,Autumn,128km,27%
2511,Saline,Organic,Tropical,70,Biological Control - Predatory Insects,Late Summer,Potato,30C,Overdone,CropLife Solutions,Winter,134km,81%
2512,Loamy,Organic,Tropical,79,Integrated Pest Management,Late Summer,Potato,26C,Rare,GreenFields,Summer,132km,99%
2513,Sandy,Chemical,Arid,80,Integrated Pest Management,Winter,Tomato,29C,Medium-Well,FarmGrow Inc.,Winter,129km,69%
2514,Sandy,Chemical,Arid,66,Integrated Pest Management,Late Spring,Lettuce,32C,Medium-Well,AgriSeeds Co.,Spring,128km,46%
2515,Saline,Compost,Temperate,79,Biological Control - Predatory Insects,Autumn,Carrot,30C,Overdone,GreenFields,Winter,130km,85%
2516,Sandy,Chemical,Arid,81,Integrated Pest Management,Late Spring,Tomato,21C,Medium,GreenFields,Autumn,134km,32%
2517,Sandy,Compost,Tropical,61,Biological Control - Predatory Insects,Winter,Wheat,28C,Rare,AgriSeeds Co.,Autumn,132km,21%
2518,Loamy,Chemical,Temperate,65,Integrated Pest Management,Late Spring,Corn,23C,Well-Done,AgriSeeds Co.,Spring,132km,96%
2519,Saline,Organic,Temperate,81,Chemical Control - Synthetic Pesticides,Early Spring,Corn,29C,Well-Done,GreenFields,Spring,134km,64%
2520,Sandy,Compost,Arid,62,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,29C,Medium,FarmGrow Inc.,Summer,133km,24%
2521,Clay,Organic,Arid,75,Chemical Control - Synthetic Pesticides,Winter,Lettuce,30C,Rare,AgriSeeds Co.,Spring,129km,38%
2522,Loamy,Chemical,Arid,62,Biological Control - Predatory Insects,Winter,Tomato,28C,Medium-Rare,CropLife Solutions,Autumn,130km,93%
2523,Clay,Organic,Arid,60,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,31C,Well-Done,CropLife Solutions,Autumn,131km,52%
2524,Saline,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Winter,Wheat,23C,Medium-Well,GreenFields,Autumn,134km,66%
2525,Sandy,Compost,Arid,63,Biological Control - Predatory Insects,Late Summer,Tomato,20C,Medium-Rare,AgriSeeds Co.,Spring,132km,76%
2526,Loamy,Compost,Temperate,72,Biological Control - Predatory Insects,Late Spring,Potato,26C,Medium,FarmGrow Inc.,Summer,133km,28%
2527,Sandy,Compost,Tropical,83,Biological Control - Predatory Insects,Early Summer,Tomato,27C,Rare,FarmGrow Inc.,Autumn,128km,24%
2528,Saline,Organic,Tropical,77,Integrated Pest Management,Winter,Carrot,32C,Medium-Well,AgriSeeds Co.,Winter,132km,39%
2529,Loamy,Organic,Arid,81,Biological Control - Predatory Insects,Late Summer,Tomato,24C,Medium-Rare,GreenFields,Autumn,133km,71%
2530,Loamy,Organic,Temperate,61,Integrated Pest Management,Autumn,Corn,20C,Medium-Well,CropLife Solutions,Summer,128km,65%
2531,Clay,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,22C,Medium-Well,GreenFields,Winter,130km,67%
2532,Clay,Compost,Tropical,84,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,31C,Medium,GreenFields,Spring,131km,51%
2533,Clay,Organic,Temperate,82,Biological Control - Predatory Insects,Winter,Corn,25C,Medium-Rare,GreenFields,Autumn,128km,86%
2534,Sandy,Compost,Tropical,77,Chemical Control - Organic Pesticides,Late Summer,Lettuce,23C,Well-Done,CropLife Solutions,Spring,132km,48%
2535,Saline,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,33C,Well-Done,CropLife Solutions,Spring,129km,78%
2536,Saline,Compost,Arid,77,Integrated Pest Management,Early Summer,Carrot,21C,Medium-Rare,GreenFields,Autumn,134km,53%
2537,Sandy,Organic,Arid,67,Chemical Control - Organic Pesticides,Autumn,Carrot,21C,Medium,GreenFields,Spring,129km,21%
2538,Loamy,Chemical,Temperate,68,Integrated Pest Management,Winter,Lettuce,34C,Medium-Rare,FarmGrow Inc.,Autumn,133km,25%
2539,Clay,Compost,Temperate,68,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,30C,Medium,FarmGrow Inc.,Autumn,133km,81%
2540,Sandy,Compost,Tropical,66,Chemical Control - Organic Pesticides,Autumn,Potato,20C,Rare,FarmGrow Inc.,Summer,132km,78%
2541,Loamy,Chemical,Tropical,70,Biological Control - Predatory Insects,Early Summer,Lettuce,25C,Medium-Rare,GreenFields,Summer,128km,30%
2542,Loamy,Compost,Temperate,84,Chemical Control - Synthetic Pesticides,Early Spring,Potato,31C,Medium-Well,FarmGrow Inc.,Autumn,133km,21%
2543,Loamy,Chemical,Tropical,80,Chemical Control - Synthetic Pesticides,Winter,Corn,25C,Overdone,AgriSeeds Co.,Spring,130km,86%
2544,Sandy,Compost,Temperate,72,Chemical Control - Organic Pesticides,Early Summer,Potato,22C,Rare,AgriSeeds Co.,Winter,133km,49%
2545,Sandy,Compost,Tropical,61,Chemical Control - Synthetic Pesticides,Autumn,Potato,25C,Well-Done,AgriSeeds Co.,Summer,132km,64%
2546,Sandy,Organic,Arid,75,Integrated Pest Management,Late Spring,Potato,23C,Medium,CropLife Solutions,Winter,130km,32%
2547,Clay,Compost,Arid,82,Integrated Pest Management,Winter,Wheat,28C,Medium,CropLife Solutions,Spring,132km,42%
2548,Sandy,Compost,Temperate,71,Biological Control - Predatory Insects,Early Summer,Tomato,26C,Well-Done,GreenFields,Winter,130km,44%
2549,Saline,Compost,Arid,60,Chemical Control - Synthetic Pesticides,Early Summer,Potato,22C,Medium,CropLife Solutions,Autumn,132km,93%
2550,Clay,Chemical,Tropical,66,Chemical Control - Organic Pesticides,Autumn,Potato,24C,Rare,FarmGrow Inc.,Spring,129km,100%
2551,Saline,Chemical,Tropical,78,Biological Control - Predatory Insects,Late Spring,Tomato,25C,Medium,FarmGrow Inc.,Summer,132km,39%
2552,Saline,Compost,Tropical,70,Integrated Pest Management,Early Spring,Lettuce,22C,Well-Done,GreenFields,Summer,131km,22%
2553,Clay,Organic,Temperate,66,Biological Control - Predatory Insects,Autumn,Lettuce,28C,Overdone,AgriSeeds Co.,Autumn,134km,87%
2554,Sandy,Organic,Arid,70,Biological Control - Predatory Insects,Winter,Lettuce,20C,Medium-Rare,GreenFields,Summer,128km,47%
2555,Saline,Chemical,Tropical,72,Integrated Pest Management,Winter,Potato,34C,Medium-Rare,CropLife Solutions,Summer,132km,93%
2556,Clay,Organic,Tropical,72,Chemical Control - Synthetic Pesticides,Autumn,Carrot,30C,Medium,AgriSeeds Co.,Autumn,131km,85%
2557,Clay,Compost,Arid,66,Biological Control - Predatory Insects,Autumn,Potato,20C,Medium-Well,GreenFields,Summer,129km,85%
2558,Loamy,Chemical,Temperate,72,Biological Control - Predatory Insects,Early Summer,Tomato,25C,Medium,FarmGrow Inc.,Spring,134km,80%
2559,Saline,Organic,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,29C,Rare,CropLife Solutions,Autumn,130km,86%
2560,Loamy,Organic,Arid,65,Chemical Control - Organic Pesticides,Early Summer,Corn,23C,Medium-Rare,CropLife Solutions,Autumn,130km,24%
2561,Loamy,Chemical,Temperate,79,Biological Control - Predatory Insects,Autumn,Carrot,33C,Medium,FarmGrow Inc.,Autumn,131km,46%
2562,Clay,Compost,Temperate,76,Integrated Pest Management,Winter,Potato,25C,Rare,CropLife Solutions,Autumn,130km,80%
2563,Clay,Chemical,Arid,69,Biological Control - Predatory Insects,Autumn,Potato,24C,Medium-Rare,AgriSeeds Co.,Winter,128km,43%
2564,Saline,Organic,Tropical,82,Integrated Pest Management,Autumn,Tomato,29C,Well-Done,GreenFields,Winter,128km,21%
2565,Saline,Organic,Tropical,84,Integrated Pest Management,Winter,Corn,21C,Medium,GreenFields,Winter,132km,53%
2566,Loamy,Chemical,Arid,68,Integrated Pest Management,Late Summer,Potato,30C,Medium-Well,GreenFields,Autumn,133km,93%
2567,Clay,Compost,Arid,83,Chemical Control - Organic Pesticides,Autumn,Carrot,30C,Well-Done,GreenFields,Winter,134km,30%
2568,Saline,Compost,Temperate,61,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,32C,Medium-Rare,AgriSeeds Co.,Summer,131km,77%
2569,Loamy,Chemical,Temperate,84,Biological Control - Predatory Insects,Late Summer,Tomato,31C,Medium,CropLife Solutions,Summer,129km,44%
2570,Loamy,Chemical,Arid,65,Biological Control - Predatory Insects,Autumn,Lettuce,30C,Medium,AgriSeeds Co.,Spring,134km,78%
2571,Saline,Compost,Tropical,72,Integrated Pest Management,Autumn,Carrot,29C,Overdone,GreenFields,Winter,134km,30%
2572,Loamy,Organic,Tropical,67,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,21C,Rare,GreenFields,Summer,132km,37%
2573,Loamy,Chemical,Arid,71,Chemical Control - Organic Pesticides,Early Summer,Tomato,33C,Medium,GreenFields,Summer,134km,58%
2574,Sandy,Organic,Arid,77,Biological Control - Predatory Insects,Late Spring,Tomato,26C,Rare,CropLife Solutions,Spring,133km,26%
2575,Clay,Compost,Temperate,84,Chemical Control - Organic Pesticides,Early Spring,Tomato,30C,Rare,AgriSeeds Co.,Spring,130km,76%
2576,Loamy,Organic,Temperate,76,Integrated Pest Management,Late Spring,Potato,22C,Medium-Well,GreenFields,Winter,128km,43%
2577,Loamy,Chemical,Temperate,74,Integrated Pest Management,Early Summer,Corn,23C,Rare,GreenFields,Summer,130km,63%
2578,Clay,Compost,Arid,71,Chemical Control - Synthetic Pesticides,Early Spring,Potato,26C,Medium,GreenFields,Winter,130km,58%
2579,Loamy,Chemical,Temperate,62,Chemical Control - Organic Pesticides,Winter,Wheat,23C,Medium-Well,GreenFields,Autumn,133km,67%
2580,Loamy,Compost,Tropical,77,Chemical Control - Organic Pesticides,Winter,Corn,27C,Medium,GreenFields,Summer,133km,56%
2581,Sandy,Compost,Tropical,65,Chemical Control - Organic Pesticides,Winter,Corn,32C,Overdone,CropLife Solutions,Autumn,128km,80%
2582,Clay,Organic,Temperate,63,Biological Control - Predatory Insects,Winter,Carrot,30C,Medium,FarmGrow Inc.,Spring,133km,51%
2583,Loamy,Organic,Temperate,65,Chemical Control - Organic Pesticides,Late Spring,Potato,21C,Rare,GreenFields,Spring,132km,89%
2584,Saline,Chemical,Arid,70,Biological Control - Predatory Insects,Early Summer,Wheat,30C,Medium-Well,CropLife Solutions,Autumn,128km,43%
2585,Loamy,Chemical,Temperate,79,Integrated Pest Management,Early Summer,Carrot,32C,Rare,FarmGrow Inc.,Spring,130km,32%
2586,Clay,Organic,Tropical,65,Chemical Control - Organic Pesticides,Autumn,Corn,22C,Overdone,FarmGrow Inc.,Winter,130km,37%
2587,Clay,Chemical,Tropical,69,Chemical Control - Organic Pesticides,Late Spring,Tomato,30C,Medium-Rare,AgriSeeds Co.,Spring,133km,29%
2588,Clay,Compost,Temperate,65,Integrated Pest Management,Late Summer,Potato,29C,Medium-Well,CropLife Solutions,Winter,129km,58%
2589,Loamy,Compost,Tropical,75,Chemical Control - Organic Pesticides,Late Summer,Potato,31C,Well-Done,AgriSeeds Co.,Winter,129km,45%
2590,Saline,Chemical,Temperate,60,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,26C,Medium,FarmGrow Inc.,Spring,129km,61%
2591,Loamy,Organic,Temperate,71,Biological Control - Predatory Insects,Winter,Lettuce,30C,Rare,GreenFields,Spring,134km,34%
2592,Sandy,Organic,Tropical,76,Chemical Control - Organic Pesticides,Early Summer,Carrot,27C,Well-Done,AgriSeeds Co.,Summer,128km,80%
2593,Sandy,Compost,Temperate,82,Chemical Control - Organic Pesticides,Early Summer,Carrot,32C,Medium-Rare,AgriSeeds Co.,Summer,133km,66%
2594,Saline,Organic,Tropical,80,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,30C,Medium-Well,FarmGrow Inc.,Winter,130km,97%
2595,Clay,Compost,Arid,75,Integrated Pest Management,Winter,Tomato,22C,Medium-Well,FarmGrow Inc.,Spring,131km,49%
2596,Saline,Chemical,Arid,60,Chemical Control - Organic Pesticides,Winter,Corn,27C,Rare,AgriSeeds Co.,Winter,128km,38%
2597,Clay,Organic,Arid,76,Integrated Pest Management,Winter,Lettuce,34C,Medium-Rare,AgriSeeds Co.,Spring,128km,35%
2598,Saline,Chemical,Temperate,62,Biological Control - Predatory Insects,Late Summer,Potato,28C,Rare,GreenFields,Summer,132km,60%
2599,Loamy,Chemical,Temperate,75,Chemical Control - Synthetic Pesticides,Winter,Potato,23C,Rare,FarmGrow Inc.,Summer,132km,33%
2600,Loamy,Chemical,Arid,64,Chemical Control - Organic Pesticides,Early Spring,Tomato,32C,Overdone,GreenFields,Autumn,134km,38%
2601,Sandy,Compost,Tropical,82,Chemical Control - Organic Pesticides,Autumn,Corn,27C,Well-Done,FarmGrow Inc.,Winter,132km,75%
2602,Sandy,Organic,Tropical,67,Biological Control - Predatory Insects,Autumn,Corn,30C,Medium-Rare,GreenFields,Winter,128km,35%
2603,Sandy,Organic,Tropical,72,Chemical Control - Organic Pesticides,Early Summer,Corn,27C,Well-Done,CropLife Solutions,Spring,133km,46%
2604,Clay,Compost,Temperate,79,Chemical Control - Synthetic Pesticides,Late Spring,Potato,32C,Rare,AgriSeeds Co.,Autumn,134km,77%
2605,Loamy,Chemical,Temperate,63,Biological Control - Predatory Insects,Winter,Lettuce,31C,Medium-Well,GreenFields,Spring,128km,31%
2606,Sandy,Chemical,Tropical,75,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,29C,Medium-Well,GreenFields,Summer,134km,70%
2607,Clay,Chemical,Tropical,61,Biological Control - Predatory Insects,Early Spring,Carrot,32C,Rare,GreenFields,Autumn,128km,20%
2608,Loamy,Organic,Temperate,79,Biological Control - Predatory Insects,Autumn,Potato,33C,Medium-Rare,CropLife Solutions,Spring,133km,71%
2609,Saline,Compost,Temperate,63,Integrated Pest Management,Autumn,Tomato,30C,Overdone,CropLife Solutions,Summer,131km,86%
2610,Sandy,Organic,Temperate,83,Chemical Control - Synthetic Pesticides,Late Spring,Potato,23C,Medium-Well,CropLife Solutions,Summer,129km,77%
2611,Saline,Organic,Arid,85,Integrated Pest Management,Late Spring,Corn,29C,Medium-Well,CropLife Solutions,Spring,129km,92%
2612,Saline,Organic,Arid,74,Integrated Pest Management,Autumn,Tomato,32C,Medium-Rare,AgriSeeds Co.,Autumn,134km,76%
2613,Clay,Compost,Tropical,65,Integrated Pest Management,Late Summer,Tomato,22C,Rare,AgriSeeds Co.,Spring,128km,76%
2614,Saline,Compost,Temperate,62,Integrated Pest Management,Autumn,Potato,22C,Medium-Well,CropLife Solutions,Winter,132km,22%
2615,Loamy,Organic,Temperate,68,Chemical Control - Organic Pesticides,Early Summer,Wheat,22C,Well-Done,CropLife Solutions,Summer,131km,55%
2616,Saline,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,20C,Medium-Well,CropLife Solutions,Summer,128km,52%
2617,Sandy,Chemical,Tropical,77,Integrated Pest Management,Autumn,Corn,27C,Medium-Rare,CropLife Solutions,Summer,132km,66%
2618,Sandy,Compost,Temperate,70,Chemical Control - Synthetic Pesticides,Winter,Wheat,22C,Medium,AgriSeeds Co.,Winter,131km,71%
2619,Saline,Compost,Tropical,84,Biological Control - Predatory Insects,Autumn,Carrot,20C,Rare,GreenFields,Winter,128km,98%
2620,Loamy,Chemical,Temperate,72,Biological Control - Predatory Insects,Autumn,Carrot,34C,Medium-Well,CropLife Solutions,Winter,132km,81%
2621,Saline,Chemical,Arid,61,Chemical Control - Organic Pesticides,Early Spring,Lettuce,20C,Well-Done,FarmGrow Inc.,Winter,134km,69%
2622,Loamy,Compost,Arid,63,Chemical Control - Synthetic Pesticides,Late Spring,Corn,20C,Medium-Rare,GreenFields,Summer,134km,89%
2623,Saline,Compost,Temperate,83,Integrated Pest Management,Winter,Tomato,29C,Rare,AgriSeeds Co.,Winter,129km,89%
2624,Saline,Chemical,Arid,68,Integrated Pest Management,Early Spring,Carrot,22C,Overdone,FarmGrow Inc.,Autumn,131km,50%
2625,Sandy,Chemical,Temperate,72,Integrated Pest Management,Winter,Tomato,24C,Rare,CropLife Solutions,Summer,129km,63%
2626,Clay,Compost,Tropical,74,Biological Control - Predatory Insects,Early Summer,Tomato,27C,Well-Done,FarmGrow Inc.,Autumn,128km,21%
2627,Clay,Organic,Tropical,79,Biological Control - Predatory Insects,Late Spring,Tomato,21C,Rare,GreenFields,Winter,134km,80%
2628,Clay,Chemical,Tropical,76,Integrated Pest Management,Early Summer,Potato,32C,Medium-Well,CropLife Solutions,Autumn,132km,59%
2629,Loamy,Chemical,Tropical,83,Integrated Pest Management,Winter,Potato,21C,Well-Done,CropLife Solutions,Summer,130km,29%
2630,Saline,Organic,Temperate,63,Chemical Control - Organic Pesticides,Early Summer,Corn,20C,Well-Done,FarmGrow Inc.,Autumn,134km,23%
2631,Sandy,Organic,Arid,79,Integrated Pest Management,Winter,Tomato,22C,Medium,AgriSeeds Co.,Winter,128km,37%
2632,Sandy,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Winter,Carrot,31C,Medium-Rare,FarmGrow Inc.,Autumn,133km,44%
2633,Saline,Chemical,Temperate,65,Chemical Control - Organic Pesticides,Late Summer,Tomato,33C,Overdone,GreenFields,Summer,134km,95%
2634,Loamy,Compost,Tropical,76,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,21C,Medium-Rare,FarmGrow Inc.,Winter,129km,35%
2635,Loamy,Compost,Arid,73,Biological Control - Predatory Insects,Early Spring,Lettuce,32C,Overdone,CropLife Solutions,Summer,132km,91%
2636,Sandy,Organic,Temperate,80,Chemical Control - Synthetic Pesticides,Autumn,Carrot,30C,Overdone,GreenFields,Spring,132km,29%
2637,Sandy,Organic,Tropical,62,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,21C,Rare,FarmGrow Inc.,Autumn,128km,76%
2638,Loamy,Organic,Tropical,78,Integrated Pest Management,Late Summer,Carrot,22C,Overdone,CropLife Solutions,Summer,131km,94%
2639,Clay,Organic,Arid,69,Biological Control - Predatory Insects,Late Spring,Carrot,26C,Well-Done,AgriSeeds Co.,Spring,134km,67%
2640,Sandy,Compost,Tropical,73,Biological Control - Predatory Insects,Early Summer,Lettuce,21C,Overdone,CropLife Solutions,Winter,132km,30%
2641,Sandy,Organic,Arid,66,Chemical Control - Organic Pesticides,Early Summer,Tomato,29C,Overdone,FarmGrow Inc.,Autumn,134km,97%
2642,Sandy,Chemical,Temperate,84,Biological Control - Predatory Insects,Autumn,Potato,34C,Medium-Well,GreenFields,Autumn,131km,66%
2643,Sandy,Compost,Arid,82,Chemical Control - Organic Pesticides,Late Summer,Carrot,29C,Well-Done,AgriSeeds Co.,Summer,132km,86%
2644,Loamy,Compost,Arid,69,Chemical Control - Organic Pesticides,Early Spring,Corn,25C,Overdone,CropLife Solutions,Summer,131km,45%
2645,Sandy,Compost,Arid,73,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,34C,Medium-Rare,GreenFields,Autumn,130km,69%
2646,Saline,Compost,Arid,83,Biological Control - Predatory Insects,Autumn,Tomato,34C,Medium-Well,GreenFields,Winter,131km,25%
2647,Saline,Chemical,Temperate,82,Integrated Pest Management,Late Spring,Wheat,23C,Medium-Well,CropLife Solutions,Spring,134km,34%
2648,Loamy,Compost,Tropical,73,Chemical Control - Organic Pesticides,Early Summer,Wheat,25C,Rare,GreenFields,Winter,133km,55%
2649,Clay,Organic,Arid,80,Integrated Pest Management,Early Spring,Lettuce,30C,Overdone,CropLife Solutions,Spring,130km,46%
2650,Saline,Organic,Arid,71,Integrated Pest Management,Late Spring,Carrot,31C,Well-Done,GreenFields,Spring,128km,77%
2651,Sandy,Organic,Arid,63,Chemical Control - Synthetic Pesticides,Winter,Tomato,23C,Overdone,GreenFields,Spring,133km,71%
2652,Clay,Organic,Temperate,63,Chemical Control - Organic Pesticides,Early Summer,Tomato,32C,Medium,FarmGrow Inc.,Autumn,134km,38%
2653,Saline,Compost,Arid,68,Chemical Control - Organic Pesticides,Early Spring,Corn,29C,Overdone,AgriSeeds Co.,Autumn,134km,78%
2654,Saline,Chemical,Tropical,84,Chemical Control - Synthetic Pesticides,Autumn,Carrot,32C,Rare,CropLife Solutions,Summer,129km,57%
2655,Loamy,Organic,Temperate,63,Chemical Control - Organic Pesticides,Winter,Lettuce,30C,Medium-Rare,GreenFields,Spring,133km,32%
2656,Clay,Organic,Tropical,77,Biological Control - Predatory Insects,Early Spring,Wheat,21C,Medium,GreenFields,Autumn,132km,72%
2657,Saline,Compost,Arid,63,Chemical Control - Organic Pesticides,Early Summer,Wheat,32C,Overdone,AgriSeeds Co.,Spring,131km,59%
2658,Loamy,Compost,Tropical,65,Chemical Control - Synthetic Pesticides,Late Summer,Potato,21C,Medium-Well,GreenFields,Summer,129km,39%
2659,Sandy,Compost,Temperate,63,Integrated Pest Management,Winter,Lettuce,20C,Medium,GreenFields,Summer,133km,95%
2660,Saline,Organic,Tropical,75,Biological Control - Predatory Insects,Autumn,Tomato,29C,Rare,FarmGrow Inc.,Autumn,128km,98%
2661,Saline,Compost,Tropical,82,Biological Control - Predatory Insects,Winter,Corn,32C,Medium-Rare,AgriSeeds Co.,Spring,129km,67%
2662,Loamy,Organic,Arid,73,Chemical Control - Synthetic Pesticides,Late Spring,Corn,21C,Well-Done,GreenFields,Winter,131km,56%
2663,Loamy,Organic,Tropical,82,Chemical Control - Organic Pesticides,Early Spring,Carrot,25C,Well-Done,GreenFields,Summer,131km,48%
2664,Sandy,Chemical,Temperate,85,Integrated Pest Management,Autumn,Carrot,30C,Medium-Well,FarmGrow Inc.,Winter,134km,43%
2665,Clay,Organic,Temperate,85,Chemical Control - Organic Pesticides,Early Spring,Corn,22C,Medium-Well,CropLife Solutions,Winter,133km,89%
2666,Clay,Chemical,Temperate,76,Chemical Control - Organic Pesticides,Autumn,Carrot,22C,Well-Done,AgriSeeds Co.,Spring,133km,69%
2667,Saline,Chemical,Temperate,67,Chemical Control - Organic Pesticides,Late Summer,Corn,21C,Rare,FarmGrow Inc.,Winter,132km,35%
2668,Clay,Chemical,Arid,63,Chemical Control - Organic Pesticides,Late Spring,Wheat,21C,Rare,AgriSeeds Co.,Winter,132km,43%
2669,Sandy,Chemical,Arid,71,Biological Control - Predatory Insects,Late Summer,Carrot,20C,Overdone,GreenFields,Spring,132km,59%
2670,Clay,Organic,Tropical,78,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,33C,Medium-Rare,GreenFields,Autumn,134km,63%
2671,Sandy,Organic,Tropical,71,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,20C,Rare,FarmGrow Inc.,Winter,132km,76%
2672,Sandy,Organic,Temperate,82,Integrated Pest Management,Late Summer,Tomato,34C,Medium-Well,FarmGrow Inc.,Summer,134km,91%
2673,Clay,Compost,Arid,77,Biological Control - Predatory Insects,Early Spring,Corn,33C,Overdone,AgriSeeds Co.,Autumn,134km,65%
2674,Saline,Organic,Temperate,80,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,22C,Medium,CropLife Solutions,Winter,130km,51%
2675,Saline,Compost,Arid,72,Biological Control - Predatory Insects,Early Spring,Corn,31C,Medium-Rare,GreenFields,Autumn,130km,77%
2676,Saline,Organic,Temperate,69,Biological Control - Predatory Insects,Winter,Wheat,34C,Medium-Well,FarmGrow Inc.,Autumn,130km,46%
2677,Loamy,Organic,Arid,74,Chemical Control - Synthetic Pesticides,Winter,Wheat,25C,Medium,GreenFields,Autumn,134km,39%
2678,Sandy,Organic,Arid,81,Chemical Control - Organic Pesticides,Autumn,Carrot,31C,Overdone,AgriSeeds Co.,Winter,134km,81%
2679,Sandy,Organic,Tropical,85,Chemical Control - Organic Pesticides,Early Summer,Lettuce,22C,Medium,FarmGrow Inc.,Winter,132km,43%
2680,Loamy,Chemical,Arid,75,Integrated Pest Management,Early Spring,Corn,29C,Well-Done,CropLife Solutions,Summer,129km,77%
2681,Clay,Organic,Temperate,83,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,20C,Well-Done,GreenFields,Spring,133km,25%
2682,Loamy,Chemical,Tropical,78,Integrated Pest Management,Late Spring,Carrot,25C,Medium-Rare,FarmGrow Inc.,Spring,130km,23%
2683,Saline,Chemical,Arid,62,Chemical Control - Organic Pesticides,Early Summer,Tomato,20C,Medium-Well,GreenFields,Autumn,130km,54%
2684,Clay,Chemical,Temperate,76,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,22C,Overdone,FarmGrow Inc.,Summer,134km,53%
2685,Loamy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Early Spring,Lettuce,22C,Medium,FarmGrow Inc.,Autumn,131km,61%
2686,Sandy,Organic,Arid,83,Chemical Control - Organic Pesticides,Winter,Carrot,23C,Rare,GreenFields,Autumn,132km,84%
2687,Clay,Compost,Arid,60,Integrated Pest Management,Early Spring,Carrot,24C,Medium-Well,FarmGrow Inc.,Winter,130km,93%
2688,Saline,Compost,Temperate,67,Chemical Control - Organic Pesticides,Late Summer,Carrot,29C,Overdone,GreenFields,Summer,128km,78%
2689,Sandy,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Autumn,Corn,22C,Overdone,AgriSeeds Co.,Autumn,134km,46%
2690,Sandy,Compost,Tropical,61,Chemical Control - Synthetic Pesticides,Early Summer,Corn,32C,Overdone,FarmGrow Inc.,Winter,130km,47%
2691,Sandy,Organic,Arid,64,Chemical Control - Synthetic Pesticides,Late Spring,Corn,32C,Medium-Well,GreenFields,Summer,134km,66%
2692,Loamy,Chemical,Tropical,73,Chemical Control - Organic Pesticides,Early Summer,Wheat,20C,Well-Done,CropLife Solutions,Spring,129km,33%
2693,Saline,Chemical,Temperate,67,Integrated Pest Management,Early Summer,Potato,25C,Medium-Well,AgriSeeds Co.,Spring,134km,21%
2694,Sandy,Organic,Temperate,62,Biological Control - Predatory Insects,Autumn,Wheat,28C,Medium-Well,CropLife Solutions,Summer,130km,39%
2695,Sandy,Organic,Arid,85,Chemical Control - Synthetic Pesticides,Early Summer,Corn,27C,Medium,FarmGrow Inc.,Spring,130km,94%
2696,Clay,Chemical,Temperate,66,Chemical Control - Organic Pesticides,Late Summer,Lettuce,31C,Overdone,CropLife Solutions,Summer,132km,51%
2697,Sandy,Compost,Tropical,70,Biological Control - Predatory Insects,Late Spring,Wheat,28C,Well-Done,AgriSeeds Co.,Autumn,128km,42%
2698,Sandy,Compost,Temperate,76,Biological Control - Predatory Insects,Winter,Potato,29C,Rare,FarmGrow Inc.,Winter,131km,67%
2699,Sandy,Chemical,Arid,82,Biological Control - Predatory Insects,Early Summer,Potato,21C,Medium,CropLife Solutions,Spring,133km,65%
2700,Saline,Organic,Temperate,70,Chemical Control - Organic Pesticides,Winter,Potato,34C,Overdone,FarmGrow Inc.,Autumn,128km,26%
2701,Sandy,Compost,Tropical,83,Integrated Pest Management,Late Summer,Lettuce,29C,Medium-Rare,CropLife Solutions,Spring,130km,79%
2702,Loamy,Organic,Tropical,72,Chemical Control - Organic Pesticides,Autumn,Wheat,32C,Medium-Well,FarmGrow Inc.,Spring,133km,30%
2703,Clay,Organic,Arid,82,Chemical Control - Organic Pesticides,Late Spring,Tomato,24C,Medium,GreenFields,Spring,134km,26%
2704,Sandy,Organic,Arid,70,Integrated Pest Management,Autumn,Lettuce,28C,Overdone,GreenFields,Winter,128km,62%
