id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
197,Saline,Chemical,Tropical,73,Integrated Pest Management,Early Summer,Wheat,20C,Medium,FarmGrow Inc.,Winter,130km,48%
198,Loamy,Chemical,Tropical,65,Chemical Control - Organic Pesticides,Autumn,Wheat,30C,Overdone,FarmGrow Inc.,Winter,132km,44%
199,Clay,Chemical,Tropical,66,Integrated Pest Management,Winter,Wheat,28C,Medium-Rare,FarmGrow Inc.,Autumn,131km,45%
200,Clay,Chemical,Arid,78,Chemical Control - Organic Pesticides,Autumn,Tomato,32C,Medium-Well,CropLife Solutions,Spring,130km,42%
201,Saline,Chemical,Arid,65,Chemical Control - Synthetic Pesticides,Early Summer,Potato,26C,Medium-Rare,FarmGrow Inc.,Autumn,134km,74%
202,Saline,Compost,Temperate,79,Chemical Control - Organic Pesticides,Late Spring,Potato,21C,Overdone,FarmGrow Inc.,Autumn,131km,32%
203,Loamy,Compost,Temperate,74,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,33C,Medium,AgriSeeds Co.,Autumn,134km,52%
204,Clay,Chemical,Tropical,69,Integrated Pest Management,Winter,Potato,23C,Well-Done,CropLife Solutions,Winter,130km,53%
205,Clay,Organic,Tropical,85,Integrated Pest Management,Late Spring,Lettuce,27C,Medium,AgriSeeds Co.,Spring,130km,27%
206,Saline,Organic,Temperate,66,Chemical Control - Organic Pesticides,Autumn,Potato,21C,Overdone,FarmGrow Inc.,Autumn,131km,87%
207,Sandy,Organic,Temperate,60,Chemical Control - Organic Pesticides,Early Spring,Corn,21C,Well-Done,AgriSeeds Co.,Winter,130km,34%
208,Clay,Chemical,Arid,69,Chemical Control - Synthetic Pesticides,Winter,Wheat,28C,Medium,GreenFields,Autumn,129km,39%
209,Sandy,Compost,Arid,62,Biological Control - Predatory Insects,Autumn,Carrot,29C,Medium-Well,CropLife Solutions,Summer,132km,38%
210,Saline,Chemical,Arid,80,Biological Control - Predatory Insects,Winter,Wheat,34C,Overdone,AgriSeeds Co.,Summer,131km,31%
211,Loamy,Organic,Arid,83,Biological Control - Predatory Insects,Winter,Lettuce,29C,Medium,CropLife Solutions,Summer,132km,57%
212,Saline,Organic,Arid,72,Integrated Pest Management,Late Spring,Potato,33C,Medium,GreenFields,Autumn,129km,82%
213,Sandy,Organic,Tropical,66,Chemical Control - Organic Pesticides,Winter,Potato,34C,Medium-Well,FarmGrow Inc.,Autumn,128km,54%
214,Clay,Compost,Arid,74,Chemical Control - Organic Pesticides,Early Spring,Lettuce,34C,Rare,FarmGrow Inc.,Autumn,130km,94%
215,Clay,Compost,Arid,61,Integrated Pest Management,Late Spring,Lettuce,21C,Medium,AgriSeeds Co.,Summer,133km,89%
216,Sandy,Organic,Temperate,80,Integrated Pest Management,Winter,Potato,23C,Well-Done,AgriSeeds Co.,Spring,131km,50%
217,Loamy,Compost,Arid,62,Chemical Control - Synthetic Pesticides,Late Summer,Corn,27C,Medium-Well,AgriSeeds Co.,Summer,132km,39%
218,Loamy,Chemical,Temperate,66,Chemical Control - Synthetic Pesticides,Winter,Carrot,30C,Rare,GreenFields,Spring,134km,48%
219,Sandy,Compost,Temperate,73,Chemical Control - Organic Pesticides,Early Spring,Tomato,22C,Medium,GreenFields,Spring,134km,91%
220,Loamy,Chemical,Tropical,61,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,22C,Well-Done,FarmGrow Inc.,Spring,129km,34%
221,Clay,Compost,Arid,83,Chemical Control - Synthetic Pesticides,Winter,Potato,33C,Overdone,GreenFields,Spring,128km,37%
222,Loamy,Organic,Tropical,73,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,21C,Medium-Rare,FarmGrow Inc.,Summer,132km,42%
223,Clay,Chemical,Temperate,60,Chemical Control - Organic Pesticides,Early Summer,Wheat,31C,Well-Done,CropLife Solutions,Winter,130km,50%
224,Loamy,Compost,Tropical,69,Chemical Control - Organic Pesticides,Early Spring,Wheat,33C,Medium-Rare,GreenFields,Spring,132km,49%
225,Sandy,Chemical,Temperate,85,Chemical Control - Organic Pesticides,Late Summer,Corn,31C,Overdone,AgriSeeds Co.,Autumn,134km,92%
226,Loamy,Organic,Tropical,68,Integrated Pest Management,Late Spring,Corn,34C,Well-Done,FarmGrow Inc.,Winter,131km,23%
227,Clay,Compost,Temperate,61,Integrated Pest Management,Late Summer,Carrot,26C,Well-Done,CropLife Solutions,Spring,128km,35%
228,Loamy,Compost,Temperate,79,Chemical Control - Organic Pesticides,Early Spring,Carrot,22C,Medium-Well,GreenFields,Winter,130km,70%
229,Loamy,Chemical,Temperate,79,Chemical Control - Organic Pesticides,Early Spring,Corn,26C,Medium,FarmGrow Inc.,Winter,130km,35%
230,Loamy,Chemical,Arid,75,Biological Control - Predatory Insects,Late Spring,Wheat,26C,Medium-Well,AgriSeeds Co.,Summer,130km,57%
231,Loamy,Organic,Tropical,65,Chemical Control - Synthetic Pesticides,Autumn,Wheat,31C,Overdone,CropLife Solutions,Summer,130km,64%
232,Saline,Chemical,Temperate,64,Biological Control - Predatory Insects,Early Summer,Tomato,23C,Well-Done,AgriSeeds Co.,Autumn,131km,40%
233,Loamy,Organic,Arid,73,Integrated Pest Management,Late Spring,Carrot,28C,Medium-Well,CropLife Solutions,Spring,133km,32%
234,Saline,Compost,Arid,68,Integrated Pest Management,Autumn,Potato,26C,Medium,CropLife Solutions,Summer,128km,45%
235,Saline,Compost,Tropical,80,Chemical Control - Organic Pesticides,Early Summer,Potato,34C,Medium-Well,GreenFields,Spring,128km,71%
236,Sandy,Compost,Temperate,85,Biological Control - Predatory Insects,Early Spring,Corn,23C,Medium-Well,GreenFields,Spring,131km,84%
237,Clay,Chemical,Arid,77,Biological Control - Predatory Insects,Early Summer,Wheat,29C,Medium,CropLife Solutions,Autumn,134km,79%
238,Sandy,Chemical,Temperate,70,Chemical Control - Organic Pesticides,Late Summer,Lettuce,27C,Well-Done,AgriSeeds Co.,Winter,129km,47%
239,Loamy,Compost,Temperate,80,Biological Control - Predatory Insects,Winter,Potato,26C,Rare,AgriSeeds Co.,Spring,131km,100%
240,Saline,Organic,Tropical,65,Chemical Control - Organic Pesticides,Late Summer,Carrot,34C,Overdone,AgriSeeds Co.,Spring,129km,29%
241,Sandy,Organic,Tropical,71,Biological Control - Predatory Insects,Winter,Lettuce,33C,Rare,CropLife Solutions,Winter,134km,90%
242,Sandy,Compost,Temperate,62,Integrated Pest Management,Late Spring,Wheat,33C,Medium-Well,CropLife Solutions,Spring,128km,22%
243,Loamy,Compost,Arid,64,Integrated Pest Management,Late Spring,Wheat,22C,Medium-Well,FarmGrow Inc.,Spring,129km,54%
244,Loamy,Compost,Tropical,68,Integrated Pest Management,Late Summer,Potato,26C,Medium-Well,GreenFields,Spring,129km,52%
245,Sandy,Compost,Temperate,66,Biological Control - Predatory Insects,Winter,Carrot,21C,Well-Done,AgriSeeds Co.,Summer,131km,43%
246,Clay,Organic,Tropical,69,Chemical Control - Organic Pesticides,Late Summer,Carrot,20C,Rare,AgriSeeds Co.,Spring,128km,47%
247,Loamy,Chemical,Arid,64,Chemical Control - Synthetic Pesticides,Autumn,Wheat,23C,Medium-Well,CropLife Solutions,Summer,130km,51%
248,Loamy,Chemical,Arid,61,Integrated Pest Management,Winter,Carrot,24C,Medium-Well,GreenFields,Summer,129km,76%
249,Saline,Chemical,Temperate,63,Chemical Control - Organic Pesticides,Winter,Carrot,31C,Medium-Well,AgriSeeds Co.,Spring,132km,84%
250,Sandy,Chemical,Tropical,67,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,27C,Overdone,GreenFields,Autumn,128km,96%
251,Loamy,Chemical,Arid,67,Integrated Pest Management,Late Summer,Wheat,30C,Medium-Rare,AgriSeeds Co.,Spring,134km,33%
252,Saline,Compost,Temperate,79,Chemical Control - Organic Pesticides,Late Summer,Carrot,27C,Medium,FarmGrow Inc.,Summer,128km,79%
253,Saline,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Winter,Carrot,25C,Rare,AgriSeeds Co.,Summer,128km,62%
254,Saline,Compost,Arid,80,Chemical Control - Organic Pesticides,Late Spring,Carrot,29C,Medium-Well,GreenFields,Summer,128km,100%
255,Loamy,Organic,Temperate,81,Chemical Control - Organic Pesticides,Late Spring,Corn,28C,Rare,CropLife Solutions,Summer,130km,22%
256,Loamy,Chemical,Tropical,77,Chemical Control - Organic Pesticides,Late Summer,Potato,29C,Rare,AgriSeeds Co.,Autumn,129km,64%
257,Saline,Chemical,Arid,66,Chemical Control - Organic Pesticides,Autumn,Lettuce,20C,Medium,CropLife Solutions,Spring,131km,22%
258,Saline,Chemical,Tropical,85,Integrated Pest Management,Early Spring,Wheat,20C,Medium-Rare,GreenFields,Summer,130km,59%
259,Sandy,Organic,Tropical,82,Integrated Pest Management,Late Spring,Tomato,24C,Medium-Rare,FarmGrow Inc.,Autumn,133km,85%
260,Saline,Chemical,Tropical,83,Integrated Pest Management,Early Summer,Lettuce,31C,Well-Done,CropLife Solutions,Spring,131km,40%
261,Loamy,Chemical,Tropical,63,Chemical Control - Organic Pesticides,Autumn,Carrot,24C,Medium,GreenFields,Winter,133km,90%
262,Loamy,Organic,Arid,77,Integrated Pest Management,Autumn,Lettuce,26C,Rare,AgriSeeds Co.,Autumn,129km,96%
263,Loamy,Organic,Temperate,72,Integrated Pest Management,Autumn,Wheat,22C,Overdone,GreenFields,Winter,128km,47%
264,Sandy,Compost,Tropical,73,Chemical Control - Synthetic Pesticides,Early Summer,Corn,23C,Medium-Rare,AgriSeeds Co.,Winter,133km,83%
265,Saline,Compost,Tropical,72,Biological Control - Predatory Insects,Late Summer,Tomato,33C,Rare,CropLife Solutions,Summer,134km,80%
266,Sandy,Compost,Arid,71,Integrated Pest Management,Late Summer,Potato,32C,Medium-Well,FarmGrow Inc.,Spring,130km,60%
267,Clay,Organic,Temperate,76,Biological Control - Predatory Insects,Autumn,Potato,23C,Medium-Rare,GreenFields,Spring,134km,26%
268,Saline,Organic,Arid,84,Chemical Control - Synthetic Pesticides,Early Spring,Potato,22C,Medium,CropLife Solutions,Winter,132km,56%
269,Saline,Organic,Tropical,62,Chemical Control - Organic Pesticides,Late Summer,Lettuce,23C,Overdone,GreenFields,Autumn,132km,83%
270,Sandy,Chemical,Temperate,70,Chemical Control - Organic Pesticides,Early Spring,Tomato,20C,Medium-Well,GreenFields,Autumn,132km,20%
271,Sandy,Compost,Temperate,63,Biological Control - Predatory Insects,Early Spring,Carrot,21C,Rare,FarmGrow Inc.,Winter,134km,94%
272,Saline,Compost,Temperate,75,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,21C,Well-Done,CropLife Solutions,Summer,128km,23%
273,Clay,Organic,Temperate,77,Integrated Pest Management,Late Summer,Tomato,32C,Overdone,AgriSeeds Co.,Autumn,132km,58%
274,Clay,Organic,Tropical,84,Chemical Control - Synthetic Pesticides,Autumn,Potato,25C,Well-Done,FarmGrow Inc.,Autumn,131km,87%
275,Clay,Chemical,Tropical,82,Chemical Control - Synthetic Pesticides,Winter,Wheat,23C,Rare,FarmGrow Inc.,Spring,132km,51%
276,Clay,Compost,Arid,64,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,25C,Medium-Rare,AgriSeeds Co.,Winter,128km,39%
277,Saline,Organic,Arid,64,Biological Control - Predatory Insects,Early Spring,Lettuce,32C,Medium,FarmGrow Inc.,Winter,130km,87%
278,Clay,Organic,Arid,77,Integrated Pest Management,Early Summer,Tomato,29C,Well-Done,GreenFields,Winter,133km,33%
279,Loamy,Chemical,Tropical,69,Chemical Control - Organic Pesticides,Late Spring,Potato,34C,Overdone,AgriSeeds Co.,Summer,128km,88%
280,Clay,Organic,Tropical,73,Chemical Control - Organic Pesticides,Early Summer,Wheat,27C,Well-Done,CropLife Solutions,Autumn,128km,100%
281,Loamy,Chemical,Temperate,68,Integrated Pest Management,Autumn,Carrot,24C,Medium-Rare,AgriSeeds Co.,Autumn,132km,24%
282,Clay,Compost,Tropical,80,Integrated Pest Management,Autumn,Carrot,31C,Medium-Rare,FarmGrow Inc.,Spring,131km,77%
283,Sandy,Organic,Temperate,76,Integrated Pest Management,Autumn,Wheat,24C,Medium-Well,FarmGrow Inc.,Summer,133km,74%
284,Saline,Chemical,Arid,83,Biological Control - Predatory Insects,Early Summer,Wheat,27C,Medium-Well,GreenFields,Spring,133km,26%
285,Clay,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Late Spring,Potato,22C,Medium,CropLife Solutions,Summer,131km,85%
286,Loamy,Organic,Arid,76,Integrated Pest Management,Early Spring,Carrot,21C,Overdone,AgriSeeds Co.,Autumn,131km,58%
287,Sandy,Compost,Arid,83,Chemical Control - Organic Pesticides,Late Summer,Carrot,28C,Well-Done,GreenFields,Winter,129km,82%
288,Sandy,Compost,Arid,64,Chemical Control - Organic Pesticides,Autumn,Lettuce,24C,Rare,GreenFields,Summer,131km,23%
289,Clay,Compost,Temperate,63,Biological Control - Predatory Insects,Autumn,Corn,28C,Well-Done,CropLife Solutions,Summer,133km,86%
290,Clay,Organic,Tropical,75,Chemical Control - Organic Pesticides,Early Spring,Potato,32C,Medium-Well,CropLife Solutions,Autumn,130km,36%
291,Clay,Chemical,Temperate,67,Integrated Pest Management,Late Spring,Wheat,23C,Well-Done,FarmGrow Inc.,Summer,134km,33%
292,Sandy,Chemical,Arid,72,Chemical Control - Organic Pesticides,Early Spring,Carrot,33C,Overdone,FarmGrow Inc.,Spring,134km,86%
293,Saline,Chemical,Temperate,84,Chemical Control - Organic Pesticides,Winter,Carrot,28C,Medium,CropLife Solutions,Autumn,131km,34%
294,Saline,Compost,Tropical,74,Biological Control - Predatory Insects,Autumn,Carrot,34C,Overdone,AgriSeeds Co.,Autumn,133km,47%
295,Clay,Compost,Temperate,85,Biological Control - Predatory Insects,Early Spring,Tomato,20C,Overdone,GreenFields,Spring,128km,21%
296,Saline,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,24C,Medium-Rare,FarmGrow Inc.,Winter,129km,53%
297,Saline,Chemical,Temperate,80,Chemical Control - Synthetic Pesticides,Late Summer,Corn,22C,Overdone,CropLife Solutions,Summer,133km,88%
298,Loamy,Compost,Arid,61,Chemical Control - Organic Pesticides,Late Summer,Wheat,22C,Medium-Rare,GreenFields,Winter,129km,52%
299,Saline,Compost,Temperate,70,Chemical Control - Organic Pesticides,Late Spring,Carrot,22C,Medium,AgriSeeds Co.,Winter,132km,97%
300,Loamy,Chemical,Tropical,77,Integrated Pest Management,Autumn,Carrot,26C,Medium,AgriSeeds Co.,Summer,134km,21%
301,Sandy,Compost,Arid,82,Chemical Control - Synthetic Pesticides,Winter,Carrot,20C,Rare,GreenFields,Autumn,131km,57%
302,Saline,Chemical,Tropical,63,Chemical Control - Organic Pesticides,Winter,Corn,31C,Medium,CropLife Solutions,Spring,129km,61%
303,Clay,Chemical,Tropical,63,Integrated Pest Management,Late Summer,Corn,30C,Medium,GreenFields,Autumn,134km,54%
304,Loamy,Compost,Temperate,65,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,20C,Overdone,CropLife Solutions,Spring,134km,78%
305,Clay,Organic,Temperate,83,Integrated Pest Management,Early Summer,Corn,25C,Medium-Rare,AgriSeeds Co.,Summer,132km,30%
306,Clay,Compost,Arid,71,Chemical Control - Organic Pesticides,Early Spring,Lettuce,32C,Medium-Rare,GreenFields,Summer,132km,63%
307,Saline,Chemical,Tropical,77,Biological Control - Predatory Insects,Early Summer,Potato,30C,Overdone,CropLife Solutions,Winter,133km,61%
308,Sandy,Chemical,Arid,68,Chemical Control - Organic Pesticides,Early Spring,Tomato,28C,Overdone,GreenFields,Spring,133km,60%
309,Sandy,Chemical,Tropical,73,Biological Control - Predatory Insects,Winter,Corn,31C,Overdone,GreenFields,Autumn,133km,43%
310,Loamy,Chemical,Tropical,84,Integrated Pest Management,Late Summer,Wheat,23C,Medium-Rare,GreenFields,Summer,130km,91%
311,Sandy,Organic,Arid,68,Biological Control - Predatory Insects,Early Summer,Wheat,33C,Well-Done,GreenFields,Autumn,134km,87%
312,Loamy,Compost,Tropical,78,Integrated Pest Management,Early Spring,Carrot,28C,Medium,AgriSeeds Co.,Winter,133km,91%
313,Saline,Organic,Temperate,85,Integrated Pest Management,Winter,Corn,33C,Well-Done,FarmGrow Inc.,Spring,129km,93%
314,Sandy,Chemical,Tropical,60,Chemical Control - Organic Pesticides,Winter,Tomato,24C,Medium-Rare,CropLife Solutions,Winter,130km,64%
315,Clay,Chemical,Arid,81,Biological Control - Predatory Insects,Autumn,Wheat,33C,Rare,GreenFields,Autumn,132km,53%
316,Saline,Compost,Tropical,82,Biological Control - Predatory Insects,Winter,Lettuce,25C,Medium-Well,AgriSeeds Co.,Autumn,133km,77%
317,Sandy,Compost,Tropical,75,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,27C,Rare,AgriSeeds Co.,Spring,130km,58%
318,Sandy,Chemical,Tropical,61,Chemical Control - Synthetic Pesticides,Late Spring,Corn,31C,Rare,AgriSeeds Co.,Spring,128km,90%
319,Saline,Chemical,Tropical,73,Integrated Pest Management,Late Summer,Corn,24C,Medium-Well,FarmGrow Inc.,Winter,130km,95%
320,Sandy,Compost,Arid,66,Chemical Control - Organic Pesticides,Winter,Corn,28C,Overdone,GreenFields,Autumn,133km,67%
321,Sandy,Compost,Temperate,78,Integrated Pest Management,Early Spring,Lettuce,32C,Medium-Well,AgriSeeds Co.,Summer,133km,52%
322,Clay,Chemical,Temperate,68,Biological Control - Predatory Insects,Early Summer,Potato,31C,Medium-Rare,FarmGrow Inc.,Autumn,134km,32%
323,Clay,Organic,Arid,84,Chemical Control - Organic Pesticides,Winter,Wheat,27C,Well-Done,FarmGrow Inc.,Spring,132km,49%
324,Sandy,Chemical,Temperate,63,Integrated Pest Management,Early Summer,Lettuce,22C,Rare,AgriSeeds Co.,Autumn,128km,76%
325,Saline,Chemical,Tropical,70,Chemical Control - Organic Pesticides,Late Spring,Wheat,23C,Well-Done,FarmGrow Inc.,Summer,132km,65%
326,Loamy,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Winter,Carrot,21C,Well-Done,AgriSeeds Co.,Autumn,128km,84%
327,Loamy,Chemical,Arid,78,Integrated Pest Management,Winter,Wheat,27C,Medium-Well,CropLife Solutions,Autumn,129km,21%
328,Sandy,Organic,Arid,77,Biological Control - Predatory Insects,Early Spring,Corn,27C,Medium,CropLife Solutions,Spring,133km,58%
329,Clay,Chemical,Arid,64,Biological Control - Predatory Insects,Early Spring,Wheat,25C,Medium,FarmGrow Inc.,Winter,134km,43%
330,Sandy,Organic,Temperate,68,Chemical Control - Organic Pesticides,Late Spring,Wheat,21C,Rare,FarmGrow Inc.,Summer,132km,76%
331,Sandy,Organic,Temperate,84,Chemical Control - Synthetic Pesticides,Winter,Wheat,27C,Medium-Well,GreenFields,Autumn,131km,85%
332,Sandy,Chemical,Tropical,75,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,30C,Medium-Rare,GreenFields,Summer,131km,53%
333,Saline,Organic,Tropical,76,Chemical Control - Organic Pesticides,Early Summer,Wheat,20C,Medium-Rare,GreenFields,Summer,130km,44%
334,Loamy,Chemical,Arid,67,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,30C,Rare,AgriSeeds Co.,Winter,134km,100%
335,Sandy,Organic,Tropical,66,Integrated Pest Management,Late Spring,Wheat,28C,Medium-Well,FarmGrow Inc.,Autumn,132km,65%
336,Loamy,Organic,Arid,65,Biological Control - Predatory Insects,Autumn,Wheat,33C,Medium,GreenFields,Spring,131km,80%
337,Sandy,Chemical,Arid,73,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,21C,Medium-Well,FarmGrow Inc.,Autumn,131km,67%
338,Clay,Compost,Arid,79,Integrated Pest Management,Early Spring,Potato,30C,Medium-Well,CropLife Solutions,Summer,133km,24%
339,Clay,Chemical,Temperate,73,Integrated Pest Management,Early Spring,Lettuce,28C,Overdone,AgriSeeds Co.,Winter,132km,29%
340,Loamy,Compost,Tropical,69,Biological Control - Predatory Insects,Late Spring,Corn,20C,Overdone,CropLife Solutions,Autumn,130km,97%
341,Sandy,Organic,Tropical,72,Biological Control - Predatory Insects,Late Spring,Corn,21C,Medium-Rare,GreenFields,Spring,129km,31%
342,Sandy,Compost,Temperate,64,Chemical Control - Synthetic Pesticides,Autumn,Tomato,22C,Medium,GreenFields,Winter,133km,50%
343,Loamy,Chemical,Tropical,68,Integrated Pest Management,Early Summer,Lettuce,25C,Rare,GreenFields,Winter,134km,49%
344,Saline,Chemical,Arid,74,Biological Control - Predatory Insects,Winter,Potato,26C,Overdone,CropLife Solutions,Spring,132km,52%
345,Sandy,Chemical,Arid,76,Biological Control - Predatory Insects,Late Summer,Wheat,34C,Medium-Well,GreenFields,Autumn,131km,88%
346,Sandy,Compost,Arid,60,Integrated Pest Management,Early Spring,Corn,24C,Medium-Rare,FarmGrow Inc.,Winter,132km,84%
347,Sandy,Compost,Arid,82,Chemical Control - Organic Pesticides,Autumn,Lettuce,27C,Well-Done,CropLife Solutions,Autumn,130km,53%
348,Sandy,Compost,Arid,73,Chemical Control - Organic Pesticides,Late Spring,Tomato,30C,Medium-Rare,CropLife Solutions,Winter,133km,27%
349,Sandy,Organic,Arid,84,Chemical Control - Organic Pesticides,Late Summer,Wheat,20C,Rare,AgriSeeds Co.,Winter,132km,71%
350,Loamy,Compost,Arid,72,Biological Control - Predatory Insects,Early Summer,Potato,29C,Medium,GreenFields,Spring,130km,67%
351,Sandy,Organic,Temperate,65,Chemical Control - Organic Pesticides,Late Spring,Potato,25C,Medium,FarmGrow Inc.,Summer,131km,66%
352,Sandy,Organic,Tropical,73,Biological Control - Predatory Insects,Early Spring,Potato,28C,Overdone,AgriSeeds Co.,Summer,133km,51%
353,Sandy,Chemical,Temperate,63,Integrated Pest Management,Early Summer,Corn,22C,Medium,CropLife Solutions,Autumn,134km,92%
354,Sandy,Compost,Temperate,64,Biological Control - Predatory Insects,Late Summer,Potato,24C,Rare,CropLife Solutions,Spring,134km,60%
355,Clay,Organic,Arid,65,Chemical Control - Synthetic Pesticides,Late Summer,Potato,25C,Medium-Well,GreenFields,Spring,131km,41%
356,Loamy,Chemical,Tropical,73,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,29C,Medium-Rare,FarmGrow Inc.,Spring,128km,30%
357,Loamy,Compost,Tropical,82,Chemical Control - Synthetic Pesticides,Winter,Wheat,33C,Rare,FarmGrow Inc.,Autumn,133km,81%
358,Clay,Compost,Arid,63,Chemical Control - Synthetic Pesticides,Winter,Corn,22C,Medium-Rare,FarmGrow Inc.,Spring,134km,77%
359,Clay,Organic,Tropical,85,Biological Control - Predatory Insects,Winter,Carrot,25C,Overdone,FarmGrow Inc.,Autumn,128km,54%
360,Saline,Compost,Temperate,71,Chemical Control - Synthetic Pesticides,Winter,Corn,23C,Rare,AgriSeeds Co.,Summer,130km,62%
361,Clay,Organic,Arid,67,Chemical Control - Organic Pesticides,Late Spring,Tomato,34C,Rare,AgriSeeds Co.,Winter,134km,29%
362,Saline,Organic,Tropical,62,Chemical Control - Organic Pesticides,Early Summer,Potato,21C,Well-Done,CropLife Solutions,Winter,131km,51%
363,Loamy,Chemical,Tropical,82,Chemical Control - Organic Pesticides,Late Summer,Tomato,27C,Medium-Rare,GreenFields,Autumn,129km,74%
364,Sandy,Compost,Temperate,81,Chemical Control - Organic Pesticides,Autumn,Potato,27C,Rare,GreenFields,Autumn,128km,98%
365,Loamy,Compost,Temperate,61,Integrated Pest Management,Late Summer,Lettuce,27C,Well-Done,FarmGrow Inc.,Winter,129km,83%
366,Sandy,Organic,Arid,84,Biological Control - Predatory Insects,Late Spring,Carrot,25C,Well-Done,FarmGrow Inc.,Winter,130km,100%
367,Clay,Compost,Temperate,62,Integrated Pest Management,Autumn,Carrot,21C,Medium,CropLife Solutions,Winter,132km,65%
368,Sandy,Chemical,Temperate,75,Integrated Pest Management,Late Summer,Tomato,22C,Medium-Rare,FarmGrow Inc.,Autumn,129km,71%
369,Saline,Compost,Tropical,83,Biological Control - Predatory Insects,Early Summer,Wheat,29C,Medium-Well,FarmGrow Inc.,Winter,131km,27%
370,Saline,Organic,Arid,74,Chemical Control - Synthetic Pesticides,Early Spring,Potato,33C,Medium-Rare,GreenFields,Spring,131km,68%
371,Saline,Organic,Tropical,65,Biological Control - Predatory Insects,Early Spring,Carrot,28C,Well-Done,CropLife Solutions,Autumn,132km,78%
372,Loamy,Compost,Arid,80,Chemical Control - Organic Pesticides,Autumn,Wheat,23C,Rare,GreenFields,Spring,130km,63%
373,Loamy,Chemical,Tropical,66,Chemical Control - Synthetic Pesticides,Early Spring,Corn,32C,Medium-Rare,GreenFields,Autumn,134km,73%
374,Loamy,Organic,Temperate,82,Chemical Control - Organic Pesticides,Late Spring,Potato,32C,Medium-Well,AgriSeeds Co.,Summer,128km,81%
375,Clay,Compost,Tropical,70,Chemical Control - Synthetic Pesticides,Late Summer,Potato,22C,Medium-Rare,FarmGrow Inc.,Spring,131km,72%
376,Clay,Compost,Tropical,69,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,33C,Medium-Well,AgriSeeds Co.,Winter,132km,57%
377,Sandy,Organic,Temperate,70,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,30C,Rare,CropLife Solutions,Summer,130km,68%
378,Sandy,Compost,Tropical,84,Chemical Control - Organic Pesticides,Late Spring,Lettuce,34C,Medium-Well,GreenFields,Summer,130km,91%
379,Clay,Compost,Tropical,83,Integrated Pest Management,Late Spring,Tomato,25C,Rare,GreenFields,Autumn,134km,37%
380,Saline,Organic,Arid,81,Biological Control - Predatory Insects,Late Spring,Potato,27C,Rare,AgriSeeds Co.,Winter,130km,91%
381,Saline,Organic,Arid,74,Integrated Pest Management,Early Summer,Tomato,23C,Medium,AgriSeeds Co.,Summer,132km,87%
382,Saline,Compost,Tropical,70,Chemical Control - Organic Pesticides,Winter,Lettuce,20C,Medium,CropLife Solutions,Spring,129km,52%
383,Saline,Organic,Arid,66,Biological Control - Predatory Insects,Late Summer,Lettuce,29C,Medium-Well,FarmGrow Inc.,Spring,129km,99%
384,Clay,Compost,Arid,85,Integrated Pest Management,Early Summer,Corn,26C,Rare,CropLife Solutions,Spring,132km,80%
385,Saline,Chemical,Tropical,84,Integrated Pest Management,Late Spring,Corn,26C,Rare,AgriSeeds Co.,Spring,130km,100%
386,Saline,Compost,Arid,79,Chemical Control - Synthetic Pesticides,Early Spring,Corn,32C,Rare,AgriSeeds Co.,Summer,129km,71%
387,Clay,Compost,Temperate,65,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,23C,Medium,FarmGrow Inc.,Summer,130km,38%
388,Saline,Organic,Tropical,73,Chemical Control - Organic Pesticides,Late Summer,Carrot,20C,Rare,AgriSeeds Co.,Autumn,130km,71%
389,Sandy,Compost,Temperate,75,Integrated Pest Management,Early Spring,Wheat,27C,Overdone,GreenFields,Winter,128km,68%
390,Loamy,Organic,Arid,75,Chemical Control - Organic Pesticides,Early Summer,Tomato,32C,Medium-Well,CropLife Solutions,Spring,133km,25%
391,Loamy,Compost,Temperate,76,Integrated Pest Management,Early Spring,Wheat,29C,Medium-Well,CropLife Solutions,Summer,132km,27%
392,Clay,Organic,Temperate,66,Integrated Pest Management,Late Spring,Corn,33C,Medium-Well,CropLife Solutions,Winter,134km,62%
393,Sandy,Compost,Arid,85,Chemical Control - Organic Pesticides,Early Spring,Potato,25C,Medium-Rare,CropLife Solutions,Autumn,128km,90%
