id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
198,Sandy,Compost,Arid,64,Biological Control - Predatory Insects,Autumn,Tomato,25C,Well-Done,FarmGrow Inc.,Autumn,132km,27%
199,Clay,Compost,Temperate,80,Biological Control - Predatory Insects,Autumn,Wheat,26C,Well-Done,CropLife Solutions,Summer,129km,31%
200,Saline,Chemical,Temperate,62,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,27C,Medium,AgriSeeds Co.,Spring,131km,60%
201,Clay,Compost,Arid,80,Integrated Pest Management,Autumn,Potato,22C,Medium,CropLife Solutions,Spring,130km,44%
202,Saline,Organic,Tropical,70,Chemical Control - Organic Pesticides,Late Spring,Tomato,33C,Well-Done,FarmGrow Inc.,Winter,129km,87%
203,Loamy,Compost,Arid,70,Biological Control - Predatory Insects,Early Summer,Tomato,28C,Well-Done,FarmGrow Inc.,Summer,133km,36%
204,Clay,Chemical,Temperate,79,Biological Control - Predatory Insects,Autumn,Lettuce,27C,Medium-Well,AgriSeeds Co.,Spring,130km,76%
205,Loamy,Compost,Arid,69,Biological Control - Predatory Insects,Late Summer,Corn,32C,Medium-Well,AgriSeeds Co.,Spring,132km,45%
206,Sandy,Chemical,Temperate,84,Chemical Control - Organic Pesticides,Autumn,Carrot,31C,Overdone,GreenFields,Spring,130km,81%
207,Loamy,Chemical,Tropical,84,Chemical Control - Organic Pesticides,Winter,Wheat,22C,Well-Done,CropLife Solutions,Winter,134km,45%
208,Sandy,Compost,Tropical,72,Chemical Control - Organic Pesticides,Early Summer,Corn,31C,Rare,CropLife Solutions,Spring,130km,22%
209,Clay,Chemical,Tropical,85,Chemical Control - Synthetic Pesticides,Winter,Carrot,21C,Rare,AgriSeeds Co.,Autumn,134km,92%
210,Clay,Compost,Temperate,85,Chemical Control - Organic Pesticides,Winter,Lettuce,29C,Medium-Well,GreenFields,Autumn,128km,86%
211,Loamy,Compost,Arid,81,Chemical Control - Organic Pesticides,Early Spring,Corn,27C,Well-Done,FarmGrow Inc.,Summer,132km,40%
212,Sandy,Chemical,Arid,81,Integrated Pest Management,Winter,Potato,27C,Medium,FarmGrow Inc.,Winter,132km,94%
213,Saline,Organic,Arid,83,Chemical Control - Organic Pesticides,Early Summer,Wheat,34C,Medium-Well,CropLife Solutions,Summer,133km,87%
214,Sandy,Organic,Temperate,84,Chemical Control - Organic Pesticides,Winter,Carrot,32C,Medium-Rare,CropLife Solutions,Summer,133km,86%
215,Clay,Chemical,Temperate,81,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,26C,Well-Done,AgriSeeds Co.,Winter,130km,34%
216,Saline,Compost,Arid,72,Chemical Control - Organic Pesticides,Autumn,Corn,20C,Well-Done,CropLife Solutions,Autumn,128km,52%
217,Sandy,Compost,Temperate,71,Biological Control - Predatory Insects,Late Summer,Lettuce,26C,Medium-Well,AgriSeeds Co.,Winter,132km,31%
218,Loamy,Organic,Tropical,65,Biological Control - Predatory Insects,Winter,Lettuce,27C,Rare,GreenFields,Autumn,134km,85%
219,Clay,Chemical,Temperate,72,Integrated Pest Management,Early Summer,Tomato,22C,Medium-Well,CropLife Solutions,Summer,128km,87%
220,Loamy,Organic,Temperate,76,Chemical Control - Synthetic Pesticides,Late Summer,Corn,21C,Overdone,AgriSeeds Co.,Autumn,132km,41%
221,Loamy,Organic,Arid,71,Chemical Control - Organic Pesticides,Winter,Carrot,31C,Well-Done,AgriSeeds Co.,Autumn,128km,52%
222,Clay,Compost,Tropical,78,Chemical Control - Synthetic Pesticides,Winter,Lettuce,22C,Medium,FarmGrow Inc.,Winter,131km,83%
223,Clay,Compost,Temperate,75,Chemical Control - Organic Pesticides,Early Spring,Tomato,28C,Medium,GreenFields,Autumn,133km,76%
224,Sandy,Chemical,Arid,73,Integrated Pest Management,Early Spring,Lettuce,33C,Well-Done,AgriSeeds Co.,Winter,128km,24%
225,Saline,Chemical,Tropical,62,Integrated Pest Management,Late Summer,Lettuce,32C,Medium,CropLife Solutions,Autumn,129km,93%
226,Saline,Organic,Temperate,70,Integrated Pest Management,Early Spring,Wheat,23C,Medium-Rare,GreenFields,Winter,134km,30%
227,Saline,Compost,Temperate,85,Biological Control - Predatory Insects,Late Summer,Tomato,33C,Rare,AgriSeeds Co.,Autumn,128km,53%
228,Clay,Chemical,Temperate,79,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,20C,Rare,GreenFields,Autumn,130km,27%
229,Saline,Organic,Temperate,70,Biological Control - Predatory Insects,Late Summer,Corn,33C,Medium,AgriSeeds Co.,Spring,133km,56%
230,Saline,Organic,Tropical,81,Chemical Control - Organic Pesticides,Autumn,Carrot,22C,Medium,AgriSeeds Co.,Summer,132km,26%
231,Sandy,Compost,Temperate,61,Integrated Pest Management,Early Spring,Potato,26C,Medium-Rare,FarmGrow Inc.,Autumn,133km,59%
232,Sandy,Compost,Tropical,68,Biological Control - Predatory Insects,Early Spring,Tomato,31C,Medium-Well,AgriSeeds Co.,Winter,131km,89%
233,Sandy,Compost,Tropical,78,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,22C,Well-Done,CropLife Solutions,Summer,131km,75%
234,Clay,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Autumn,Tomato,32C,Medium,CropLife Solutions,Spring,132km,65%
235,Clay,Organic,Tropical,69,Integrated Pest Management,Winter,Corn,34C,Rare,GreenFields,Spring,134km,29%
236,Clay,Compost,Temperate,62,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,26C,Rare,AgriSeeds Co.,Winter,133km,57%
237,Clay,Organic,Tropical,75,Chemical Control - Synthetic Pesticides,Late Summer,Potato,33C,Overdone,GreenFields,Autumn,129km,60%
238,Loamy,Chemical,Tropical,71,Chemical Control - Organic Pesticides,Late Summer,Lettuce,33C,Medium-Well,CropLife Solutions,Autumn,133km,60%
239,Loamy,Compost,Arid,75,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,25C,Overdone,CropLife Solutions,Autumn,134km,71%
240,Sandy,Chemical,Temperate,63,Biological Control - Predatory Insects,Late Summer,Tomato,22C,Medium-Rare,FarmGrow Inc.,Autumn,130km,91%
241,Sandy,Chemical,Tropical,66,Integrated Pest Management,Late Spring,Lettuce,28C,Medium-Well,CropLife Solutions,Summer,134km,97%
242,Loamy,Compost,Temperate,68,Biological Control - Predatory Insects,Early Spring,Lettuce,31C,Medium-Well,AgriSeeds Co.,Summer,128km,84%
243,Loamy,Chemical,Tropical,82,Chemical Control - Organic Pesticides,Early Summer,Carrot,32C,Medium-Well,CropLife Solutions,Summer,128km,66%
244,Saline,Chemical,Arid,60,Chemical Control - Synthetic Pesticides,Winter,Corn,21C,Medium-Well,GreenFields,Summer,132km,44%
245,Loamy,Organic,Temperate,61,Chemical Control - Synthetic Pesticides,Autumn,Potato,28C,Rare,AgriSeeds Co.,Winter,133km,75%
246,Saline,Chemical,Arid,66,Chemical Control - Synthetic Pesticides,Winter,Lettuce,27C,Well-Done,GreenFields,Summer,129km,60%
247,Loamy,Organic,Temperate,74,Chemical Control - Synthetic Pesticides,Winter,Wheat,30C,Well-Done,GreenFields,Autumn,134km,100%
248,Loamy,Organic,Tropical,65,Chemical Control - Organic Pesticides,Early Summer,Carrot,29C,Medium,FarmGrow Inc.,Summer,128km,67%
249,Loamy,Chemical,Temperate,65,Biological Control - Predatory Insects,Autumn,Carrot,25C,Medium-Rare,AgriSeeds Co.,Summer,133km,33%
250,Loamy,Organic,Arid,64,Biological Control - Predatory Insects,Winter,Carrot,23C,Overdone,GreenFields,Summer,128km,72%
251,Clay,Organic,Arid,67,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,30C,Well-Done,CropLife Solutions,Summer,131km,31%
252,Saline,Chemical,Temperate,72,Chemical Control - Synthetic Pesticides,Autumn,Tomato,34C,Medium-Rare,CropLife Solutions,Winter,133km,80%
253,Clay,Compost,Arid,83,Integrated Pest Management,Autumn,Carrot,26C,Overdone,FarmGrow Inc.,Winter,133km,31%
254,Loamy,Chemical,Temperate,64,Chemical Control - Organic Pesticides,Early Spring,Wheat,20C,Medium-Well,FarmGrow Inc.,Spring,133km,78%
255,Clay,Compost,Arid,64,Biological Control - Predatory Insects,Late Summer,Corn,23C,Medium,FarmGrow Inc.,Summer,134km,98%
256,Sandy,Chemical,Arid,82,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,23C,Well-Done,CropLife Solutions,Summer,134km,80%
257,Saline,Organic,Arid,71,Chemical Control - Organic Pesticides,Late Summer,Lettuce,23C,Overdone,AgriSeeds Co.,Summer,132km,48%
258,Loamy,Chemical,Arid,72,Biological Control - Predatory Insects,Autumn,Carrot,26C,Overdone,FarmGrow Inc.,Autumn,133km,95%
259,Sandy,Chemical,Temperate,85,Integrated Pest Management,Winter,Lettuce,34C,Well-Done,AgriSeeds Co.,Winter,134km,98%
260,Saline,Compost,Arid,66,Biological Control - Predatory Insects,Early Spring,Potato,30C,Overdone,CropLife Solutions,Spring,128km,25%
261,Sandy,Organic,Tropical,68,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,33C,Medium,CropLife Solutions,Winter,129km,79%
262,Loamy,Compost,Tropical,71,Biological Control - Predatory Insects,Late Summer,Corn,28C,Medium-Rare,CropLife Solutions,Spring,134km,84%
263,Saline,Compost,Temperate,81,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,31C,Well-Done,AgriSeeds Co.,Winter,130km,24%
264,Loamy,Compost,Temperate,82,Integrated Pest Management,Autumn,Wheat,20C,Rare,AgriSeeds Co.,Winter,132km,32%
265,Clay,Chemical,Temperate,73,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,26C,Well-Done,CropLife Solutions,Winter,133km,66%
266,Clay,Chemical,Arid,79,Integrated Pest Management,Early Summer,Carrot,31C,Overdone,GreenFields,Spring,130km,46%
267,Saline,Chemical,Temperate,74,Integrated Pest Management,Late Spring,Wheat,20C,Well-Done,FarmGrow Inc.,Autumn,132km,71%
268,Clay,Compost,Tropical,67,Chemical Control - Synthetic Pesticides,Autumn,Potato,25C,Medium,GreenFields,Autumn,131km,50%
269,Saline,Organic,Tropical,82,Chemical Control - Organic Pesticides,Autumn,Tomato,25C,Overdone,AgriSeeds Co.,Winter,130km,91%
270,Saline,Organic,Arid,70,Biological Control - Predatory Insects,Late Spring,Carrot,26C,Overdone,AgriSeeds Co.,Winter,129km,66%
271,Saline,Compost,Temperate,70,Biological Control - Predatory Insects,Early Summer,Lettuce,29C,Medium,AgriSeeds Co.,Spring,132km,74%
272,Saline,Organic,Temperate,79,Chemical Control - Organic Pesticides,Early Spring,Carrot,29C,Medium,CropLife Solutions,Summer,134km,79%
273,Saline,Organic,Tropical,67,Biological Control - Predatory Insects,Late Spring,Tomato,27C,Medium,GreenFields,Spring,134km,39%
274,Clay,Chemical,Tropical,65,Chemical Control - Synthetic Pesticides,Winter,Tomato,23C,Rare,GreenFields,Summer,130km,51%
275,Clay,Chemical,Arid,62,Integrated Pest Management,Autumn,Corn,21C,Overdone,GreenFields,Spring,131km,21%
276,Saline,Chemical,Arid,83,Integrated Pest Management,Early Summer,Tomato,24C,Medium-Rare,FarmGrow Inc.,Winter,131km,33%
277,Sandy,Organic,Arid,61,Biological Control - Predatory Insects,Winter,Wheat,30C,Medium-Well,GreenFields,Spring,132km,24%
278,Sandy,Chemical,Tropical,83,Chemical Control - Organic Pesticides,Early Summer,Corn,20C,Rare,AgriSeeds Co.,Summer,129km,78%
279,Clay,Compost,Tropical,66,Chemical Control - Synthetic Pesticides,Autumn,Carrot,29C,Medium-Rare,AgriSeeds Co.,Summer,129km,92%
280,Sandy,Compost,Tropical,74,Integrated Pest Management,Late Spring,Corn,23C,Well-Done,CropLife Solutions,Autumn,129km,73%
281,Clay,Chemical,Arid,77,Biological Control - Predatory Insects,Winter,Carrot,23C,Overdone,AgriSeeds Co.,Spring,132km,58%
282,Loamy,Organic,Tropical,82,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,22C,Medium-Rare,GreenFields,Spring,130km,39%
283,Saline,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Early Spring,Potato,34C,Well-Done,GreenFields,Spring,132km,31%
284,Sandy,Compost,Temperate,73,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,27C,Medium,GreenFields,Winter,129km,24%
285,Sandy,Compost,Temperate,62,Integrated Pest Management,Early Summer,Potato,20C,Medium-Well,GreenFields,Summer,132km,44%
286,Clay,Organic,Temperate,69,Chemical Control - Organic Pesticides,Late Spring,Lettuce,29C,Well-Done,CropLife Solutions,Spring,130km,47%
287,Saline,Organic,Temperate,60,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,34C,Medium,FarmGrow Inc.,Autumn,133km,20%
288,Clay,Organic,Temperate,77,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,21C,Medium-Rare,CropLife Solutions,Summer,131km,90%
289,Sandy,Chemical,Tropical,62,Biological Control - Predatory Insects,Early Summer,Corn,25C,Rare,AgriSeeds Co.,Spring,131km,43%
290,Saline,Organic,Temperate,75,Chemical Control - Organic Pesticides,Winter,Carrot,20C,Medium-Rare,CropLife Solutions,Spring,130km,42%
291,Loamy,Chemical,Tropical,72,Chemical Control - Synthetic Pesticides,Winter,Carrot,25C,Medium,FarmGrow Inc.,Autumn,130km,70%
292,Loamy,Chemical,Tropical,79,Chemical Control - Organic Pesticides,Early Summer,Wheat,21C,Well-Done,AgriSeeds Co.,Summer,128km,51%
293,Loamy,Organic,Temperate,74,Biological Control - Predatory Insects,Autumn,Potato,20C,Medium-Well,CropLife Solutions,Winter,133km,97%
294,Clay,Chemical,Tropical,74,Biological Control - Predatory Insects,Late Summer,Corn,23C,Medium-Rare,AgriSeeds Co.,Autumn,129km,68%
295,Sandy,Organic,Temperate,82,Integrated Pest Management,Early Summer,Tomato,26C,Medium-Well,CropLife Solutions,Summer,134km,96%
296,Loamy,Organic,Arid,79,Chemical Control - Organic Pesticides,Late Spring,Lettuce,29C,Well-Done,AgriSeeds Co.,Winter,130km,85%
297,Sandy,Chemical,Tropical,72,Integrated Pest Management,Autumn,Tomato,23C,Medium,CropLife Solutions,Winter,128km,50%
298,Clay,Organic,Arid,61,Biological Control - Predatory Insects,Winter,Potato,34C,Well-Done,FarmGrow Inc.,Summer,130km,33%
299,Sandy,Chemical,Arid,60,Chemical Control - Organic Pesticides,Early Spring,Potato,23C,Medium-Well,FarmGrow Inc.,Winter,128km,80%
300,Loamy,Chemical,Arid,62,Biological Control - Predatory Insects,Early Summer,Lettuce,33C,Medium-Well,FarmGrow Inc.,Winter,129km,28%
301,Loamy,Chemical,Arid,71,Chemical Control - Synthetic Pesticides,Autumn,Carrot,23C,Medium-Well,CropLife Solutions,Summer,133km,48%
302,Sandy,Compost,Arid,69,Integrated Pest Management,Late Summer,Lettuce,27C,Overdone,FarmGrow Inc.,Spring,131km,46%
303,Loamy,Chemical,Temperate,79,Chemical Control - Synthetic Pesticides,Early Spring,Potato,34C,Well-Done,FarmGrow Inc.,Winter,130km,28%
304,Clay,Compost,Tropical,75,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,27C,Well-Done,AgriSeeds Co.,Spring,128km,39%
305,Loamy,Organic,Arid,77,Integrated Pest Management,Late Spring,Tomato,25C,Overdone,FarmGrow Inc.,Spring,129km,83%
306,Loamy,Organic,Tropical,76,Chemical Control - Organic Pesticides,Early Summer,Tomato,31C,Rare,AgriSeeds Co.,Autumn,134km,99%
307,Loamy,Organic,Temperate,62,Biological Control - Predatory Insects,Early Summer,Carrot,34C,Medium-Well,AgriSeeds Co.,Autumn,128km,43%
308,Clay,Compost,Tropical,77,Biological Control - Predatory Insects,Autumn,Corn,21C,Medium-Well,AgriSeeds Co.,Spring,130km,73%
309,Sandy,Compost,Tropical,62,Chemical Control - Organic Pesticides,Early Summer,Tomato,23C,Rare,CropLife Solutions,Spring,133km,68%
310,Clay,Chemical,Tropical,72,Chemical Control - Organic Pesticides,Early Spring,Lettuce,29C,Overdone,AgriSeeds Co.,Autumn,132km,92%
311,Saline,Chemical,Tropical,80,Chemical Control - Organic Pesticides,Autumn,Corn,32C,Overdone,CropLife Solutions,Autumn,134km,68%
312,Sandy,Compost,Tropical,65,Biological Control - Predatory Insects,Late Summer,Corn,34C,Medium-Well,FarmGrow Inc.,Autumn,134km,75%
313,Saline,Chemical,Tropical,75,Integrated Pest Management,Early Spring,Tomato,29C,Overdone,FarmGrow Inc.,Winter,134km,63%
314,Saline,Organic,Tropical,63,Integrated Pest Management,Early Spring,Lettuce,30C,Overdone,CropLife Solutions,Spring,128km,51%
315,Loamy,Chemical,Temperate,81,Chemical Control - Synthetic Pesticides,Early Spring,Corn,30C,Rare,CropLife Solutions,Autumn,130km,40%
316,Sandy,Organic,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,34C,Well-Done,CropLife Solutions,Summer,130km,96%
317,Clay,Organic,Tropical,61,Chemical Control - Organic Pesticides,Winter,Potato,28C,Overdone,FarmGrow Inc.,Autumn,131km,24%
318,Loamy,Compost,Temperate,66,Biological Control - Predatory Insects,Winter,Lettuce,24C,Medium-Rare,GreenFields,Spring,129km,21%
319,Loamy,Compost,Temperate,66,Chemical Control - Organic Pesticides,Early Spring,Carrot,21C,Medium-Well,GreenFields,Spring,130km,50%
320,Loamy,Compost,Tropical,75,Integrated Pest Management,Late Summer,Carrot,21C,Rare,AgriSeeds Co.,Spring,130km,85%
321,Saline,Compost,Arid,78,Integrated Pest Management,Late Spring,Potato,31C,Medium-Rare,GreenFields,Summer,129km,94%
322,Loamy,Compost,Arid,70,Chemical Control - Organic Pesticides,Late Summer,Lettuce,32C,Medium-Well,AgriSeeds Co.,Spring,131km,39%
323,Loamy,Organic,Arid,63,Chemical Control - Organic Pesticides,Late Summer,Potato,21C,Well-Done,GreenFields,Summer,132km,61%
324,Clay,Chemical,Tropical,72,Integrated Pest Management,Early Spring,Corn,24C,Overdone,AgriSeeds Co.,Autumn,131km,73%
325,Sandy,Compost,Tropical,60,Chemical Control - Organic Pesticides,Late Summer,Potato,27C,Medium,AgriSeeds Co.,Winter,129km,24%
326,Loamy,Compost,Temperate,79,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,24C,Medium,GreenFields,Summer,130km,49%
327,Clay,Compost,Arid,81,Chemical Control - Synthetic Pesticides,Winter,Carrot,20C,Medium-Rare,GreenFields,Spring,134km,57%
328,Saline,Organic,Arid,68,Integrated Pest Management,Autumn,Wheat,21C,Overdone,FarmGrow Inc.,Autumn,134km,71%
329,Clay,Chemical,Tropical,74,Chemical Control - Synthetic Pesticides,Early Summer,Corn,21C,Medium-Well,GreenFields,Winter,128km,24%
330,Clay,Organic,Tropical,70,Chemical Control - Synthetic Pesticides,Winter,Carrot,24C,Medium-Rare,FarmGrow Inc.,Winter,129km,25%
331,Clay,Compost,Tropical,76,Chemical Control - Organic Pesticides,Autumn,Wheat,33C,Medium-Well,CropLife Solutions,Autumn,133km,41%
332,Loamy,Compost,Temperate,71,Integrated Pest Management,Late Spring,Potato,34C,Rare,GreenFields,Spring,130km,37%
333,Loamy,Chemical,Tropical,66,Biological Control - Predatory Insects,Late Spring,Carrot,30C,Overdone,GreenFields,Spring,129km,44%
334,Clay,Compost,Arid,71,Biological Control - Predatory Insects,Late Summer,Corn,22C,Medium-Well,FarmGrow Inc.,Spring,134km,32%
335,Saline,Organic,Arid,65,Integrated Pest Management,Early Spring,Wheat,32C,Medium-Well,CropLife Solutions,Autumn,132km,37%
336,Loamy,Compost,Temperate,80,Chemical Control - Organic Pesticides,Winter,Potato,31C,Overdone,GreenFields,Autumn,132km,79%
337,Saline,Organic,Arid,72,Integrated Pest Management,Early Summer,Wheat,21C,Medium-Rare,AgriSeeds Co.,Autumn,129km,100%
338,Clay,Organic,Arid,67,Integrated Pest Management,Late Summer,Lettuce,23C,Medium-Well,CropLife Solutions,Summer,133km,86%
339,Saline,Organic,Arid,68,Biological Control - Predatory Insects,Autumn,Potato,21C,Well-Done,AgriSeeds Co.,Winter,132km,88%
340,Clay,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Late Summer,Wheat,22C,Medium-Well,CropLife Solutions,Summer,128km,80%
341,Clay,Chemical,Arid,79,Chemical Control - Synthetic Pesticides,Early Summer,Corn,34C,Rare,CropLife Solutions,Autumn,130km,97%
342,Loamy,Compost,Arid,72,Chemical Control - Organic Pesticides,Autumn,Potato,31C,Overdone,AgriSeeds Co.,Autumn,131km,27%
343,Loamy,Organic,Arid,70,Biological Control - Predatory Insects,Winter,Tomato,20C,Well-Done,GreenFields,Winter,129km,90%
344,Clay,Organic,Temperate,65,Chemical Control - Organic Pesticides,Autumn,Wheat,26C,Medium,GreenFields,Spring,131km,90%
345,Loamy,Organic,Tropical,80,Chemical Control - Organic Pesticides,Early Summer,Tomato,32C,Rare,CropLife Solutions,Spring,128km,57%
346,Loamy,Organic,Arid,65,Chemical Control - Organic Pesticides,Winter,Lettuce,25C,Rare,CropLife Solutions,Winter,133km,44%
347,Clay,Organic,Temperate,72,Biological Control - Predatory Insects,Winter,Potato,26C,Well-Done,AgriSeeds Co.,Winter,129km,49%
348,Sandy,Organic,Arid,84,Chemical Control - Synthetic Pesticides,Late Spring,Corn,27C,Well-Done,FarmGrow Inc.,Spring,128km,83%
349,Clay,Chemical,Tropical,62,Chemical Control - Organic Pesticides,Early Summer,Lettuce,20C,Rare,CropLife Solutions,Winter,128km,78%
350,Saline,Compost,Temperate,65,Integrated Pest Management,Late Spring,Lettuce,23C,Medium-Well,AgriSeeds Co.,Summer,129km,83%
351,Sandy,Chemical,Temperate,62,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,31C,Rare,GreenFields,Autumn,132km,61%
352,Clay,Organic,Temperate,62,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,32C,Well-Done,CropLife Solutions,Spring,133km,68%
353,Loamy,Organic,Arid,60,Chemical Control - Synthetic Pesticides,Early Spring,Corn,23C,Medium,FarmGrow Inc.,Winter,133km,71%
354,Loamy,Compost,Tropical,62,Biological Control - Predatory Insects,Autumn,Carrot,32C,Rare,FarmGrow Inc.,Autumn,128km,80%
355,Clay,Organic,Temperate,83,Chemical Control - Organic Pesticides,Late Summer,Wheat,26C,Rare,CropLife Solutions,Winter,130km,61%
356,Clay,Organic,Arid,64,Chemical Control - Synthetic Pesticides,Early Summer,Potato,31C,Overdone,FarmGrow Inc.,Spring,134km,61%
357,Loamy,Organic,Tropical,64,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,22C,Rare,GreenFields,Spring,133km,100%
358,Sandy,Organic,Arid,71,Chemical Control - Synthetic Pesticides,Autumn,Tomato,33C,Well-Done,GreenFields,Spring,129km,41%
359,Sandy,Chemical,Temperate,76,Chemical Control - Organic Pesticides,Autumn,Lettuce,28C,Well-Done,AgriSeeds Co.,Summer,129km,89%
360,Clay,Organic,Temperate,62,Biological Control - Predatory Insects,Late Summer,Potato,23C,Well-Done,CropLife Solutions,Spring,128km,89%
361,Clay,Organic,Tropical,80,Chemical Control - Synthetic Pesticides,Autumn,Tomato,26C,Medium-Well,GreenFields,Winter,134km,71%
362,Sandy,Compost,Tropical,60,Biological Control - Predatory Insects,Late Spring,Wheat,32C,Medium-Well,AgriSeeds Co.,Autumn,131km,68%
363,Sandy,Chemical,Tropical,72,Integrated Pest Management,Late Spring,Wheat,31C,Rare,GreenFields,Autumn,132km,74%
364,Sandy,Chemical,Tropical,72,Chemical Control - Organic Pesticides,Early Summer,Potato,28C,Medium,FarmGrow Inc.,Summer,133km,89%
365,Clay,Organic,Arid,67,Chemical Control - Organic Pesticides,Early Spring,Wheat,32C,Rare,CropLife Solutions,Autumn,134km,32%
366,Saline,Organic,Tropical,69,Biological Control - Predatory Insects,Early Spring,Carrot,29C,Medium,CropLife Solutions,Spring,129km,38%
367,Loamy,Chemical,Temperate,72,Integrated Pest Management,Early Spring,Potato,29C,Overdone,GreenFields,Summer,131km,62%
368,Loamy,Organic,Arid,71,Chemical Control - Organic Pesticides,Autumn,Carrot,23C,Well-Done,AgriSeeds Co.,Spring,130km,71%
369,Clay,Compost,Temperate,67,Biological Control - Predatory Insects,Late Summer,Potato,21C,Medium-Well,GreenFields,Spring,133km,98%
370,Saline,Compost,Tropical,75,Integrated Pest Management,Early Spring,Carrot,28C,Overdone,GreenFields,Winter,132km,34%
371,Saline,Compost,Tropical,81,Biological Control - Predatory Insects,Winter,Corn,27C,Rare,FarmGrow Inc.,Summer,131km,74%
372,Saline,Compost,Temperate,65,Chemical Control - Organic Pesticides,Late Spring,Corn,33C,Rare,GreenFields,Spring,131km,63%
373,Saline,Organic,Arid,83,Chemical Control - Organic Pesticides,Late Summer,Potato,31C,Medium,AgriSeeds Co.,Spring,130km,46%
374,Saline,Chemical,Arid,61,Chemical Control - Synthetic Pesticides,Early Summer,Potato,24C,Overdone,FarmGrow Inc.,Winter,132km,42%
375,Clay,Organic,Tropical,76,Chemical Control - Synthetic Pesticides,Early Summer,Potato,28C,Overdone,AgriSeeds Co.,Winter,133km,26%
376,Sandy,Compost,Temperate,80,Integrated Pest Management,Late Spring,Lettuce,28C,Medium,FarmGrow Inc.,Autumn,130km,76%
377,Clay,Chemical,Arid,62,Integrated Pest Management,Early Spring,Lettuce,34C,Rare,GreenFields,Autumn,128km,69%
378,Sandy,Compost,Tropical,81,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,21C,Well-Done,AgriSeeds Co.,Summer,132km,20%
379,Loamy,Compost,Temperate,72,Biological Control - Predatory Insects,Winter,Potato,20C,Overdone,GreenFields,Summer,128km,55%
380,Sandy,Compost,Tropical,66,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,32C,Rare,CropLife Solutions,Spring,129km,37%
381,Sandy,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Winter,Tomato,24C,Rare,GreenFields,Summer,128km,33%
382,Saline,Chemical,Tropical,83,Integrated Pest Management,Autumn,Carrot,33C,Well-Done,AgriSeeds Co.,Summer,133km,69%
383,Loamy,Organic,Arid,82,Integrated Pest Management,Late Spring,Lettuce,24C,Overdone,AgriSeeds Co.,Autumn,129km,36%
384,Saline,Organic,Temperate,61,Chemical Control - Organic Pesticides,Early Summer,Potato,22C,Rare,FarmGrow Inc.,Autumn,133km,57%
385,Saline,Compost,Tropical,75,Chemical Control - Synthetic Pesticides,Autumn,Corn,23C,Medium-Rare,FarmGrow Inc.,Winter,133km,89%
386,Loamy,Organic,Tropical,81,Integrated Pest Management,Early Spring,Corn,20C,Medium-Well,FarmGrow Inc.,Winter,130km,77%
387,Clay,Chemical,Temperate,61,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,28C,Medium-Rare,FarmGrow Inc.,Autumn,132km,62%
388,Clay,Chemical,Tropical,75,Chemical Control - Organic Pesticides,Late Spring,Tomato,31C,Well-Done,CropLife Solutions,Spring,134km,89%
389,Clay,Chemical,Tropical,60,Chemical Control - Organic Pesticides,Autumn,Lettuce,32C,Medium,AgriSeeds Co.,Spring,128km,97%
390,Sandy,Compost,Arid,66,Integrated Pest Management,Winter,Wheat,32C,Well-Done,AgriSeeds Co.,Autumn,130km,21%
391,Loamy,Chemical,Temperate,81,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,26C,Medium-Rare,CropLife Solutions,Spring,134km,47%
392,Clay,Compost,Tropical,70,Chemical Control - Synthetic Pesticides,Early Spring,Corn,26C,Medium,FarmGrow Inc.,Summer,128km,20%
393,Saline,Chemical,Temperate,75,Chemical Control - Organic Pesticides,Early Summer,Potato,30C,Rare,GreenFields,Spring,129km,59%
