id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
2466,Clay,Compost,Temperate,67,Chemical Control - Organic Pesticides,Winter,Tomato,31C,Well-Done,AgriSeeds Co.,Summer,131km,61%
2467,Clay,Compost,Temperate,84,Chemical Control - Synthetic Pesticides,Early Spring,Corn,23C,Rare,FarmGrow Inc.,Spring,133km,44%
2468,Loamy,Organic,Temperate,71,Biological Control - Predatory Insects,Early Summer,Carrot,31C,Overdone,CropLife Solutions,Summer,128km,82%
2469,Sandy,Compost,Arid,68,Chemical Control - Organic Pesticides,Late Spring,Carrot,33C,Medium-Well,CropLife Solutions,Spring,131km,67%
2470,Saline,Organic,Tropical,76,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,27C,Well-Done,FarmGrow Inc.,Autumn,129km,60%
2471,Clay,Chemical,Arid,68,Chemical Control - Organic Pesticides,Late Spring,Lettuce,29C,Well-Done,FarmGrow Inc.,Winter,133km,58%
2472,Loamy,Organic,Arid,68,Integrated Pest Management,Late Summer,Corn,23C,Medium,CropLife Solutions,Summer,130km,86%
2473,Loamy,Chemical,Temperate,80,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,26C,Overdone,AgriSeeds Co.,Autumn,132km,22%
2474,Loamy,Organic,Tropical,62,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,24C,Well-Done,CropLife Solutions,Winter,129km,69%
2475,Saline,Chemical,Temperate,85,Biological Control - Predatory Insects,Winter,Potato,23C,Well-Done,FarmGrow Inc.,Autumn,130km,91%
2476,Loamy,Compost,Arid,76,Biological Control - Predatory Insects,Autumn,Corn,28C,Overdone,GreenFields,Autumn,129km,99%
2477,Saline,Chemical,Temperate,62,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,32C,Medium,FarmGrow Inc.,Summer,129km,42%
2478,Clay,Organic,Arid,82,Biological Control - Predatory Insects,Winter,Lettuce,26C,Well-Done,FarmGrow Inc.,Autumn,130km,40%
2479,Sandy,Compost,Arid,74,Integrated Pest Management,Winter,Wheat,23C,Medium-Rare,AgriSeeds Co.,Spring,133km,84%
2480,Clay,Compost,Tropical,77,Integrated Pest Management,Early Summer,Corn,28C,Medium-Rare,CropLife Solutions,Winter,134km,48%
2481,Sandy,Chemical,Arid,75,Chemical Control - Organic Pesticides,Winter,Wheat,34C,Medium-Rare,GreenFields,Spring,133km,97%
2482,Sandy,Organic,Tropical,60,Chemical Control - Organic Pesticides,Early Summer,Tomato,27C,Overdone,FarmGrow Inc.,Spring,133km,52%
2483,Saline,Organic,Tropical,69,Chemical Control - Organic Pesticides,Winter,Potato,24C,Medium,GreenFields,Summer,129km,47%
2484,Clay,Compost,Arid,80,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,34C,Medium-Well,FarmGrow Inc.,Summer,130km,38%
2485,Clay,Organic,Tropical,64,Integrated Pest Management,Winter,Lettuce,31C,Medium,CropLife Solutions,Summer,132km,76%
2486,Saline,Organic,Arid,76,Biological Control - Predatory Insects,Late Spring,Wheat,24C,Well-Done,CropLife Solutions,Spring,129km,75%
2487,Saline,Organic,Arid,83,Biological Control - Predatory Insects,Late Summer,Lettuce,29C,Well-Done,AgriSeeds Co.,Summer,133km,75%
2488,Loamy,Organic,Temperate,77,Biological Control - Predatory Insects,Early Summer,Lettuce,29C,Overdone,GreenFields,Summer,134km,29%
2489,Loamy,Organic,Temperate,81,Biological Control - Predatory Insects,Early Spring,Potato,21C,Overdone,AgriSeeds Co.,Autumn,130km,45%
2490,Sandy,Organic,Arid,65,Biological Control - Predatory Insects,Late Summer,Corn,34C,Rare,FarmGrow Inc.,Spring,134km,38%
2491,Loamy,Compost,Temperate,83,Biological Control - Predatory Insects,Early Spring,Wheat,29C,Well-Done,CropLife Solutions,Summer,134km,50%
2492,Saline,Compost,Arid,66,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,33C,Medium,CropLife Solutions,Winter,130km,27%
2493,Sandy,Chemical,Tropical,60,Integrated Pest Management,Autumn,Potato,22C,Well-Done,FarmGrow Inc.,Summer,134km,94%
2494,Saline,Compost,Arid,77,Chemical Control - Synthetic Pesticides,Autumn,Carrot,25C,Rare,CropLife Solutions,Summer,134km,71%
2495,Saline,Organic,Tropical,78,Biological Control - Predatory Insects,Winter,Potato,27C,Rare,AgriSeeds Co.,Autumn,133km,91%
2496,Sandy,Chemical,Tropical,73,Integrated Pest Management,Early Summer,Lettuce,20C,Overdone,AgriSeeds Co.,Winter,133km,55%
2497,Sandy,Compost,Tropical,83,Biological Control - Predatory Insects,Autumn,Potato,29C,Medium-Well,AgriSeeds Co.,Summer,133km,23%
2498,Loamy,Organic,Arid,69,Chemical Control - Synthetic Pesticides,Autumn,Corn,30C,Well-Done,AgriSeeds Co.,Spring,132km,25%
2499,Clay,Chemical,Tropical,75,Integrated Pest Management,Late Spring,Corn,33C,Medium,AgriSeeds Co.,Spring,132km,83%
2500,Saline,Chemical,Tropical,82,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,21C,Medium-Well,GreenFields,Winter,128km,90%
2501,Clay,Chemical,Temperate,74,Biological Control - Predatory Insects,Early Summer,Carrot,25C,Rare,GreenFields,Winter,130km,40%
2502,Sandy,Organic,Arid,77,Biological Control - Predatory Insects,Early Summer,Carrot,33C,Overdone,FarmGrow Inc.,Summer,132km,25%
2503,Sandy,Compost,Tropical,80,Chemical Control - Organic Pesticides,Early Summer,Tomato,21C,Rare,GreenFields,Summer,130km,90%
2504,Loamy,Organic,Temperate,72,Biological Control - Predatory Insects,Early Summer,Lettuce,24C,Medium-Rare,GreenFields,Winter,134km,72%
2505,Sandy,Chemical,Tropical,82,Integrated Pest Management,Autumn,Lettuce,24C,Medium-Well,AgriSeeds Co.,Summer,128km,83%
2506,Loamy,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,34C,Overdone,AgriSeeds Co.,Spring,128km,55%
2507,Saline,Compost,Temperate,63,Integrated Pest Management,Early Spring,Lettuce,33C,Well-Done,CropLife Solutions,Summer,132km,27%
2508,Clay,Organic,Tropical,72,Integrated Pest Management,Winter,Wheat,22C,Medium-Rare,CropLife Solutions,Summer,133km,98%
2509,Sandy,Organic,Temperate,65,Biological Control - Predatory Insects,Late Spring,Lettuce,26C,Medium-Well,CropLife Solutions,Spring,134km,78%
2510,Clay,Compost,Temperate,73,Integrated Pest Management,Winter,Wheat,33C,Medium-Rare,GreenFields,Summer,130km,54%
2511,Loamy,Compost,Arid,84,Biological Control - Predatory Insects,Winter,Potato,30C,Well-Done,FarmGrow Inc.,Winter,130km,80%
2512,Clay,Chemical,Temperate,84,Integrated Pest Management,Autumn,Potato,25C,Rare,AgriSeeds Co.,Spring,129km,87%
2513,Saline,Organic,Temperate,62,Chemical Control - Organic Pesticides,Late Summer,Carrot,20C,Well-Done,CropLife Solutions,Spring,133km,24%
2514,Saline,Organic,Temperate,78,Biological Control - Predatory Insects,Autumn,Tomato,20C,Medium-Rare,CropLife Solutions,Spring,134km,67%
2515,Saline,Chemical,Arid,76,Chemical Control - Organic Pesticides,Early Summer,Corn,32C,Rare,GreenFields,Summer,134km,37%
2516,Sandy,Chemical,Arid,73,Biological Control - Predatory Insects,Early Spring,Wheat,25C,Overdone,CropLife Solutions,Summer,134km,27%
2517,Saline,Chemical,Arid,71,Biological Control - Predatory Insects,Autumn,Potato,34C,Rare,CropLife Solutions,Spring,128km,58%
2518,Saline,Chemical,Arid,84,Chemical Control - Synthetic Pesticides,Winter,Lettuce,34C,Well-Done,GreenFields,Winter,128km,30%
2519,Clay,Chemical,Arid,71,Integrated Pest Management,Late Summer,Lettuce,23C,Overdone,AgriSeeds Co.,Winter,133km,97%
2520,Loamy,Chemical,Tropical,84,Chemical Control - Organic Pesticides,Early Spring,Tomato,32C,Overdone,CropLife Solutions,Spring,134km,42%
2521,Clay,Organic,Arid,67,Biological Control - Predatory Insects,Autumn,Carrot,21C,Medium,AgriSeeds Co.,Autumn,128km,92%
2522,Saline,Compost,Arid,65,Integrated Pest Management,Early Summer,Wheat,29C,Overdone,AgriSeeds Co.,Summer,131km,79%
2523,Sandy,Compost,Temperate,63,Chemical Control - Synthetic Pesticides,Winter,Lettuce,26C,Well-Done,GreenFields,Autumn,129km,49%
2524,Clay,Chemical,Temperate,67,Biological Control - Predatory Insects,Early Summer,Corn,26C,Medium-Rare,GreenFields,Autumn,134km,27%
2525,Loamy,Compost,Arid,83,Integrated Pest Management,Autumn,Lettuce,26C,Well-Done,CropLife Solutions,Autumn,128km,41%
2526,Clay,Organic,Arid,62,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,29C,Medium-Well,GreenFields,Summer,130km,79%
2527,Loamy,Compost,Temperate,60,Chemical Control - Organic Pesticides,Autumn,Wheat,33C,Rare,AgriSeeds Co.,Spring,131km,97%
2528,Clay,Chemical,Temperate,76,Chemical Control - Synthetic Pesticides,Early Spring,Corn,22C,Medium-Rare,CropLife Solutions,Spring,133km,92%
2529,Loamy,Chemical,Tropical,79,Chemical Control - Synthetic Pesticides,Winter,Carrot,31C,Well-Done,GreenFields,Winter,128km,50%
2530,Clay,Organic,Temperate,80,Chemical Control - Synthetic Pesticides,Winter,Wheat,31C,Medium,CropLife Solutions,Spring,128km,43%
2531,Sandy,Chemical,Arid,83,Biological Control - Predatory Insects,Late Spring,Carrot,20C,Medium-Rare,GreenFields,Summer,128km,42%
2532,Clay,Compost,Arid,73,Integrated Pest Management,Early Summer,Lettuce,28C,Overdone,AgriSeeds Co.,Winter,131km,35%
2533,Sandy,Organic,Temperate,61,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,27C,Medium-Rare,CropLife Solutions,Summer,134km,54%
2534,Loamy,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Winter,Corn,33C,Overdone,GreenFields,Autumn,134km,65%
2535,Loamy,Compost,Temperate,73,Chemical Control - Organic Pesticides,Late Spring,Potato,33C,Medium-Well,GreenFields,Spring,129km,100%
2536,Saline,Organic,Arid,84,Chemical Control - Synthetic Pesticides,Winter,Tomato,29C,Rare,FarmGrow Inc.,Winter,132km,65%
2537,Loamy,Organic,Tropical,79,Integrated Pest Management,Early Spring,Potato,27C,Medium,AgriSeeds Co.,Spring,128km,98%
2538,Clay,Organic,Temperate,85,Chemical Control - Organic Pesticides,Late Summer,Corn,32C,Overdone,CropLife Solutions,Spring,131km,63%
2539,Sandy,Chemical,Temperate,80,Integrated Pest Management,Late Summer,Lettuce,21C,Medium-Rare,AgriSeeds Co.,Spring,134km,65%
2540,Sandy,Compost,Arid,64,Integrated Pest Management,Winter,Corn,28C,Medium-Rare,GreenFields,Autumn,128km,93%
2541,Clay,Chemical,Temperate,73,Chemical Control - Synthetic Pesticides,Winter,Tomato,23C,Medium-Rare,AgriSeeds Co.,Spring,128km,32%
2542,Clay,Organic,Tropical,72,Biological Control - Predatory Insects,Early Spring,Corn,32C,Medium-Rare,AgriSeeds Co.,Winter,134km,37%
2543,Saline,Organic,Tropical,68,Chemical Control - Synthetic Pesticides,Early Spring,Corn,32C,Medium-Rare,AgriSeeds Co.,Spring,128km,61%
2544,Sandy,Compost,Tropical,61,Chemical Control - Organic Pesticides,Late Spring,Wheat,24C,Medium-Well,AgriSeeds Co.,Autumn,128km,79%
2545,Clay,Organic,Temperate,85,Integrated Pest Management,Early Spring,Wheat,29C,Rare,AgriSeeds Co.,Spring,134km,50%
2546,Saline,Chemical,Temperate,70,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,32C,Medium,CropLife Solutions,Summer,130km,81%
2547,Loamy,Compost,Tropical,68,Biological Control - Predatory Insects,Late Spring,Potato,26C,Overdone,GreenFields,Spring,130km,98%
2548,Loamy,Organic,Arid,72,Integrated Pest Management,Early Spring,Carrot,30C,Medium-Rare,CropLife Solutions,Spring,131km,34%
2549,Clay,Compost,Tropical,76,Chemical Control - Synthetic Pesticides,Late Summer,Potato,28C,Medium-Rare,GreenFields,Winter,130km,40%
2550,Clay,Chemical,Arid,84,Integrated Pest Management,Early Spring,Tomato,28C,Well-Done,FarmGrow Inc.,Summer,133km,70%
2551,Saline,Compost,Temperate,67,Integrated Pest Management,Early Spring,Corn,33C,Medium-Well,AgriSeeds Co.,Winter,128km,74%
2552,Clay,Compost,Tropical,65,Chemical Control - Organic Pesticides,Autumn,Corn,22C,Medium-Rare,AgriSeeds Co.,Summer,134km,42%
2553,Clay,Compost,Arid,64,Chemical Control - Organic Pesticides,Winter,Tomato,29C,Well-Done,CropLife Solutions,Summer,133km,45%
2554,Loamy,Chemical,Arid,65,Chemical Control - Organic Pesticides,Early Spring,Carrot,30C,Medium,AgriSeeds Co.,Winter,129km,53%
2555,Saline,Organic,Arid,65,Biological Control - Predatory Insects,Early Spring,Tomato,26C,Medium,GreenFields,Summer,129km,85%
2556,Loamy,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Winter,Tomato,34C,Medium-Rare,GreenFields,Summer,131km,73%
2557,Saline,Compost,Arid,85,Chemical Control - Organic Pesticides,Winter,Wheat,29C,Well-Done,GreenFields,Summer,133km,95%
2558,Sandy,Organic,Temperate,61,Integrated Pest Management,Early Summer,Carrot,29C,Medium-Rare,GreenFields,Winter,134km,76%
2559,Loamy,Chemical,Temperate,72,Biological Control - Predatory Insects,Late Summer,Corn,23C,Medium,CropLife Solutions,Spring,128km,42%
2560,Sandy,Chemical,Arid,62,Biological Control - Predatory Insects,Early Spring,Lettuce,24C,Medium,GreenFields,Spring,129km,81%
2561,Clay,Organic,Arid,60,Chemical Control - Synthetic Pesticides,Autumn,Corn,30C,Medium-Well,CropLife Solutions,Summer,134km,83%
2562,Clay,Chemical,Arid,60,Chemical Control - Organic Pesticides,Late Spring,Lettuce,28C,Medium,AgriSeeds Co.,Winter,129km,98%
2563,Saline,Compost,Tropical,65,Chemical Control - Synthetic Pesticides,Autumn,Tomato,34C,Well-Done,AgriSeeds Co.,Summer,132km,92%
2564,Sandy,Organic,Temperate,66,Integrated Pest Management,Early Summer,Corn,23C,Overdone,CropLife Solutions,Winter,128km,54%
2565,Saline,Organic,Tropical,80,Biological Control - Predatory Insects,Winter,Potato,28C,Medium,GreenFields,Summer,130km,84%
2566,Loamy,Organic,Tropical,60,Chemical Control - Organic Pesticides,Winter,Potato,33C,Medium,AgriSeeds Co.,Autumn,130km,71%
2567,Saline,Organic,Temperate,83,Chemical Control - Organic Pesticides,Late Summer,Wheat,32C,Medium-Rare,CropLife Solutions,Summer,133km,70%
2568,Sandy,Compost,Arid,61,Chemical Control - Synthetic Pesticides,Autumn,Potato,25C,Well-Done,FarmGrow Inc.,Spring,133km,63%
2569,Saline,Compost,Temperate,71,Biological Control - Predatory Insects,Autumn,Potato,20C,Rare,FarmGrow Inc.,Summer,134km,70%
2570,Clay,Organic,Tropical,65,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,22C,Overdone,CropLife Solutions,Winter,131km,41%
2571,Clay,Chemical,Tropical,80,Integrated Pest Management,Winter,Corn,34C,Well-Done,FarmGrow Inc.,Spring,134km,31%
2572,Sandy,Organic,Tropical,74,Chemical Control - Organic Pesticides,Late Summer,Tomato,24C,Medium-Well,CropLife Solutions,Spring,132km,93%
2573,Saline,Organic,Arid,76,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,22C,Rare,CropLife Solutions,Summer,132km,42%
2574,Loamy,Organic,Arid,68,Biological Control - Predatory Insects,Winter,Lettuce,21C,Medium,CropLife Solutions,Winter,134km,23%
2575,Loamy,Compost,Arid,66,Chemical Control - Organic Pesticides,Late Spring,Tomato,34C,Medium-Well,GreenFields,Winter,131km,70%
2576,Clay,Organic,Tropical,80,Chemical Control - Organic Pesticides,Late Summer,Tomato,30C,Overdone,GreenFields,Winter,133km,28%
2577,Clay,Compost,Tropical,67,Biological Control - Predatory Insects,Early Summer,Wheat,20C,Well-Done,AgriSeeds Co.,Autumn,131km,78%
2578,Sandy,Compost,Temperate,82,Integrated Pest Management,Early Spring,Corn,32C,Medium-Well,AgriSeeds Co.,Winter,134km,24%
2579,Saline,Compost,Temperate,60,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,30C,Medium-Rare,AgriSeeds Co.,Summer,131km,52%
2580,Clay,Organic,Temperate,79,Biological Control - Predatory Insects,Early Summer,Wheat,29C,Medium-Rare,CropLife Solutions,Autumn,128km,32%
2581,Loamy,Compost,Arid,75,Integrated Pest Management,Late Spring,Potato,22C,Medium-Well,CropLife Solutions,Winter,134km,25%
2582,Loamy,Compost,Temperate,79,Integrated Pest Management,Winter,Tomato,27C,Rare,AgriSeeds Co.,Winter,128km,93%
2583,Sandy,Chemical,Arid,84,Chemical Control - Organic Pesticides,Autumn,Lettuce,32C,Overdone,FarmGrow Inc.,Spring,129km,37%
2584,Clay,Chemical,Arid,63,Chemical Control - Synthetic Pesticides,Winter,Lettuce,34C,Overdone,FarmGrow Inc.,Spring,131km,96%
2585,Clay,Chemical,Arid,85,Integrated Pest Management,Winter,Carrot,23C,Medium,CropLife Solutions,Winter,133km,37%
2586,Clay,Compost,Tropical,73,Integrated Pest Management,Winter,Corn,34C,Well-Done,FarmGrow Inc.,Winter,133km,66%
2587,Saline,Compost,Tropical,60,Chemical Control - Organic Pesticides,Late Spring,Tomato,34C,Medium,CropLife Solutions,Spring,128km,47%
2588,Sandy,Organic,Tropical,64,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,22C,Rare,GreenFields,Winter,130km,51%
2589,Saline,Organic,Temperate,70,Chemical Control - Organic Pesticides,Late Spring,Corn,32C,Medium-Well,AgriSeeds Co.,Spring,129km,55%
2590,Sandy,Organic,Tropical,79,Integrated Pest Management,Early Summer,Lettuce,21C,Medium-Rare,GreenFields,Autumn,131km,82%
2591,Saline,Organic,Arid,81,Integrated Pest Management,Late Spring,Potato,34C,Medium-Well,FarmGrow Inc.,Winter,129km,84%
2592,Saline,Chemical,Tropical,64,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,28C,Rare,AgriSeeds Co.,Autumn,133km,43%
2593,Loamy,Compost,Temperate,60,Chemical Control - Organic Pesticides,Late Summer,Wheat,28C,Rare,GreenFields,Spring,128km,21%
2594,Saline,Chemical,Tropical,75,Integrated Pest Management,Early Summer,Carrot,22C,Medium-Rare,GreenFields,Spring,130km,46%
2595,Loamy,Compost,Arid,78,Biological Control - Predatory Insects,Late Spring,Corn,34C,Medium-Well,GreenFields,Winter,132km,22%
2596,Loamy,Organic,Temperate,72,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,27C,Medium-Well,GreenFields,Winter,133km,37%
2597,Sandy,Chemical,Temperate,60,Biological Control - Predatory Insects,Autumn,Tomato,34C,Medium,AgriSeeds Co.,Spring,132km,70%
2598,Clay,Chemical,Arid,79,Biological Control - Predatory Insects,Winter,Wheat,32C,Overdone,FarmGrow Inc.,Spring,130km,80%
2599,Saline,Organic,Arid,70,Chemical Control - Synthetic Pesticides,Winter,Tomato,30C,Medium-Rare,CropLife Solutions,Autumn,129km,100%
2600,Sandy,Organic,Tropical,77,Chemical Control - Synthetic Pesticides,Winter,Wheat,28C,Medium,FarmGrow Inc.,Autumn,131km,96%
2601,Clay,Chemical,Arid,77,Biological Control - Predatory Insects,Late Spring,Potato,34C,Well-Done,CropLife Solutions,Winter,134km,88%
2602,Clay,Chemical,Tropical,76,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,25C,Rare,AgriSeeds Co.,Autumn,130km,23%
2603,Sandy,Compost,Tropical,84,Chemical Control - Organic Pesticides,Autumn,Carrot,33C,Overdone,GreenFields,Summer,131km,30%
2604,Clay,Organic,Tropical,70,Chemical Control - Organic Pesticides,Winter,Lettuce,27C,Medium-Well,FarmGrow Inc.,Summer,131km,62%
2605,Clay,Compost,Tropical,64,Chemical Control - Synthetic Pesticides,Autumn,Corn,22C,Rare,AgriSeeds Co.,Autumn,132km,40%
2606,Loamy,Chemical,Tropical,68,Chemical Control - Synthetic Pesticides,Late Summer,Corn,23C,Rare,FarmGrow Inc.,Spring,129km,24%
2607,Saline,Compost,Tropical,82,Integrated Pest Management,Late Summer,Tomato,33C,Rare,FarmGrow Inc.,Summer,129km,67%
2608,Saline,Compost,Temperate,64,Integrated Pest Management,Winter,Lettuce,26C,Medium-Well,AgriSeeds Co.,Winter,128km,86%
2609,Saline,Compost,Arid,73,Chemical Control - Synthetic Pesticides,Winter,Potato,25C,Medium,AgriSeeds Co.,Summer,129km,69%
2610,Clay,Organic,Temperate,80,Chemical Control - Organic Pesticides,Early Spring,Tomato,33C,Well-Done,FarmGrow Inc.,Summer,128km,23%
2611,Sandy,Compost,Tropical,65,Biological Control - Predatory Insects,Early Summer,Carrot,33C,Rare,CropLife Solutions,Winter,130km,31%
2612,Saline,Chemical,Tropical,81,Integrated Pest Management,Early Summer,Lettuce,25C,Medium-Rare,FarmGrow Inc.,Summer,131km,74%
2613,Loamy,Organic,Arid,77,Integrated Pest Management,Early Spring,Carrot,21C,Medium,CropLife Solutions,Autumn,132km,31%
2614,Clay,Chemical,Arid,73,Integrated Pest Management,Late Summer,Lettuce,28C,Medium,GreenFields,Summer,132km,71%
2615,Clay,Organic,Temperate,77,Biological Control - Predatory Insects,Autumn,Wheat,25C,Rare,AgriSeeds Co.,Spring,129km,91%
2616,Saline,Chemical,Arid,81,Integrated Pest Management,Late Spring,Potato,34C,Medium-Rare,AgriSeeds Co.,Summer,134km,88%
2617,Sandy,Chemical,Arid,65,Biological Control - Predatory Insects,Early Summer,Tomato,23C,Overdone,GreenFields,Autumn,128km,95%
2618,Loamy,Organic,Temperate,65,Integrated Pest Management,Winter,Corn,21C,Medium-Well,AgriSeeds Co.,Spring,128km,23%
2619,Clay,Organic,Arid,62,Chemical Control - Synthetic Pesticides,Autumn,Corn,24C,Medium-Well,CropLife Solutions,Summer,130km,35%
2620,Saline,Organic,Temperate,82,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,22C,Medium-Well,FarmGrow Inc.,Winter,128km,34%
2621,Loamy,Compost,Arid,75,Integrated Pest Management,Early Spring,Tomato,24C,Medium,GreenFields,Summer,131km,92%
2622,Sandy,Compost,Tropical,82,Biological Control - Predatory Insects,Autumn,Tomato,30C,Overdone,AgriSeeds Co.,Spring,131km,77%
2623,Loamy,Chemical,Tropical,75,Integrated Pest Management,Late Summer,Wheat,24C,Well-Done,GreenFields,Autumn,130km,33%
2624,Loamy,Organic,Temperate,60,Integrated Pest Management,Late Summer,Potato,26C,Overdone,AgriSeeds Co.,Summer,128km,31%
2625,Sandy,Organic,Arid,82,Chemical Control - Organic Pesticides,Late Summer,Potato,26C,Well-Done,AgriSeeds Co.,Summer,131km,22%
2626,Sandy,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,27C,Well-Done,AgriSeeds Co.,Summer,130km,99%
2627,Saline,Chemical,Temperate,70,Chemical Control - Organic Pesticides,Early Spring,Carrot,34C,Well-Done,FarmGrow Inc.,Summer,134km,47%
2628,Saline,Organic,Tropical,60,Integrated Pest Management,Late Spring,Lettuce,33C,Medium,GreenFields,Winter,132km,76%
2629,Saline,Organic,Arid,69,Chemical Control - Organic Pesticides,Winter,Wheat,32C,Medium,GreenFields,Summer,132km,58%
2630,Saline,Organic,Temperate,79,Integrated Pest Management,Late Spring,Carrot,21C,Medium-Well,AgriSeeds Co.,Summer,134km,94%
2631,Clay,Organic,Tropical,74,Integrated Pest Management,Autumn,Potato,27C,Overdone,AgriSeeds Co.,Summer,129km,66%
2632,Clay,Chemical,Arid,72,Chemical Control - Organic Pesticides,Late Summer,Tomato,22C,Medium-Rare,CropLife Solutions,Spring,133km,24%
2633,Clay,Organic,Arid,61,Integrated Pest Management,Autumn,Carrot,32C,Rare,CropLife Solutions,Winter,130km,80%
2634,Sandy,Chemical,Temperate,85,Integrated Pest Management,Early Spring,Wheat,33C,Medium-Well,AgriSeeds Co.,Winter,129km,22%
2635,Clay,Chemical,Tropical,67,Integrated Pest Management,Early Summer,Potato,28C,Overdone,GreenFields,Winter,130km,84%
2636,Sandy,Organic,Tropical,72,Integrated Pest Management,Late Summer,Potato,23C,Overdone,AgriSeeds Co.,Spring,128km,49%
2637,Saline,Chemical,Tropical,81,Biological Control - Predatory Insects,Winter,Potato,22C,Well-Done,CropLife Solutions,Autumn,134km,70%
2638,Sandy,Organic,Temperate,66,Integrated Pest Management,Early Spring,Wheat,26C,Rare,FarmGrow Inc.,Summer,128km,68%
2639,Saline,Chemical,Tropical,70,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,32C,Well-Done,AgriSeeds Co.,Summer,130km,92%
2640,Saline,Organic,Tropical,82,Integrated Pest Management,Early Summer,Wheat,24C,Overdone,FarmGrow Inc.,Spring,130km,57%
2641,Loamy,Chemical,Temperate,68,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,34C,Well-Done,AgriSeeds Co.,Summer,129km,28%
2642,Loamy,Organic,Arid,84,Chemical Control - Synthetic Pesticides,Autumn,Carrot,31C,Medium,CropLife Solutions,Spring,130km,35%
2643,Saline,Chemical,Tropical,78,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,21C,Rare,AgriSeeds Co.,Spring,134km,20%
2644,Loamy,Chemical,Tropical,69,Biological Control - Predatory Insects,Early Spring,Corn,21C,Overdone,FarmGrow Inc.,Summer,134km,35%
2645,Clay,Chemical,Arid,80,Chemical Control - Synthetic Pesticides,Autumn,Wheat,25C,Medium,FarmGrow Inc.,Autumn,131km,83%
2646,Sandy,Organic,Arid,82,Chemical Control - Organic Pesticides,Early Summer,Potato,21C,Medium-Well,CropLife Solutions,Summer,130km,56%
2647,Loamy,Organic,Arid,63,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,32C,Overdone,AgriSeeds Co.,Summer,129km,97%
2648,Clay,Compost,Temperate,67,Integrated Pest Management,Early Spring,Wheat,31C,Medium,GreenFields,Autumn,132km,88%
2649,Loamy,Organic,Arid,71,Biological Control - Predatory Insects,Late Summer,Carrot,25C,Medium,CropLife Solutions,Winter,132km,26%
2650,Loamy,Chemical,Tropical,82,Biological Control - Predatory Insects,Autumn,Lettuce,30C,Well-Done,GreenFields,Autumn,134km,70%
2651,Loamy,Organic,Temperate,84,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,33C,Medium-Well,GreenFields,Winter,130km,93%
2652,Loamy,Organic,Tropical,85,Biological Control - Predatory Insects,Late Summer,Potato,30C,Overdone,AgriSeeds Co.,Autumn,133km,58%
2653,Clay,Organic,Arid,70,Chemical Control - Organic Pesticides,Early Spring,Carrot,21C,Overdone,FarmGrow Inc.,Winter,134km,95%
2654,Clay,Organic,Arid,66,Chemical Control - Organic Pesticides,Late Spring,Lettuce,30C,Overdone,FarmGrow Inc.,Winter,133km,44%
2655,Loamy,Organic,Temperate,74,Biological Control - Predatory Insects,Early Summer,Carrot,31C,Medium-Well,AgriSeeds Co.,Summer,129km,85%
2656,Sandy,Chemical,Temperate,75,Integrated Pest Management,Early Spring,Potato,24C,Medium-Well,GreenFields,Spring,131km,45%
2657,Saline,Compost,Tropical,63,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,24C,Medium,FarmGrow Inc.,Spring,133km,90%
2658,Saline,Compost,Arid,83,Chemical Control - Synthetic Pesticides,Late Summer,Corn,28C,Rare,CropLife Solutions,Winter,133km,91%
2659,Clay,Chemical,Arid,74,Integrated Pest Management,Winter,Tomato,29C,Rare,GreenFields,Summer,129km,96%
2660,Saline,Organic,Tropical,66,Chemical Control - Synthetic Pesticides,Autumn,Wheat,33C,Overdone,FarmGrow Inc.,Spring,132km,51%
