id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
971,Saline,Organic,Arid,74,Biological Control - Predatory Insects,Early Summer,Wheat,32C,Rare,FarmGrow Inc.,Summer,130km,77%
972,Saline,Organic,Tropical,70,Biological Control - Predatory Insects,Winter,Corn,25C,Overdone,FarmGrow Inc.,Winter,130km,49%
973,Sandy,Chemical,Temperate,76,Chemical Control - Organic Pesticides,Early Spring,Potato,24C,Medium,CropLife Solutions,Summer,129km,84%
974,Sandy,Chemical,Temperate,74,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,34C,Medium,AgriSeeds Co.,Winter,133km,21%
975,Saline,Compost,Temperate,68,Chemical Control - Organic Pesticides,Autumn,Potato,24C,Medium-Rare,GreenFields,Summer,130km,94%
976,Loamy,Organic,Tropical,78,Integrated Pest Management,Late Summer,Carrot,34C,Medium-Rare,GreenFields,Winter,134km,30%
977,Sandy,Chemical,Temperate,66,Chemical Control - Organic Pesticides,Late Summer,Carrot,21C,Well-Done,CropLife Solutions,Winter,131km,94%
978,Loamy,Organic,Arid,75,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,23C,Medium-Well,GreenFields,Spring,128km,82%
979,Sandy,Organic,Tropical,85,Biological Control - Predatory Insects,Winter,Carrot,23C,Medium-Rare,FarmGrow Inc.,Winter,129km,94%
980,Sandy,Compost,Tropical,79,Integrated Pest Management,Late Spring,Wheat,32C,Rare,GreenFields,Summer,134km,91%
981,Clay,Compost,Arid,62,Chemical Control - Organic Pesticides,Autumn,Corn,29C,Rare,AgriSeeds Co.,Summer,133km,33%
982,Loamy,Chemical,Tropical,63,Chemical Control - Organic Pesticides,Autumn,Potato,27C,Rare,FarmGrow Inc.,Summer,131km,44%
983,Sandy,Chemical,Temperate,61,Integrated Pest Management,Early Spring,Tomato,26C,Medium,AgriSeeds Co.,Autumn,133km,25%
984,Sandy,Chemical,Arid,62,Integrated Pest Management,Winter,Carrot,27C,Overdone,AgriSeeds Co.,Spring,129km,43%
985,Loamy,Compost,Arid,78,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,33C,Medium-Rare,FarmGrow Inc.,Autumn,128km,22%
986,Loamy,Organic,Temperate,74,Chemical Control - Organic Pesticides,Winter,Corn,28C,Medium-Rare,GreenFields,Winter,131km,44%
987,Sandy,Chemical,Temperate,61,Chemical Control - Synthetic Pesticides,Winter,Lettuce,31C,Medium-Rare,CropLife Solutions,Spring,130km,100%
988,Loamy,Compost,Arid,81,Integrated Pest Management,Early Summer,Potato,33C,Rare,FarmGrow Inc.,Autumn,131km,27%
989,Clay,Chemical,Temperate,80,Biological Control - Predatory Insects,Early Summer,Lettuce,34C,Overdone,FarmGrow Inc.,Summer,128km,94%
990,Sandy,Organic,Tropical,63,Integrated Pest Management,Early Summer,Potato,23C,Medium,GreenFields,Spring,131km,49%
991,Saline,Organic,Arid,67,Chemical Control - Synthetic Pesticides,Winter,Tomato,22C,Overdone,GreenFields,Autumn,130km,87%
992,Sandy,Compost,Arid,73,Chemical Control - Organic Pesticides,Autumn,Tomato,22C,Rare,AgriSeeds Co.,Autumn,131km,43%
993,Sandy,Chemical,Tropical,69,Integrated Pest Management,Winter,Potato,30C,Overdone,CropLife Solutions,Autumn,128km,93%
994,Saline,Chemical,Temperate,60,Integrated Pest Management,Early Spring,Tomato,30C,Overdone,GreenFields,Autumn,132km,70%
995,Clay,Compost,Tropical,79,Biological Control - Predatory Insects,Late Summer,Corn,21C,Medium,CropLife Solutions,Summer,128km,42%
996,Clay,Chemical,Arid,80,Chemical Control - Synthetic Pesticides,Early Summer,Corn,31C,Rare,GreenFields,Winter,132km,25%
997,Loamy,Chemical,Tropical,72,Chemical Control - Synthetic Pesticides,Early Spring,Potato,30C,Medium,AgriSeeds Co.,Winter,128km,24%
998,Clay,Compost,Tropical,83,Biological Control - Predatory Insects,Late Summer,Potato,34C,Rare,CropLife Solutions,Summer,133km,82%
999,Saline,Organic,Arid,79,Biological Control - Predatory Insects,Early Summer,Tomato,24C,Medium-Well,GreenFields,Autumn,129km,51%
1000,Saline,Organic,Temperate,83,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,29C,Well-Done,AgriSeeds Co.,Spring,131km,43%
1001,Loamy,Chemical,Tropical,78,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,23C,Well-Done,AgriSeeds Co.,Summer,133km,90%
1002,Loamy,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,20C,Well-Done,CropLife Solutions,Spring,134km,58%
1003,Clay,Compost,Tropical,74,Integrated Pest Management,Late Summer,Potato,25C,Overdone,CropLife Solutions,Summer,128km,96%
1004,Loamy,Compost,Arid,72,Chemical Control - Synthetic Pesticides,Winter,Wheat,30C,Medium,CropLife Solutions,Autumn,134km,43%
1005,Saline,Organic,Tropical,78,Integrated Pest Management,Late Summer,Carrot,26C,Medium-Rare,GreenFields,Winter,134km,100%
1006,Saline,Chemical,Temperate,85,Integrated Pest Management,Winter,Lettuce,20C,Medium,GreenFields,Winter,131km,50%
1007,Saline,Compost,Arid,82,Integrated Pest Management,Late Spring,Potato,26C,Medium,AgriSeeds Co.,Spring,130km,31%
1008,Clay,Compost,Temperate,77,Integrated Pest Management,Autumn,Wheat,25C,Medium-Rare,FarmGrow Inc.,Winter,131km,38%
1009,Saline,Compost,Temperate,76,Chemical Control - Organic Pesticides,Autumn,Corn,33C,Rare,GreenFields,Spring,128km,61%
1010,Sandy,Organic,Tropical,82,Chemical Control - Organic Pesticides,Early Spring,Potato,22C,Medium,FarmGrow Inc.,Autumn,128km,61%
1011,Saline,Chemical,Arid,72,Chemical Control - Organic Pesticides,Late Summer,Tomato,25C,Well-Done,CropLife Solutions,Summer,128km,72%
1012,Saline,Organic,Arid,82,Integrated Pest Management,Early Summer,Potato,30C,Medium,FarmGrow Inc.,Spring,130km,38%
1013,Loamy,Chemical,Tropical,81,Biological Control - Predatory Insects,Late Summer,Tomato,20C,Overdone,FarmGrow Inc.,Winter,130km,86%
1014,Saline,Chemical,Temperate,73,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,26C,Medium-Rare,AgriSeeds Co.,Summer,130km,90%
1015,Loamy,Organic,Arid,61,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,27C,Overdone,GreenFields,Spring,131km,53%
1016,Loamy,Chemical,Tropical,70,Integrated Pest Management,Late Spring,Lettuce,25C,Well-Done,FarmGrow Inc.,Spring,131km,66%
1017,Sandy,Chemical,Tropical,71,Biological Control - Predatory Insects,Late Spring,Wheat,30C,Medium-Rare,AgriSeeds Co.,Winter,132km,54%
1018,Clay,Compost,Tropical,70,Integrated Pest Management,Early Summer,Carrot,33C,Medium-Well,GreenFields,Summer,134km,96%
1019,Saline,Chemical,Arid,60,Chemical Control - Organic Pesticides,Early Summer,Lettuce,30C,Well-Done,FarmGrow Inc.,Winter,133km,27%
1020,Sandy,Organic,Arid,68,Biological Control - Predatory Insects,Late Summer,Lettuce,20C,Medium-Rare,AgriSeeds Co.,Spring,131km,52%
1021,Sandy,Chemical,Temperate,84,Integrated Pest Management,Autumn,Wheat,21C,Rare,GreenFields,Summer,132km,40%
1022,Saline,Chemical,Temperate,60,Integrated Pest Management,Winter,Potato,34C,Medium,AgriSeeds Co.,Summer,131km,81%
1023,Sandy,Compost,Tropical,76,Chemical Control - Synthetic Pesticides,Winter,Carrot,28C,Medium-Rare,AgriSeeds Co.,Autumn,132km,24%
1024,Loamy,Compost,Tropical,71,Chemical Control - Synthetic Pesticides,Autumn,Corn,23C,Medium,GreenFields,Winter,129km,70%
1025,Sandy,Compost,Tropical,61,Chemical Control - Organic Pesticides,Late Spring,Potato,32C,Medium-Well,AgriSeeds Co.,Winter,133km,63%
1026,Clay,Chemical,Arid,61,Biological Control - Predatory Insects,Autumn,Potato,21C,Rare,FarmGrow Inc.,Autumn,132km,71%
1027,Sandy,Compost,Arid,84,Biological Control - Predatory Insects,Late Summer,Corn,25C,Well-Done,AgriSeeds Co.,Summer,133km,94%
1028,Saline,Chemical,Arid,72,Chemical Control - Organic Pesticides,Early Summer,Corn,34C,Medium-Well,CropLife Solutions,Autumn,128km,67%
1029,Loamy,Chemical,Arid,70,Chemical Control - Organic Pesticides,Late Summer,Carrot,32C,Rare,GreenFields,Spring,128km,25%
1030,Sandy,Compost,Temperate,80,Integrated Pest Management,Autumn,Wheat,22C,Overdone,CropLife Solutions,Autumn,128km,22%
1031,Loamy,Chemical,Tropical,70,Chemical Control - Organic Pesticides,Late Spring,Tomato,24C,Medium-Well,GreenFields,Autumn,131km,64%
1032,Clay,Organic,Temperate,62,Integrated Pest Management,Late Spring,Carrot,21C,Medium-Well,GreenFields,Autumn,133km,51%
1033,Clay,Compost,Temperate,76,Integrated Pest Management,Autumn,Carrot,33C,Medium,FarmGrow Inc.,Summer,133km,22%
1034,Saline,Compost,Tropical,62,Biological Control - Predatory Insects,Late Spring,Tomato,30C,Well-Done,FarmGrow Inc.,Spring,130km,44%
1035,Clay,Chemical,Arid,61,Chemical Control - Organic Pesticides,Early Summer,Tomato,32C,Medium,CropLife Solutions,Spring,129km,21%
1036,Sandy,Organic,Temperate,67,Integrated Pest Management,Early Spring,Lettuce,23C,Overdone,FarmGrow Inc.,Spring,128km,39%
1037,Loamy,Organic,Temperate,71,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,24C,Overdone,CropLife Solutions,Winter,129km,58%
1038,Sandy,Compost,Tropical,68,Integrated Pest Management,Late Spring,Corn,33C,Rare,AgriSeeds Co.,Summer,132km,30%
1039,Loamy,Organic,Temperate,66,Integrated Pest Management,Autumn,Lettuce,24C,Medium-Well,AgriSeeds Co.,Winter,130km,56%
1040,Sandy,Organic,Tropical,68,Integrated Pest Management,Late Summer,Wheat,25C,Overdone,AgriSeeds Co.,Winter,130km,66%
1041,Sandy,Compost,Arid,62,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,21C,Medium,FarmGrow Inc.,Autumn,133km,49%
1042,Sandy,Organic,Arid,64,Chemical Control - Synthetic Pesticides,Winter,Corn,25C,Overdone,GreenFields,Winter,130km,56%
1043,Clay,Compost,Tropical,81,Chemical Control - Organic Pesticides,Winter,Wheat,32C,Medium-Rare,GreenFields,Summer,130km,47%
1044,Sandy,Chemical,Temperate,73,Integrated Pest Management,Late Summer,Lettuce,23C,Medium-Well,CropLife Solutions,Winter,129km,20%
1045,Clay,Chemical,Temperate,71,Integrated Pest Management,Early Spring,Carrot,24C,Well-Done,FarmGrow Inc.,Summer,131km,31%
1046,Clay,Organic,Tropical,75,Chemical Control - Synthetic Pesticides,Early Summer,Potato,21C,Rare,AgriSeeds Co.,Summer,134km,74%
1047,Clay,Organic,Tropical,85,Chemical Control - Synthetic Pesticides,Late Summer,Potato,24C,Medium,FarmGrow Inc.,Winter,134km,97%
1048,Clay,Compost,Temperate,60,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,32C,Medium-Rare,AgriSeeds Co.,Summer,131km,83%
1049,Loamy,Chemical,Arid,65,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,32C,Rare,CropLife Solutions,Autumn,128km,84%
1050,Clay,Organic,Tropical,85,Biological Control - Predatory Insects,Early Summer,Tomato,32C,Medium-Well,CropLife Solutions,Autumn,134km,61%
1051,Saline,Compost,Arid,77,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,21C,Medium-Rare,FarmGrow Inc.,Spring,133km,29%
1052,Loamy,Organic,Arid,66,Integrated Pest Management,Early Spring,Tomato,34C,Medium-Rare,GreenFields,Winter,131km,41%
1053,Loamy,Organic,Arid,69,Chemical Control - Organic Pesticides,Winter,Carrot,33C,Well-Done,FarmGrow Inc.,Autumn,128km,24%
1054,Saline,Compost,Tropical,72,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,21C,Medium,AgriSeeds Co.,Summer,130km,42%
1055,Sandy,Compost,Temperate,63,Biological Control - Predatory Insects,Early Summer,Tomato,27C,Medium,CropLife Solutions,Winter,130km,45%
1056,Saline,Chemical,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,20C,Well-Done,AgriSeeds Co.,Winter,134km,88%
1057,Clay,Organic,Arid,73,Integrated Pest Management,Late Spring,Wheat,34C,Medium-Rare,GreenFields,Summer,134km,86%
1058,Saline,Chemical,Tropical,68,Chemical Control - Organic Pesticides,Autumn,Potato,32C,Medium-Rare,FarmGrow Inc.,Summer,132km,70%
1059,Clay,Compost,Arid,62,Biological Control - Predatory Insects,Early Spring,Carrot,31C,Medium,FarmGrow Inc.,Autumn,131km,41%
1060,Sandy,Organic,Tropical,61,Integrated Pest Management,Winter,Lettuce,24C,Well-Done,FarmGrow Inc.,Autumn,129km,54%
1061,Saline,Compost,Temperate,85,Biological Control - Predatory Insects,Autumn,Carrot,34C,Medium-Rare,AgriSeeds Co.,Winter,133km,46%
1062,Sandy,Compost,Arid,80,Biological Control - Predatory Insects,Late Spring,Wheat,25C,Overdone,FarmGrow Inc.,Summer,133km,78%
1063,Clay,Organic,Tropical,80,Integrated Pest Management,Early Summer,Lettuce,24C,Medium,GreenFields,Spring,134km,96%
1064,Saline,Compost,Tropical,62,Biological Control - Predatory Insects,Winter,Carrot,26C,Medium,AgriSeeds Co.,Summer,131km,47%
1065,Saline,Chemical,Temperate,64,Biological Control - Predatory Insects,Late Summer,Corn,26C,Medium,CropLife Solutions,Summer,129km,96%
1066,Clay,Organic,Tropical,67,Integrated Pest Management,Winter,Lettuce,20C,Medium-Well,GreenFields,Winter,130km,94%
1067,Clay,Compost,Temperate,60,Biological Control - Predatory Insects,Winter,Tomato,24C,Overdone,GreenFields,Spring,134km,40%
1068,Saline,Compost,Temperate,75,Biological Control - Predatory Insects,Autumn,Potato,33C,Well-Done,GreenFields,Spring,131km,32%
1069,Saline,Organic,Temperate,65,Chemical Control - Organic Pesticides,Late Summer,Wheat,23C,Medium,CropLife Solutions,Spring,130km,91%
1070,Loamy,Compost,Tropical,61,Chemical Control - Synthetic Pesticides,Winter,Tomato,27C,Rare,GreenFields,Summer,132km,44%
1071,Saline,Compost,Arid,74,Biological Control - Predatory Insects,Winter,Potato,27C,Medium-Well,AgriSeeds Co.,Spring,134km,62%
1072,Loamy,Chemical,Arid,60,Biological Control - Predatory Insects,Late Spring,Carrot,20C,Medium-Rare,CropLife Solutions,Winter,131km,44%
1073,Saline,Compost,Temperate,82,Integrated Pest Management,Early Summer,Potato,24C,Rare,CropLife Solutions,Summer,129km,74%
1074,Loamy,Organic,Temperate,83,Chemical Control - Organic Pesticides,Late Summer,Carrot,28C,Medium,CropLife Solutions,Winter,131km,41%
1075,Sandy,Compost,Arid,72,Biological Control - Predatory Insects,Late Spring,Corn,23C,Well-Done,AgriSeeds Co.,Winter,133km,67%
1076,Loamy,Compost,Arid,82,Chemical Control - Organic Pesticides,Early Spring,Tomato,33C,Overdone,FarmGrow Inc.,Autumn,132km,99%
1077,Loamy,Organic,Tropical,82,Chemical Control - Synthetic Pesticides,Late Summer,Potato,28C,Medium-Well,CropLife Solutions,Summer,128km,35%
1078,Saline,Compost,Arid,63,Biological Control - Predatory Insects,Late Summer,Tomato,23C,Medium-Rare,GreenFields,Winter,129km,56%
1079,Saline,Compost,Temperate,73,Chemical Control - Organic Pesticides,Early Summer,Carrot,33C,Rare,FarmGrow Inc.,Summer,133km,71%
1080,Clay,Compost,Arid,80,Biological Control - Predatory Insects,Winter,Lettuce,31C,Overdone,GreenFields,Summer,131km,37%
1081,Clay,Compost,Arid,85,Chemical Control - Synthetic Pesticides,Winter,Potato,24C,Rare,FarmGrow Inc.,Autumn,130km,52%
1082,Clay,Organic,Temperate,84,Biological Control - Predatory Insects,Early Summer,Corn,26C,Rare,GreenFields,Autumn,134km,38%
1083,Sandy,Compost,Temperate,83,Chemical Control - Synthetic Pesticides,Late Spring,Corn,34C,Medium-Rare,AgriSeeds Co.,Summer,131km,74%
1084,Loamy,Chemical,Temperate,83,Biological Control - Predatory Insects,Early Summer,Wheat,31C,Overdone,AgriSeeds Co.,Winter,133km,42%
1085,Sandy,Compost,Tropical,79,Integrated Pest Management,Late Spring,Carrot,28C,Medium-Rare,FarmGrow Inc.,Winter,130km,66%
1086,Sandy,Organic,Tropical,67,Integrated Pest Management,Early Spring,Lettuce,28C,Overdone,GreenFields,Autumn,130km,87%
1087,Sandy,Chemical,Tropical,61,Biological Control - Predatory Insects,Late Spring,Carrot,31C,Rare,CropLife Solutions,Winter,134km,44%
1088,Saline,Compost,Temperate,83,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,33C,Medium-Rare,GreenFields,Spring,131km,25%
1089,Clay,Organic,Tropical,83,Chemical Control - Organic Pesticides,Early Spring,Potato,21C,Well-Done,CropLife Solutions,Winter,129km,77%
1090,Sandy,Chemical,Arid,73,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,28C,Medium-Rare,FarmGrow Inc.,Winter,134km,43%
1091,Clay,Compost,Temperate,80,Biological Control - Predatory Insects,Autumn,Corn,25C,Rare,FarmGrow Inc.,Winter,129km,35%
1092,Clay,Chemical,Temperate,83,Biological Control - Predatory Insects,Early Spring,Wheat,27C,Medium-Rare,GreenFields,Spring,133km,78%
1093,Saline,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Winter,Carrot,34C,Well-Done,GreenFields,Summer,133km,57%
1094,Clay,Organic,Arid,78,Biological Control - Predatory Insects,Late Spring,Lettuce,32C,Well-Done,CropLife Solutions,Autumn,131km,38%
1095,Sandy,Compost,Temperate,75,Biological Control - Predatory Insects,Early Summer,Corn,22C,Well-Done,AgriSeeds Co.,Autumn,131km,61%
1096,Sandy,Chemical,Tropical,71,Chemical Control - Synthetic Pesticides,Late Spring,Corn,25C,Rare,FarmGrow Inc.,Summer,132km,88%
1097,Clay,Chemical,Temperate,63,Integrated Pest Management,Winter,Corn,29C,Medium-Well,FarmGrow Inc.,Summer,131km,86%
1098,Clay,Chemical,Temperate,70,Integrated Pest Management,Late Spring,Potato,23C,Medium,CropLife Solutions,Winter,128km,62%
1099,Loamy,Organic,Tropical,60,Chemical Control - Organic Pesticides,Late Spring,Corn,26C,Medium-Rare,AgriSeeds Co.,Autumn,128km,47%
1100,Clay,Compost,Temperate,84,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,24C,Medium-Rare,CropLife Solutions,Autumn,129km,76%
1101,Loamy,Chemical,Arid,73,Chemical Control - Organic Pesticides,Early Summer,Lettuce,30C,Medium,GreenFields,Summer,133km,55%
1102,Loamy,Chemical,Temperate,60,Chemical Control - Synthetic Pesticides,Autumn,Corn,22C,Well-Done,FarmGrow Inc.,Winter,132km,85%
1103,Loamy,Compost,Temperate,72,Chemical Control - Organic Pesticides,Late Summer,Carrot,21C,Medium,CropLife Solutions,Summer,132km,72%
1104,Sandy,Compost,Temperate,79,Integrated Pest Management,Late Summer,Carrot,25C,Rare,AgriSeeds Co.,Winter,129km,63%
1105,Loamy,Compost,Temperate,84,Biological Control - Predatory Insects,Autumn,Tomato,34C,Medium-Rare,AgriSeeds Co.,Autumn,134km,81%
1106,Clay,Chemical,Temperate,82,Chemical Control - Synthetic Pesticides,Winter,Lettuce,33C,Medium,GreenFields,Summer,130km,75%
1107,Saline,Compost,Tropical,66,Integrated Pest Management,Late Summer,Wheat,22C,Medium-Rare,GreenFields,Spring,132km,32%
1108,Saline,Compost,Arid,77,Chemical Control - Organic Pesticides,Late Summer,Wheat,23C,Overdone,GreenFields,Spring,130km,57%
1109,Clay,Chemical,Tropical,68,Biological Control - Predatory Insects,Late Spring,Lettuce,21C,Well-Done,GreenFields,Autumn,132km,82%
1110,Saline,Chemical,Tropical,76,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,25C,Medium,FarmGrow Inc.,Autumn,132km,94%
1111,Saline,Chemical,Temperate,63,Biological Control - Predatory Insects,Early Summer,Tomato,29C,Well-Done,CropLife Solutions,Winter,133km,34%
1112,Sandy,Organic,Arid,84,Integrated Pest Management,Early Spring,Carrot,31C,Medium-Well,FarmGrow Inc.,Spring,131km,98%
1113,Loamy,Chemical,Temperate,80,Integrated Pest Management,Autumn,Tomato,34C,Medium-Rare,GreenFields,Winter,132km,68%
1114,Clay,Chemical,Arid,60,Integrated Pest Management,Early Spring,Lettuce,34C,Medium-Well,CropLife Solutions,Autumn,133km,57%
1115,Saline,Chemical,Temperate,72,Biological Control - Predatory Insects,Late Spring,Wheat,34C,Rare,CropLife Solutions,Autumn,134km,84%
1116,Saline,Chemical,Arid,71,Chemical Control - Organic Pesticides,Early Summer,Corn,33C,Medium,CropLife Solutions,Spring,132km,51%
1117,Loamy,Organic,Arid,65,Integrated Pest Management,Autumn,Lettuce,21C,Rare,CropLife Solutions,Spring,133km,84%
1118,Sandy,Chemical,Arid,72,Chemical Control - Synthetic Pesticides,Winter,Wheat,31C,Medium-Well,CropLife Solutions,Autumn,132km,74%
1119,Sandy,Organic,Tropical,72,Chemical Control - Organic Pesticides,Early Spring,Corn,31C,Overdone,GreenFields,Summer,132km,83%
1120,Clay,Chemical,Arid,68,Chemical Control - Organic Pesticides,Late Spring,Lettuce,20C,Medium-Rare,CropLife Solutions,Spring,133km,100%
1121,Saline,Compost,Temperate,68,Biological Control - Predatory Insects,Early Summer,Corn,30C,Well-Done,AgriSeeds Co.,Autumn,133km,75%
1122,Clay,Organic,Temperate,64,Chemical Control - Organic Pesticides,Early Spring,Potato,20C,Medium,CropLife Solutions,Winter,130km,29%
1123,Clay,Chemical,Tropical,76,Biological Control - Predatory Insects,Winter,Wheat,23C,Medium,AgriSeeds Co.,Autumn,130km,41%
1124,Loamy,Compost,Temperate,77,Biological Control - Predatory Insects,Early Spring,Carrot,20C,Overdone,CropLife Solutions,Autumn,133km,83%
1125,Sandy,Organic,Arid,63,Chemical Control - Organic Pesticides,Winter,Corn,25C,Medium-Rare,AgriSeeds Co.,Winter,130km,40%
1126,Loamy,Organic,Tropical,79,Integrated Pest Management,Winter,Tomato,33C,Medium,CropLife Solutions,Autumn,132km,97%
1127,Clay,Chemical,Temperate,61,Chemical Control - Organic Pesticides,Late Spring,Corn,28C,Medium,FarmGrow Inc.,Winter,131km,67%
1128,Loamy,Compost,Tropical,84,Chemical Control - Synthetic Pesticides,Autumn,Tomato,32C,Medium-Rare,FarmGrow Inc.,Summer,130km,20%
1129,Loamy,Compost,Tropical,74,Integrated Pest Management,Late Summer,Wheat,29C,Medium-Well,AgriSeeds Co.,Autumn,133km,69%
1130,Saline,Compost,Arid,78,Integrated Pest Management,Early Summer,Corn,32C,Well-Done,CropLife Solutions,Autumn,134km,46%
1131,Saline,Compost,Temperate,71,Biological Control - Predatory Insects,Late Spring,Tomato,22C,Medium,CropLife Solutions,Autumn,132km,43%
1132,Sandy,Chemical,Arid,70,Chemical Control - Organic Pesticides,Late Spring,Wheat,32C,Medium-Rare,CropLife Solutions,Autumn,131km,68%
1133,Sandy,Chemical,Tropical,80,Integrated Pest Management,Late Summer,Tomato,30C,Overdone,GreenFields,Summer,129km,90%
1134,Loamy,Chemical,Tropical,69,Biological Control - Predatory Insects,Early Summer,Tomato,20C,Medium,FarmGrow Inc.,Spring,129km,25%
1135,Loamy,Organic,Tropical,73,Integrated Pest Management,Late Summer,Lettuce,26C,Medium-Well,AgriSeeds Co.,Autumn,129km,36%
1136,Sandy,Organic,Temperate,65,Chemical Control - Organic Pesticides,Autumn,Lettuce,34C,Medium-Rare,FarmGrow Inc.,Summer,132km,78%
1137,Sandy,Organic,Arid,68,Integrated Pest Management,Early Summer,Corn,32C,Medium-Well,CropLife Solutions,Summer,133km,32%
1138,Clay,Organic,Temperate,85,Biological Control - Predatory Insects,Winter,Carrot,20C,Medium-Rare,CropLife Solutions,Winter,131km,83%
1139,Loamy,Chemical,Temperate,62,Chemical Control - Organic Pesticides,Winter,Carrot,31C,Medium,GreenFields,Winter,130km,80%
1140,Sandy,Compost,Arid,62,Chemical Control - Synthetic Pesticides,Winter,Tomato,21C,Overdone,CropLife Solutions,Autumn,133km,28%
1141,Clay,Organic,Temperate,66,Integrated Pest Management,Early Summer,Wheat,27C,Overdone,CropLife Solutions,Summer,132km,97%
1142,Sandy,Chemical,Arid,81,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,29C,Rare,CropLife Solutions,Winter,133km,34%
1143,Clay,Chemical,Tropical,84,Integrated Pest Management,Autumn,Tomato,21C,Overdone,GreenFields,Summer,134km,92%
1144,Saline,Organic,Tropical,77,Chemical Control - Organic Pesticides,Late Summer,Carrot,26C,Medium,CropLife Solutions,Spring,129km,81%
1145,Sandy,Compost,Arid,73,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,20C,Overdone,CropLife Solutions,Winter,134km,72%
1146,Sandy,Chemical,Arid,67,Biological Control - Predatory Insects,Late Summer,Lettuce,23C,Medium,AgriSeeds Co.,Winter,134km,71%
1147,Sandy,Organic,Temperate,72,Chemical Control - Organic Pesticides,Late Summer,Corn,22C,Overdone,FarmGrow Inc.,Autumn,133km,77%
1148,Sandy,Chemical,Arid,60,Chemical Control - Organic Pesticides,Autumn,Potato,23C,Well-Done,CropLife Solutions,Spring,134km,20%
1149,Clay,Chemical,Temperate,83,Chemical Control - Organic Pesticides,Late Spring,Lettuce,30C,Medium-Rare,CropLife Solutions,Summer,129km,78%
1150,Loamy,Chemical,Tropical,77,Biological Control - Predatory Insects,Early Summer,Potato,34C,Well-Done,AgriSeeds Co.,Winter,130km,49%
1151,Loamy,Chemical,Temperate,76,Chemical Control - Synthetic Pesticides,Early Spring,Potato,30C,Medium-Well,CropLife Solutions,Winter,133km,86%
1152,Loamy,Organic,Tropical,72,Chemical Control - Organic Pesticides,Early Summer,Lettuce,28C,Medium-Rare,GreenFields,Winter,133km,70%
1153,Sandy,Chemical,Arid,61,Integrated Pest Management,Autumn,Corn,21C,Medium-Rare,AgriSeeds Co.,Summer,134km,31%
1154,Sandy,Compost,Tropical,82,Integrated Pest Management,Early Spring,Tomato,20C,Medium-Rare,GreenFields,Autumn,128km,91%
1155,Sandy,Compost,Temperate,61,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,22C,Medium,CropLife Solutions,Winter,128km,75%
1156,Saline,Organic,Temperate,60,Chemical Control - Organic Pesticides,Winter,Tomato,24C,Well-Done,AgriSeeds Co.,Spring,129km,82%
1157,Saline,Organic,Arid,83,Integrated Pest Management,Early Summer,Corn,33C,Well-Done,AgriSeeds Co.,Autumn,131km,44%
1158,Sandy,Organic,Tropical,75,Biological Control - Predatory Insects,Early Spring,Tomato,31C,Medium,CropLife Solutions,Summer,130km,49%
1159,Saline,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,30C,Rare,FarmGrow Inc.,Winter,133km,99%
1160,Saline,Organic,Temperate,67,Chemical Control - Synthetic Pesticides,Winter,Tomato,28C,Rare,FarmGrow Inc.,Spring,132km,82%
1161,Clay,Compost,Arid,76,Chemical Control - Organic Pesticides,Autumn,Carrot,24C,Medium,GreenFields,Spring,131km,23%
1162,Loamy,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Early Summer,Carrot,32C,Medium,AgriSeeds Co.,Autumn,134km,55%
1163,Saline,Compost,Arid,74,Integrated Pest Management,Late Summer,Carrot,26C,Medium-Well,GreenFields,Autumn,131km,66%
1164,Clay,Chemical,Arid,77,Chemical Control - Synthetic Pesticides,Winter,Lettuce,27C,Rare,FarmGrow Inc.,Autumn,134km,62%
1165,Saline,Chemical,Arid,79,Biological Control - Predatory Insects,Winter,Carrot,34C,Medium-Rare,AgriSeeds Co.,Spring,128km,79%
