id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
3230,Loamy,Chemical,Tropical,69,Integrated Pest Management,Autumn,Corn,20C,Rare,GreenFields,Summer,134km,90%
3231,Saline,Organic,Tropical,84,Integrated Pest Management,Late Summer,Potato,28C,Medium-Well,FarmGrow Inc.,Winter,129km,39%
3232,Saline,Chemical,Arid,81,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,22C,Medium-Rare,GreenFields,Winter,128km,35%
3233,Loamy,Compost,Tropical,73,Chemical Control - Organic Pesticides,Early Spring,Tomato,25C,Rare,FarmGrow Inc.,Spring,134km,64%
3234,Loamy,Chemical,Temperate,78,Biological Control - Predatory Insects,Late Spring,Wheat,30C,Medium,GreenFields,Summer,129km,91%
3235,Loamy,Chemical,Arid,78,Integrated Pest Management,Autumn,Carrot,21C,Overdone,CropLife Solutions,Autumn,130km,29%
3236,Clay,Organic,Temperate,61,Integrated Pest Management,Late Spring,Carrot,26C,Medium,AgriSeeds Co.,Spring,134km,42%
3237,Clay,Chemical,Tropical,80,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,28C,Well-Done,GreenFields,Winter,130km,53%
3238,Clay,Compost,Arid,75,Integrated Pest Management,Autumn,Wheat,31C,Rare,AgriSeeds Co.,Summer,131km,63%
3239,Loamy,Organic,Temperate,67,Biological Control - Predatory Insects,Late Spring,Lettuce,25C,Well-Done,AgriSeeds Co.,Spring,134km,39%
3240,Sandy,Chemical,Arid,66,Integrated Pest Management,Late Spring,Lettuce,20C,Medium-Rare,GreenFields,Spring,133km,28%
3241,Saline,Compost,Arid,85,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,20C,Medium-Rare,GreenFields,Spring,128km,54%
3242,Saline,Organic,Temperate,69,Chemical Control - Synthetic Pesticides,Late Spring,Corn,21C,Medium-Rare,AgriSeeds Co.,Autumn,134km,97%
3243,Sandy,Organic,Tropical,60,Chemical Control - Synthetic Pesticides,Autumn,Corn,25C,Medium-Well,CropLife Solutions,Spring,132km,61%
3244,Saline,Organic,Arid,66,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,31C,Overdone,GreenFields,Autumn,129km,92%
3245,Sandy,Organic,Temperate,65,Biological Control - Predatory Insects,Early Spring,Corn,33C,Well-Done,GreenFields,Summer,129km,60%
3246,Saline,Chemical,Arid,68,Biological Control - Predatory Insects,Autumn,Tomato,33C,Medium,GreenFields,Winter,131km,57%
3247,Loamy,Compost,Tropical,85,Integrated Pest Management,Late Summer,Corn,34C,Medium,AgriSeeds Co.,Spring,133km,47%
3248,Saline,Chemical,Tropical,80,Biological Control - Predatory Insects,Early Spring,Tomato,29C,Medium-Rare,FarmGrow Inc.,Spring,134km,20%
3249,Clay,Chemical,Tropical,75,Integrated Pest Management,Early Summer,Tomato,21C,Medium-Well,AgriSeeds Co.,Summer,130km,94%
3250,Sandy,Compost,Temperate,85,Biological Control - Predatory Insects,Late Spring,Wheat,32C,Rare,GreenFields,Autumn,130km,40%
3251,Sandy,Chemical,Tropical,73,Biological Control - Predatory Insects,Late Spring,Carrot,22C,Well-Done,FarmGrow Inc.,Winter,130km,55%
3252,Clay,Organic,Arid,77,Chemical Control - Synthetic Pesticides,Late Spring,Potato,29C,Medium-Well,CropLife Solutions,Summer,133km,100%
3253,Saline,Chemical,Arid,67,Biological Control - Predatory Insects,Winter,Lettuce,34C,Medium,CropLife Solutions,Spring,133km,98%
3254,Clay,Organic,Temperate,83,Integrated Pest Management,Late Spring,Wheat,32C,Medium-Rare,GreenFields,Spring,133km,90%
3255,Clay,Chemical,Tropical,80,Chemical Control - Organic Pesticides,Early Spring,Lettuce,33C,Overdone,FarmGrow Inc.,Summer,133km,47%
3256,Clay,Organic,Arid,77,Integrated Pest Management,Early Spring,Tomato,26C,Well-Done,CropLife Solutions,Winter,134km,25%
3257,Clay,Organic,Tropical,81,Chemical Control - Synthetic Pesticides,Early Spring,Corn,33C,Medium,GreenFields,Autumn,128km,75%
3258,Saline,Organic,Arid,73,Integrated Pest Management,Winter,Corn,30C,Rare,GreenFields,Summer,130km,88%
3259,Saline,Compost,Tropical,75,Integrated Pest Management,Autumn,Wheat,20C,Rare,FarmGrow Inc.,Autumn,133km,42%
3260,Loamy,Organic,Arid,78,Integrated Pest Management,Winter,Carrot,20C,Medium-Well,FarmGrow Inc.,Autumn,133km,69%
3261,Saline,Organic,Temperate,68,Biological Control - Predatory Insects,Early Summer,Wheat,29C,Medium-Well,FarmGrow Inc.,Spring,131km,79%
3262,Sandy,Organic,Temperate,70,Biological Control - Predatory Insects,Early Spring,Lettuce,24C,Medium,GreenFields,Autumn,131km,62%
3263,Clay,Compost,Temperate,61,Chemical Control - Organic Pesticides,Early Summer,Wheat,20C,Rare,GreenFields,Autumn,133km,37%
3264,Clay,Chemical,Temperate,71,Chemical Control - Organic Pesticides,Late Spring,Corn,29C,Medium-Well,AgriSeeds Co.,Summer,130km,74%
3265,Saline,Compost,Temperate,75,Integrated Pest Management,Autumn,Corn,33C,Medium-Rare,CropLife Solutions,Spring,133km,75%
3266,Saline,Chemical,Tropical,61,Integrated Pest Management,Winter,Carrot,27C,Medium-Rare,CropLife Solutions,Winter,128km,65%
3267,Loamy,Organic,Tropical,61,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,33C,Well-Done,CropLife Solutions,Spring,134km,57%
3268,Sandy,Chemical,Tropical,61,Chemical Control - Organic Pesticides,Early Summer,Lettuce,33C,Medium-Rare,CropLife Solutions,Autumn,130km,47%
3269,Saline,Organic,Temperate,73,Integrated Pest Management,Early Summer,Tomato,34C,Overdone,AgriSeeds Co.,Summer,129km,84%
3270,Clay,Compost,Arid,83,Biological Control - Predatory Insects,Late Spring,Potato,29C,Medium-Rare,FarmGrow Inc.,Autumn,131km,67%
3271,Loamy,Chemical,Temperate,69,Integrated Pest Management,Early Summer,Potato,30C,Medium-Rare,CropLife Solutions,Winter,134km,67%
3272,Clay,Compost,Arid,65,Biological Control - Predatory Insects,Early Summer,Corn,26C,Medium,GreenFields,Autumn,134km,29%
3273,Sandy,Organic,Arid,79,Chemical Control - Synthetic Pesticides,Autumn,Carrot,22C,Medium-Rare,FarmGrow Inc.,Summer,132km,44%
3274,Saline,Organic,Arid,60,Integrated Pest Management,Winter,Wheat,23C,Rare,CropLife Solutions,Winter,131km,47%
3275,Clay,Organic,Temperate,61,Integrated Pest Management,Early Summer,Corn,25C,Medium,CropLife Solutions,Winter,132km,43%
3276,Loamy,Organic,Tropical,61,Chemical Control - Synthetic Pesticides,Winter,Potato,23C,Medium-Rare,CropLife Solutions,Spring,133km,45%
3277,Sandy,Chemical,Arid,81,Biological Control - Predatory Insects,Late Spring,Carrot,26C,Medium,FarmGrow Inc.,Winter,132km,55%
3278,Clay,Compost,Arid,77,Biological Control - Predatory Insects,Autumn,Carrot,28C,Medium,AgriSeeds Co.,Summer,133km,67%
3279,Loamy,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Autumn,Tomato,28C,Medium-Rare,AgriSeeds Co.,Summer,132km,77%
3280,Sandy,Chemical,Tropical,62,Chemical Control - Organic Pesticides,Early Spring,Carrot,33C,Rare,FarmGrow Inc.,Autumn,128km,89%
3281,Clay,Compost,Temperate,80,Chemical Control - Organic Pesticides,Late Spring,Wheat,28C,Overdone,FarmGrow Inc.,Autumn,133km,59%
3282,Sandy,Compost,Tropical,69,Chemical Control - Synthetic Pesticides,Winter,Carrot,33C,Well-Done,FarmGrow Inc.,Autumn,128km,54%
3283,Saline,Compost,Tropical,60,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,30C,Medium-Rare,AgriSeeds Co.,Spring,128km,60%
3284,Saline,Chemical,Arid,83,Biological Control - Predatory Insects,Early Summer,Tomato,24C,Well-Done,FarmGrow Inc.,Winter,130km,91%
3285,Loamy,Chemical,Temperate,72,Biological Control - Predatory Insects,Late Summer,Lettuce,28C,Medium-Rare,GreenFields,Winter,133km,41%
3286,Clay,Compost,Arid,76,Biological Control - Predatory Insects,Winter,Wheat,23C,Rare,CropLife Solutions,Autumn,128km,42%
3287,Sandy,Compost,Temperate,72,Chemical Control - Synthetic Pesticides,Late Summer,Corn,33C,Medium-Rare,CropLife Solutions,Autumn,130km,74%
3288,Saline,Chemical,Tropical,62,Chemical Control - Synthetic Pesticides,Autumn,Potato,31C,Rare,FarmGrow Inc.,Spring,133km,83%
3289,Clay,Compost,Tropical,60,Integrated Pest Management,Early Spring,Corn,24C,Overdone,AgriSeeds Co.,Summer,134km,23%
3290,Saline,Chemical,Tropical,65,Chemical Control - Organic Pesticides,Early Spring,Corn,34C,Medium-Well,GreenFields,Spring,133km,41%
3291,Saline,Compost,Tropical,74,Integrated Pest Management,Early Summer,Lettuce,23C,Well-Done,GreenFields,Winter,134km,45%
3292,Sandy,Chemical,Tropical,83,Chemical Control - Organic Pesticides,Early Spring,Potato,24C,Overdone,CropLife Solutions,Summer,133km,96%
3293,Clay,Chemical,Temperate,76,Integrated Pest Management,Autumn,Tomato,22C,Overdone,GreenFields,Autumn,133km,48%
3294,Sandy,Organic,Temperate,72,Biological Control - Predatory Insects,Winter,Carrot,31C,Medium-Rare,CropLife Solutions,Autumn,130km,36%
3295,Loamy,Chemical,Tropical,75,Chemical Control - Synthetic Pesticides,Autumn,Corn,21C,Medium-Rare,GreenFields,Spring,132km,82%
3296,Saline,Chemical,Temperate,81,Biological Control - Predatory Insects,Early Spring,Lettuce,27C,Medium,AgriSeeds Co.,Winter,132km,79%
3297,Saline,Chemical,Temperate,76,Integrated Pest Management,Autumn,Wheat,26C,Medium-Well,AgriSeeds Co.,Spring,129km,68%
3298,Clay,Compost,Tropical,77,Biological Control - Predatory Insects,Early Spring,Carrot,31C,Medium-Well,FarmGrow Inc.,Winter,131km,34%
3299,Sandy,Chemical,Temperate,65,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,22C,Rare,CropLife Solutions,Spring,134km,44%
3300,Sandy,Compost,Tropical,60,Chemical Control - Organic Pesticides,Early Summer,Wheat,28C,Well-Done,CropLife Solutions,Spring,134km,73%
3301,Saline,Organic,Arid,77,Biological Control - Predatory Insects,Early Spring,Wheat,27C,Rare,FarmGrow Inc.,Autumn,129km,83%
3302,Loamy,Organic,Temperate,60,Chemical Control - Organic Pesticides,Autumn,Potato,31C,Medium-Well,CropLife Solutions,Autumn,133km,63%
3303,Loamy,Compost,Tropical,78,Chemical Control - Organic Pesticides,Autumn,Corn,21C,Medium-Well,GreenFields,Summer,132km,31%
3304,Saline,Organic,Tropical,64,Integrated Pest Management,Early Spring,Wheat,34C,Well-Done,CropLife Solutions,Spring,132km,87%
3305,Saline,Organic,Temperate,74,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,32C,Medium-Well,GreenFields,Autumn,131km,53%
3306,Saline,Organic,Temperate,73,Integrated Pest Management,Autumn,Corn,28C,Overdone,FarmGrow Inc.,Summer,128km,91%
3307,Sandy,Organic,Arid,77,Biological Control - Predatory Insects,Winter,Carrot,23C,Medium-Rare,AgriSeeds Co.,Winter,134km,23%
3308,Sandy,Compost,Tropical,76,Integrated Pest Management,Autumn,Wheat,23C,Medium-Rare,CropLife Solutions,Spring,132km,28%
3309,Saline,Organic,Arid,76,Chemical Control - Synthetic Pesticides,Winter,Lettuce,29C,Medium,GreenFields,Autumn,130km,74%
3310,Saline,Chemical,Arid,85,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,25C,Rare,AgriSeeds Co.,Winter,132km,96%
3311,Sandy,Compost,Arid,67,Chemical Control - Organic Pesticides,Late Summer,Wheat,25C,Rare,AgriSeeds Co.,Spring,134km,47%
3312,Saline,Organic,Temperate,83,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,21C,Well-Done,GreenFields,Autumn,131km,60%
3313,Clay,Compost,Tropical,79,Chemical Control - Synthetic Pesticides,Late Spring,Corn,25C,Medium-Rare,GreenFields,Winter,134km,94%
3314,Clay,Compost,Temperate,65,Chemical Control - Synthetic Pesticides,Autumn,Corn,33C,Rare,GreenFields,Winter,134km,82%
3315,Clay,Chemical,Tropical,71,Biological Control - Predatory Insects,Late Summer,Wheat,30C,Rare,CropLife Solutions,Winter,133km,33%
3316,Saline,Chemical,Temperate,84,Biological Control - Predatory Insects,Early Summer,Carrot,23C,Overdone,GreenFields,Winter,131km,78%
3317,Saline,Chemical,Arid,65,Biological Control - Predatory Insects,Autumn,Corn,34C,Medium-Rare,GreenFields,Winter,133km,65%
3318,Clay,Chemical,Arid,61,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,29C,Rare,CropLife Solutions,Autumn,129km,63%
3319,Saline,Compost,Tropical,71,Chemical Control - Organic Pesticides,Early Summer,Corn,27C,Well-Done,AgriSeeds Co.,Spring,131km,25%
3320,Saline,Chemical,Tropical,63,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,27C,Rare,AgriSeeds Co.,Spring,133km,50%
3321,Clay,Compost,Tropical,63,Biological Control - Predatory Insects,Late Spring,Corn,33C,Well-Done,GreenFields,Spring,130km,42%
3322,Clay,Compost,Tropical,68,Biological Control - Predatory Insects,Late Spring,Potato,30C,Medium,GreenFields,Autumn,128km,24%
3323,Saline,Chemical,Tropical,70,Integrated Pest Management,Late Spring,Carrot,32C,Medium-Rare,CropLife Solutions,Winter,131km,88%
3324,Loamy,Organic,Arid,64,Biological Control - Predatory Insects,Early Summer,Wheat,34C,Medium,AgriSeeds Co.,Winter,134km,92%
3325,Sandy,Compost,Arid,61,Chemical Control - Organic Pesticides,Winter,Tomato,31C,Medium-Well,GreenFields,Summer,132km,33%
3326,Clay,Organic,Temperate,69,Chemical Control - Organic Pesticides,Early Summer,Tomato,27C,Rare,CropLife Solutions,Winter,133km,90%
3327,Sandy,Chemical,Arid,72,Integrated Pest Management,Early Summer,Tomato,32C,Medium-Rare,AgriSeeds Co.,Spring,131km,87%
3328,Saline,Organic,Tropical,67,Chemical Control - Synthetic Pesticides,Winter,Wheat,34C,Rare,FarmGrow Inc.,Spring,130km,21%
3329,Clay,Chemical,Temperate,63,Chemical Control - Synthetic Pesticides,Early Spring,Potato,26C,Overdone,CropLife Solutions,Summer,131km,47%
3330,Clay,Compost,Temperate,73,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,27C,Well-Done,GreenFields,Autumn,134km,65%
3331,Saline,Organic,Temperate,67,Integrated Pest Management,Late Summer,Carrot,28C,Medium-Well,FarmGrow Inc.,Spring,134km,70%
3332,Clay,Chemical,Tropical,68,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,27C,Medium-Well,CropLife Solutions,Spring,132km,42%
3333,Sandy,Compost,Temperate,82,Integrated Pest Management,Autumn,Carrot,33C,Medium-Well,CropLife Solutions,Winter,128km,48%
3334,Clay,Compost,Temperate,81,Chemical Control - Organic Pesticides,Autumn,Corn,24C,Medium-Rare,GreenFields,Winter,134km,68%
3335,Loamy,Organic,Temperate,72,Biological Control - Predatory Insects,Early Spring,Carrot,30C,Rare,AgriSeeds Co.,Winter,133km,88%
3336,Saline,Chemical,Temperate,72,Chemical Control - Organic Pesticides,Winter,Corn,25C,Medium,CropLife Solutions,Summer,130km,54%
3337,Loamy,Compost,Tropical,60,Integrated Pest Management,Late Spring,Carrot,22C,Overdone,CropLife Solutions,Summer,129km,42%
3338,Sandy,Compost,Temperate,84,Integrated Pest Management,Late Spring,Tomato,28C,Medium-Rare,FarmGrow Inc.,Spring,130km,37%
3339,Saline,Chemical,Arid,85,Integrated Pest Management,Early Summer,Corn,31C,Medium-Rare,FarmGrow Inc.,Summer,130km,57%
3340,Sandy,Organic,Arid,72,Chemical Control - Organic Pesticides,Late Spring,Tomato,34C,Medium-Well,CropLife Solutions,Spring,134km,47%
3341,Sandy,Chemical,Temperate,64,Integrated Pest Management,Autumn,Lettuce,31C,Well-Done,FarmGrow Inc.,Spring,128km,21%
3342,Sandy,Organic,Tropical,64,Chemical Control - Synthetic Pesticides,Winter,Potato,30C,Rare,GreenFields,Autumn,129km,93%
3343,Saline,Chemical,Tropical,68,Chemical Control - Synthetic Pesticides,Winter,Corn,27C,Rare,AgriSeeds Co.,Autumn,128km,29%
3344,Saline,Organic,Temperate,82,Chemical Control - Organic Pesticides,Late Summer,Corn,28C,Medium,CropLife Solutions,Spring,129km,51%
3345,Sandy,Chemical,Arid,72,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,28C,Rare,AgriSeeds Co.,Autumn,134km,44%
3346,Sandy,Compost,Temperate,71,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,23C,Rare,GreenFields,Autumn,130km,79%
3347,Clay,Chemical,Tropical,77,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,23C,Medium-Rare,FarmGrow Inc.,Summer,132km,40%
3348,Clay,Organic,Arid,73,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,27C,Well-Done,GreenFields,Summer,132km,98%
3349,Loamy,Organic,Arid,80,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,26C,Medium-Well,GreenFields,Summer,130km,56%
3350,Loamy,Chemical,Tropical,83,Integrated Pest Management,Late Summer,Wheat,31C,Medium-Well,AgriSeeds Co.,Spring,131km,55%
3351,Clay,Compost,Temperate,64,Integrated Pest Management,Early Summer,Carrot,23C,Medium-Rare,CropLife Solutions,Spring,130km,60%
3352,Saline,Organic,Arid,66,Integrated Pest Management,Late Summer,Corn,33C,Medium-Rare,GreenFields,Autumn,130km,87%
3353,Sandy,Chemical,Tropical,69,Integrated Pest Management,Winter,Lettuce,29C,Medium,FarmGrow Inc.,Autumn,134km,76%
3354,Clay,Compost,Arid,74,Chemical Control - Organic Pesticides,Autumn,Potato,31C,Well-Done,CropLife Solutions,Autumn,129km,60%
3355,Sandy,Chemical,Tropical,61,Chemical Control - Organic Pesticides,Autumn,Lettuce,31C,Well-Done,FarmGrow Inc.,Winter,134km,83%
3356,Saline,Organic,Arid,76,Biological Control - Predatory Insects,Early Spring,Potato,21C,Well-Done,GreenFields,Spring,129km,84%
3357,Sandy,Compost,Arid,83,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,34C,Medium,GreenFields,Winter,128km,26%
3358,Clay,Chemical,Arid,85,Chemical Control - Organic Pesticides,Early Spring,Tomato,34C,Medium-Well,FarmGrow Inc.,Winter,134km,90%
3359,Clay,Chemical,Temperate,64,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,29C,Medium,AgriSeeds Co.,Spring,134km,74%
3360,Loamy,Compost,Arid,82,Integrated Pest Management,Early Summer,Potato,28C,Medium,GreenFields,Spring,129km,67%
3361,Clay,Chemical,Arid,71,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,32C,Overdone,FarmGrow Inc.,Winter,132km,82%
3362,Saline,Compost,Arid,73,Biological Control - Predatory Insects,Early Spring,Tomato,30C,Rare,GreenFields,Summer,128km,66%
3363,Clay,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,25C,Medium-Rare,FarmGrow Inc.,Summer,129km,85%
3364,Saline,Chemical,Temperate,64,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,26C,Well-Done,FarmGrow Inc.,Autumn,128km,23%
3365,Sandy,Organic,Arid,77,Chemical Control - Organic Pesticides,Early Summer,Tomato,33C,Rare,GreenFields,Spring,134km,78%
3366,Loamy,Chemical,Arid,69,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,29C,Medium-Well,FarmGrow Inc.,Autumn,132km,73%
3367,Saline,Organic,Temperate,76,Chemical Control - Organic Pesticides,Late Spring,Carrot,27C,Medium-Rare,FarmGrow Inc.,Winter,133km,62%
3368,Clay,Organic,Tropical,71,Chemical Control - Organic Pesticides,Late Summer,Wheat,33C,Medium-Rare,AgriSeeds Co.,Autumn,131km,41%
3369,Saline,Chemical,Tropical,65,Integrated Pest Management,Autumn,Carrot,25C,Rare,GreenFields,Summer,128km,97%
3370,Sandy,Compost,Temperate,74,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,34C,Rare,CropLife Solutions,Autumn,133km,86%
3371,Clay,Organic,Temperate,60,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,28C,Rare,GreenFields,Summer,129km,94%
3372,Sandy,Chemical,Arid,83,Chemical Control - Synthetic Pesticides,Early Summer,Potato,26C,Medium-Well,GreenFields,Spring,131km,69%
3373,Loamy,Organic,Arid,82,Integrated Pest Management,Late Summer,Wheat,28C,Medium,CropLife Solutions,Autumn,132km,83%
3374,Loamy,Chemical,Temperate,64,Chemical Control - Organic Pesticides,Autumn,Carrot,31C,Medium-Well,GreenFields,Winter,133km,46%
3375,Clay,Compost,Temperate,79,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,33C,Rare,CropLife Solutions,Autumn,132km,98%
3376,Saline,Chemical,Tropical,74,Chemical Control - Organic Pesticides,Early Spring,Lettuce,21C,Medium-Rare,GreenFields,Autumn,131km,70%
3377,Clay,Compost,Temperate,70,Integrated Pest Management,Late Summer,Lettuce,30C,Medium,FarmGrow Inc.,Summer,133km,70%
3378,Loamy,Compost,Tropical,64,Integrated Pest Management,Late Summer,Wheat,27C,Rare,FarmGrow Inc.,Autumn,132km,96%
3379,Sandy,Compost,Tropical,75,Integrated Pest Management,Early Summer,Potato,31C,Medium,CropLife Solutions,Autumn,131km,44%
3380,Sandy,Chemical,Tropical,62,Chemical Control - Synthetic Pesticides,Winter,Tomato,21C,Medium-Rare,AgriSeeds Co.,Spring,131km,46%
3381,Saline,Chemical,Tropical,80,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,25C,Overdone,FarmGrow Inc.,Winter,132km,42%
3382,Loamy,Compost,Temperate,74,Biological Control - Predatory Insects,Autumn,Wheat,26C,Medium-Rare,AgriSeeds Co.,Summer,129km,94%
3383,Sandy,Compost,Arid,61,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,34C,Overdone,CropLife Solutions,Autumn,128km,65%
3384,Loamy,Organic,Tropical,78,Biological Control - Predatory Insects,Winter,Potato,25C,Medium-Well,GreenFields,Autumn,130km,37%
3385,Saline,Compost,Arid,71,Biological Control - Predatory Insects,Late Summer,Tomato,27C,Medium-Rare,GreenFields,Spring,131km,43%
3386,Saline,Chemical,Arid,79,Biological Control - Predatory Insects,Early Summer,Tomato,21C,Well-Done,FarmGrow Inc.,Winter,133km,87%
3387,Loamy,Compost,Tropical,84,Chemical Control - Organic Pesticides,Late Summer,Potato,31C,Medium-Rare,AgriSeeds Co.,Autumn,133km,78%
3388,Saline,Chemical,Tropical,63,Chemical Control - Organic Pesticides,Early Summer,Carrot,21C,Medium-Well,CropLife Solutions,Winter,131km,93%
3389,Loamy,Compost,Temperate,62,Chemical Control - Synthetic Pesticides,Autumn,Corn,30C,Overdone,CropLife Solutions,Winter,131km,100%
3390,Clay,Compost,Arid,72,Chemical Control - Organic Pesticides,Early Spring,Wheat,22C,Well-Done,CropLife Solutions,Winter,132km,84%
3391,Saline,Chemical,Tropical,78,Chemical Control - Organic Pesticides,Late Spring,Corn,25C,Medium-Rare,FarmGrow Inc.,Winter,133km,70%
3392,Saline,Organic,Temperate,70,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,32C,Well-Done,GreenFields,Winter,128km,95%
3393,Clay,Organic,Tropical,74,Integrated Pest Management,Winter,Carrot,29C,Overdone,FarmGrow Inc.,Spring,132km,77%
3394,Loamy,Organic,Arid,67,Chemical Control - Organic Pesticides,Early Spring,Lettuce,24C,Well-Done,FarmGrow Inc.,Spring,132km,94%
3395,Sandy,Compost,Tropical,71,Chemical Control - Organic Pesticides,Late Spring,Potato,24C,Medium-Well,FarmGrow Inc.,Autumn,133km,88%
3396,Saline,Organic,Temperate,76,Integrated Pest Management,Late Spring,Potato,22C,Rare,CropLife Solutions,Summer,129km,87%
3397,Clay,Chemical,Tropical,78,Chemical Control - Organic Pesticides,Early Spring,Carrot,25C,Medium,AgriSeeds Co.,Autumn,128km,24%
3398,Loamy,Organic,Tropical,84,Integrated Pest Management,Late Summer,Carrot,31C,Medium-Rare,FarmGrow Inc.,Winter,128km,51%
3399,Clay,Compost,Arid,70,Biological Control - Predatory Insects,Late Spring,Carrot,26C,Medium,CropLife Solutions,Winter,134km,58%
3400,Sandy,Chemical,Tropical,71,Biological Control - Predatory Insects,Late Spring,Lettuce,31C,Medium-Well,FarmGrow Inc.,Winter,129km,59%
3401,Loamy,Compost,Tropical,80,Integrated Pest Management,Early Spring,Carrot,30C,Well-Done,GreenFields,Summer,129km,62%
3402,Loamy,Compost,Arid,67,Chemical Control - Organic Pesticides,Autumn,Carrot,34C,Medium-Rare,GreenFields,Autumn,132km,99%
3403,Clay,Organic,Arid,70,Integrated Pest Management,Late Spring,Wheat,26C,Medium-Rare,CropLife Solutions,Winter,131km,20%
3404,Loamy,Chemical,Temperate,68,Chemical Control - Synthetic Pesticides,Winter,Tomato,28C,Medium,AgriSeeds Co.,Summer,130km,50%
3405,Saline,Chemical,Tropical,60,Chemical Control - Organic Pesticides,Autumn,Wheat,25C,Medium,FarmGrow Inc.,Autumn,134km,86%
3406,Sandy,Chemical,Temperate,63,Integrated Pest Management,Winter,Potato,24C,Rare,FarmGrow Inc.,Summer,131km,46%
3407,Clay,Chemical,Temperate,61,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,33C,Medium-Well,FarmGrow Inc.,Winter,134km,27%
3408,Clay,Organic,Arid,84,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,21C,Rare,AgriSeeds Co.,Summer,132km,33%
3409,Clay,Chemical,Arid,72,Chemical Control - Synthetic Pesticides,Winter,Lettuce,28C,Medium-Well,GreenFields,Winter,133km,75%
3410,Clay,Chemical,Temperate,80,Chemical Control - Synthetic Pesticides,Early Spring,Potato,32C,Medium-Rare,CropLife Solutions,Spring,130km,31%
3411,Sandy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Winter,Tomato,26C,Medium-Well,CropLife Solutions,Winter,132km,70%
3412,Saline,Compost,Arid,64,Chemical Control - Organic Pesticides,Autumn,Wheat,23C,Medium,AgriSeeds Co.,Autumn,132km,31%
3413,Saline,Compost,Temperate,75,Integrated Pest Management,Early Summer,Wheat,24C,Medium-Well,CropLife Solutions,Winter,129km,64%
3414,Clay,Compost,Arid,72,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,29C,Medium-Well,AgriSeeds Co.,Winter,131km,85%
3415,Loamy,Chemical,Arid,70,Biological Control - Predatory Insects,Autumn,Wheat,29C,Medium-Well,GreenFields,Summer,130km,51%
3416,Saline,Compost,Tropical,60,Chemical Control - Organic Pesticides,Early Spring,Wheat,21C,Medium-Well,AgriSeeds Co.,Summer,128km,62%
3417,Sandy,Chemical,Arid,82,Integrated Pest Management,Early Summer,Wheat,32C,Rare,AgriSeeds Co.,Spring,134km,63%
3418,Loamy,Compost,Tropical,77,Integrated Pest Management,Early Spring,Carrot,27C,Overdone,CropLife Solutions,Spring,129km,56%
3419,Loamy,Chemical,Temperate,77,Biological Control - Predatory Insects,Early Spring,Lettuce,27C,Overdone,AgriSeeds Co.,Summer,129km,89%
3420,Loamy,Chemical,Temperate,78,Integrated Pest Management,Early Summer,Lettuce,32C,Well-Done,AgriSeeds Co.,Spring,128km,48%
3421,Saline,Organic,Tropical,78,Chemical Control - Synthetic Pesticides,Winter,Carrot,25C,Medium,AgriSeeds Co.,Autumn,132km,51%
3422,Saline,Chemical,Arid,64,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,23C,Rare,GreenFields,Summer,132km,42%
3423,Sandy,Chemical,Tropical,66,Chemical Control - Organic Pesticides,Autumn,Lettuce,24C,Rare,GreenFields,Spring,133km,67%
