id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
2757,Loamy,Chemical,Temperate,69,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,32C,Overdone,FarmGrow Inc.,Summer,128km,98%
2758,Loamy,Chemical,Arid,82,Integrated Pest Management,Early Summer,Wheat,24C,Rare,FarmGrow Inc.,Summer,130km,87%
2759,Loamy,Compost,Arid,64,Integrated Pest Management,Late Spring,Carrot,28C,Medium,GreenFields,Winter,133km,26%
2760,Saline,Compost,Arid,69,Chemical Control - Synthetic Pesticides,Winter,Lettuce,29C,Overdone,GreenFields,Summer,129km,82%
2761,Loamy,Organic,Temperate,76,Integrated Pest Management,Late Summer,Carrot,30C,Rare,FarmGrow Inc.,Autumn,132km,27%
2762,Loamy,Chemical,Tropical,73,Biological Control - Predatory Insects,Winter,Carrot,21C,Medium-Rare,CropLife Solutions,Summer,132km,65%
2763,Loamy,Compost,Arid,79,Biological Control - Predatory Insects,Winter,Wheat,34C,Rare,CropLife Solutions,Spring,130km,83%
2764,Loamy,Compost,Temperate,83,Biological Control - Predatory Insects,Early Spring,Potato,28C,Well-Done,GreenFields,Winter,133km,97%
2765,Saline,Organic,Arid,81,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,31C,Well-Done,AgriSeeds Co.,Spring,132km,21%
2766,Loamy,Chemical,Arid,61,Chemical Control - Organic Pesticides,Early Spring,Wheat,24C,Medium,GreenFields,Spring,129km,41%
2767,Loamy,Organic,Tropical,65,Integrated Pest Management,Early Spring,Tomato,34C,Medium-Rare,GreenFields,Spring,131km,62%
2768,Loamy,Compost,Temperate,72,Integrated Pest Management,Early Summer,Lettuce,29C,Medium-Rare,CropLife Solutions,Autumn,130km,26%
2769,Clay,Organic,Arid,80,Biological Control - Predatory Insects,Late Spring,Wheat,24C,Rare,CropLife Solutions,Spring,130km,93%
2770,Saline,Compost,Temperate,64,Chemical Control - Synthetic Pesticides,Winter,Wheat,29C,Medium-Rare,AgriSeeds Co.,Winter,132km,96%
2771,Saline,Organic,Arid,63,Integrated Pest Management,Early Summer,Tomato,20C,Well-Done,AgriSeeds Co.,Winter,134km,24%
2772,Sandy,Compost,Arid,83,Chemical Control - Synthetic Pesticides,Autumn,Corn,33C,Overdone,GreenFields,Winter,129km,46%
2773,Loamy,Chemical,Temperate,70,Chemical Control - Organic Pesticides,Late Summer,Potato,26C,Medium-Well,CropLife Solutions,Summer,128km,68%
2774,Loamy,Compost,Arid,83,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,31C,Medium,CropLife Solutions,Winter,130km,98%
2775,Saline,Organic,Temperate,78,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,29C,Medium-Rare,GreenFields,Summer,128km,61%
2776,Loamy,Chemical,Tropical,77,Biological Control - Predatory Insects,Late Spring,Tomato,28C,Well-Done,FarmGrow Inc.,Summer,129km,82%
2777,Saline,Chemical,Temperate,73,Chemical Control - Synthetic Pesticides,Late Spring,Potato,22C,Medium-Well,FarmGrow Inc.,Autumn,132km,73%
2778,Saline,Chemical,Arid,72,Biological Control - Predatory Insects,Late Spring,Wheat,28C,Medium,AgriSeeds Co.,Spring,131km,82%
2779,Sandy,Compost,Arid,60,Chemical Control - Synthetic Pesticides,Early Summer,Corn,29C,Overdone,AgriSeeds Co.,Autumn,133km,97%
2780,Sandy,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Autumn,Carrot,33C,Well-Done,GreenFields,Autumn,134km,62%
2781,Clay,Organic,Arid,75,Integrated Pest Management,Autumn,Corn,28C,Overdone,GreenFields,Summer,134km,30%
2782,Saline,Compost,Temperate,60,Integrated Pest Management,Early Summer,Wheat,20C,Well-Done,GreenFields,Spring,132km,98%
2783,Saline,Chemical,Tropical,68,Integrated Pest Management,Late Spring,Corn,33C,Overdone,FarmGrow Inc.,Summer,129km,39%
2784,Clay,Chemical,Arid,63,Biological Control - Predatory Insects,Late Spring,Potato,21C,Well-Done,FarmGrow Inc.,Autumn,134km,30%
2785,Sandy,Organic,Temperate,71,Chemical Control - Synthetic Pesticides,Early Summer,Potato,33C,Well-Done,GreenFields,Summer,130km,85%
2786,Loamy,Compost,Arid,72,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,32C,Well-Done,AgriSeeds Co.,Summer,131km,45%
2787,Sandy,Organic,Temperate,77,Integrated Pest Management,Autumn,Lettuce,32C,Medium-Rare,FarmGrow Inc.,Autumn,133km,46%
2788,Clay,Organic,Arid,76,Integrated Pest Management,Winter,Tomato,27C,Medium-Rare,GreenFields,Autumn,133km,22%
2789,Sandy,Compost,Temperate,61,Chemical Control - Synthetic Pesticides,Autumn,Wheat,21C,Medium-Well,GreenFields,Autumn,129km,96%
2790,Clay,Compost,Tropical,63,Integrated Pest Management,Early Spring,Corn,33C,Medium,AgriSeeds Co.,Spring,133km,46%
2791,Sandy,Compost,Arid,64,Chemical Control - Organic Pesticides,Winter,Corn,27C,Medium,FarmGrow Inc.,Winter,130km,98%
2792,Clay,Chemical,Arid,72,Chemical Control - Organic Pesticides,Winter,Tomato,25C,Well-Done,FarmGrow Inc.,Summer,132km,70%
2793,Clay,Chemical,Tropical,67,Chemical Control - Organic Pesticides,Early Summer,Lettuce,29C,Medium-Well,GreenFields,Summer,130km,22%
2794,Saline,Compost,Tropical,61,Chemical Control - Organic Pesticides,Winter,Potato,21C,Medium-Rare,FarmGrow Inc.,Winter,133km,97%
2795,Saline,Chemical,Temperate,64,Biological Control - Predatory Insects,Winter,Lettuce,29C,Medium-Rare,GreenFields,Summer,128km,56%
2796,Clay,Organic,Tropical,84,Chemical Control - Synthetic Pesticides,Late Spring,Corn,23C,Overdone,FarmGrow Inc.,Spring,133km,87%
2797,Sandy,Organic,Arid,66,Chemical Control - Synthetic Pesticides,Winter,Tomato,27C,Rare,FarmGrow Inc.,Summer,132km,94%
2798,Clay,Chemical,Arid,80,Integrated Pest Management,Autumn,Tomato,28C,Medium-Well,AgriSeeds Co.,Winter,131km,28%
2799,Loamy,Chemical,Arid,76,Biological Control - Predatory Insects,Late Spring,Wheat,32C,Medium-Rare,AgriSeeds Co.,Autumn,133km,75%
2800,Clay,Organic,Arid,63,Integrated Pest Management,Late Spring,Corn,30C,Medium,CropLife Solutions,Autumn,134km,86%
2801,Clay,Organic,Tropical,63,Chemical Control - Synthetic Pesticides,Winter,Carrot,33C,Medium-Rare,CropLife Solutions,Winter,132km,39%
2802,Loamy,Organic,Tropical,77,Chemical Control - Organic Pesticides,Late Summer,Corn,24C,Medium-Rare,AgriSeeds Co.,Summer,134km,54%
2803,Sandy,Compost,Temperate,73,Integrated Pest Management,Late Spring,Lettuce,29C,Medium-Rare,FarmGrow Inc.,Spring,130km,80%
2804,Loamy,Compost,Temperate,74,Biological Control - Predatory Insects,Late Summer,Lettuce,26C,Medium-Rare,GreenFields,Spring,128km,79%
2805,Clay,Compost,Temperate,78,Biological Control - Predatory Insects,Late Summer,Potato,24C,Medium-Well,AgriSeeds Co.,Summer,133km,32%
2806,Clay,Compost,Arid,74,Chemical Control - Synthetic Pesticides,Early Summer,Potato,25C,Medium,GreenFields,Summer,130km,65%
2807,Saline,Organic,Temperate,62,Chemical Control - Organic Pesticides,Winter,Corn,25C,Rare,GreenFields,Summer,132km,36%
2808,Clay,Compost,Temperate,83,Chemical Control - Organic Pesticides,Late Spring,Corn,24C,Medium,GreenFields,Winter,131km,71%
2809,Clay,Chemical,Arid,66,Biological Control - Predatory Insects,Early Spring,Potato,22C,Medium-Rare,CropLife Solutions,Autumn,130km,66%
2810,Saline,Organic,Tropical,66,Chemical Control - Organic Pesticides,Late Summer,Corn,31C,Medium-Well,AgriSeeds Co.,Spring,132km,60%
2811,Sandy,Chemical,Temperate,64,Chemical Control - Organic Pesticides,Autumn,Potato,34C,Medium-Well,CropLife Solutions,Winter,132km,62%
2812,Loamy,Chemical,Arid,79,Biological Control - Predatory Insects,Winter,Tomato,27C,Medium,CropLife Solutions,Winter,130km,77%
2813,Sandy,Compost,Tropical,78,Integrated Pest Management,Early Spring,Wheat,28C,Well-Done,FarmGrow Inc.,Winter,131km,94%
2814,Loamy,Chemical,Arid,60,Chemical Control - Organic Pesticides,Early Summer,Carrot,23C,Medium,FarmGrow Inc.,Spring,128km,52%
2815,Sandy,Chemical,Tropical,64,Integrated Pest Management,Early Summer,Corn,30C,Medium,AgriSeeds Co.,Spring,132km,33%
2816,Sandy,Compost,Temperate,62,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,34C,Medium-Rare,GreenFields,Spring,132km,68%
2817,Clay,Compost,Arid,69,Integrated Pest Management,Autumn,Wheat,26C,Medium-Rare,AgriSeeds Co.,Winter,130km,59%
2818,Loamy,Compost,Temperate,66,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,26C,Rare,AgriSeeds Co.,Autumn,130km,77%
2819,Clay,Chemical,Temperate,74,Integrated Pest Management,Early Summer,Carrot,34C,Overdone,FarmGrow Inc.,Spring,133km,48%
2820,Saline,Compost,Temperate,73,Integrated Pest Management,Early Summer,Corn,32C,Rare,CropLife Solutions,Summer,129km,100%
2821,Saline,Chemical,Tropical,76,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,34C,Overdone,GreenFields,Autumn,133km,63%
2822,Loamy,Compost,Temperate,72,Chemical Control - Organic Pesticides,Late Summer,Potato,33C,Medium-Rare,FarmGrow Inc.,Winter,133km,28%
2823,Clay,Chemical,Tropical,74,Chemical Control - Organic Pesticides,Autumn,Tomato,25C,Medium,FarmGrow Inc.,Summer,128km,52%
2824,Clay,Chemical,Arid,85,Biological Control - Predatory Insects,Late Spring,Potato,30C,Rare,CropLife Solutions,Winter,128km,84%
2825,Saline,Compost,Arid,79,Chemical Control - Organic Pesticides,Early Spring,Tomato,28C,Well-Done,CropLife Solutions,Summer,130km,68%
2826,Clay,Organic,Tropical,66,Chemical Control - Synthetic Pesticides,Late Spring,Potato,30C,Rare,CropLife Solutions,Summer,131km,39%
2827,Sandy,Chemical,Temperate,63,Biological Control - Predatory Insects,Late Summer,Wheat,29C,Rare,FarmGrow Inc.,Spring,128km,43%
2828,Clay,Compost,Temperate,62,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,31C,Medium,FarmGrow Inc.,Autumn,131km,48%
2829,Clay,Organic,Temperate,68,Biological Control - Predatory Insects,Winter,Wheat,33C,Rare,CropLife Solutions,Summer,133km,76%
2830,Clay,Compost,Temperate,70,Integrated Pest Management,Late Spring,Potato,31C,Rare,CropLife Solutions,Summer,129km,79%
2831,Sandy,Chemical,Arid,68,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,27C,Well-Done,AgriSeeds Co.,Autumn,131km,49%
2832,Sandy,Organic,Arid,72,Biological Control - Predatory Insects,Late Spring,Wheat,25C,Medium,GreenFields,Summer,130km,97%
2833,Loamy,Compost,Tropical,63,Integrated Pest Management,Late Spring,Lettuce,32C,Medium,CropLife Solutions,Winter,129km,71%
2834,Sandy,Organic,Temperate,75,Chemical Control - Organic Pesticides,Early Spring,Wheat,28C,Rare,CropLife Solutions,Autumn,133km,93%
2835,Sandy,Chemical,Temperate,64,Integrated Pest Management,Late Summer,Wheat,21C,Well-Done,FarmGrow Inc.,Winter,131km,32%
2836,Clay,Compost,Arid,83,Chemical Control - Organic Pesticides,Late Spring,Wheat,24C,Overdone,AgriSeeds Co.,Summer,130km,82%
2837,Loamy,Compost,Arid,77,Integrated Pest Management,Autumn,Tomato,21C,Medium,CropLife Solutions,Winter,130km,76%
2838,Saline,Chemical,Temperate,85,Biological Control - Predatory Insects,Late Spring,Lettuce,27C,Medium,AgriSeeds Co.,Spring,133km,90%
2839,Saline,Organic,Arid,72,Integrated Pest Management,Autumn,Wheat,33C,Overdone,GreenFields,Spring,130km,41%
2840,Sandy,Chemical,Temperate,61,Biological Control - Predatory Insects,Late Summer,Carrot,24C,Medium-Rare,CropLife Solutions,Winter,132km,26%
2841,Saline,Compost,Temperate,63,Chemical Control - Synthetic Pesticides,Winter,Corn,31C,Medium-Rare,AgriSeeds Co.,Summer,131km,54%
2842,Loamy,Compost,Tropical,81,Chemical Control - Organic Pesticides,Late Summer,Corn,30C,Medium,FarmGrow Inc.,Spring,128km,59%
2843,Clay,Chemical,Tropical,65,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,22C,Medium-Rare,GreenFields,Autumn,130km,86%
2844,Sandy,Organic,Tropical,80,Chemical Control - Organic Pesticides,Winter,Wheat,33C,Overdone,GreenFields,Winter,133km,82%
2845,Clay,Organic,Arid,74,Biological Control - Predatory Insects,Autumn,Potato,22C,Overdone,FarmGrow Inc.,Autumn,133km,74%
2846,Clay,Chemical,Arid,64,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,25C,Medium-Rare,CropLife Solutions,Autumn,132km,34%
2847,Saline,Organic,Arid,80,Biological Control - Predatory Insects,Early Spring,Carrot,27C,Medium-Rare,CropLife Solutions,Spring,134km,94%
2848,Sandy,Chemical,Arid,85,Chemical Control - Organic Pesticides,Early Spring,Corn,33C,Medium-Rare,AgriSeeds Co.,Summer,131km,92%
2849,Saline,Compost,Arid,61,Chemical Control - Synthetic Pesticides,Winter,Tomato,33C,Medium-Well,CropLife Solutions,Autumn,134km,56%
2850,Loamy,Compost,Arid,85,Chemical Control - Organic Pesticides,Early Spring,Potato,24C,Medium,AgriSeeds Co.,Winter,134km,33%
2851,Sandy,Compost,Temperate,69,Chemical Control - Organic Pesticides,Winter,Tomato,34C,Rare,GreenFields,Summer,131km,59%
2852,Clay,Chemical,Tropical,85,Chemical Control - Synthetic Pesticides,Late Spring,Potato,24C,Medium-Rare,AgriSeeds Co.,Autumn,133km,38%
2853,Loamy,Compost,Temperate,74,Chemical Control - Organic Pesticides,Late Spring,Potato,31C,Medium,AgriSeeds Co.,Autumn,128km,29%
2854,Saline,Compost,Arid,62,Integrated Pest Management,Late Spring,Lettuce,20C,Medium-Rare,CropLife Solutions,Autumn,129km,97%
2855,Sandy,Organic,Temperate,68,Chemical Control - Synthetic Pesticides,Winter,Corn,21C,Medium,GreenFields,Summer,128km,89%
2856,Saline,Organic,Tropical,83,Chemical Control - Organic Pesticides,Early Summer,Potato,22C,Medium-Well,AgriSeeds Co.,Winter,130km,37%
2857,Saline,Chemical,Arid,83,Biological Control - Predatory Insects,Early Summer,Corn,28C,Overdone,AgriSeeds Co.,Winter,134km,96%
2858,Saline,Compost,Temperate,63,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,27C,Overdone,GreenFields,Spring,131km,31%
2859,Clay,Chemical,Tropical,73,Integrated Pest Management,Autumn,Wheat,24C,Medium-Rare,CropLife Solutions,Spring,129km,50%
2860,Sandy,Chemical,Temperate,68,Chemical Control - Organic Pesticides,Early Spring,Potato,31C,Medium-Rare,FarmGrow Inc.,Winter,129km,37%
2861,Loamy,Organic,Temperate,79,Chemical Control - Organic Pesticides,Winter,Wheat,30C,Overdone,GreenFields,Winter,130km,37%
2862,Loamy,Organic,Tropical,85,Integrated Pest Management,Early Summer,Wheat,32C,Medium,CropLife Solutions,Autumn,128km,79%
2863,Clay,Organic,Temperate,79,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,25C,Overdone,FarmGrow Inc.,Spring,129km,87%
2864,Clay,Compost,Arid,74,Chemical Control - Organic Pesticides,Early Summer,Wheat,33C,Well-Done,GreenFields,Summer,129km,38%
2865,Clay,Organic,Tropical,77,Integrated Pest Management,Late Spring,Lettuce,34C,Rare,FarmGrow Inc.,Autumn,131km,85%
2866,Sandy,Organic,Temperate,69,Chemical Control - Organic Pesticides,Autumn,Potato,26C,Overdone,FarmGrow Inc.,Winter,128km,46%
2867,Saline,Compost,Temperate,77,Biological Control - Predatory Insects,Early Summer,Wheat,21C,Overdone,GreenFields,Spring,134km,30%
2868,Saline,Compost,Arid,71,Chemical Control - Organic Pesticides,Early Spring,Carrot,22C,Overdone,AgriSeeds Co.,Spring,133km,96%
2869,Sandy,Compost,Tropical,81,Chemical Control - Organic Pesticides,Late Summer,Lettuce,34C,Medium-Well,FarmGrow Inc.,Summer,130km,58%
2870,Sandy,Compost,Arid,68,Biological Control - Predatory Insects,Early Summer,Potato,21C,Rare,CropLife Solutions,Summer,128km,99%
2871,Clay,Chemical,Temperate,67,Chemical Control - Organic Pesticides,Late Spring,Potato,23C,Medium-Rare,GreenFields,Spring,129km,86%
2872,Saline,Compost,Tropical,60,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,24C,Medium,FarmGrow Inc.,Autumn,128km,77%
2873,Loamy,Chemical,Temperate,77,Chemical Control - Synthetic Pesticides,Early Spring,Potato,24C,Overdone,AgriSeeds Co.,Autumn,131km,47%
2874,Clay,Chemical,Tropical,79,Integrated Pest Management,Winter,Carrot,23C,Medium-Rare,AgriSeeds Co.,Winter,129km,97%
2875,Clay,Organic,Temperate,82,Integrated Pest Management,Early Spring,Lettuce,23C,Medium-Rare,GreenFields,Autumn,131km,63%
2876,Sandy,Chemical,Temperate,75,Biological Control - Predatory Insects,Early Spring,Potato,20C,Medium-Rare,GreenFields,Autumn,130km,25%
2877,Loamy,Organic,Arid,71,Biological Control - Predatory Insects,Autumn,Carrot,31C,Rare,GreenFields,Winter,128km,98%
2878,Clay,Compost,Arid,69,Chemical Control - Synthetic Pesticides,Early Spring,Corn,28C,Medium-Rare,GreenFields,Summer,132km,43%
2879,Clay,Chemical,Temperate,82,Biological Control - Predatory Insects,Early Summer,Lettuce,34C,Medium-Rare,GreenFields,Autumn,129km,23%
2880,Sandy,Organic,Arid,61,Biological Control - Predatory Insects,Late Spring,Lettuce,26C,Well-Done,AgriSeeds Co.,Autumn,132km,20%
2881,Clay,Compost,Temperate,63,Chemical Control - Organic Pesticides,Autumn,Corn,25C,Overdone,CropLife Solutions,Summer,131km,79%
2882,Sandy,Chemical,Temperate,84,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,34C,Medium,CropLife Solutions,Spring,130km,44%
2883,Sandy,Organic,Arid,63,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,30C,Medium-Well,CropLife Solutions,Autumn,130km,23%
2884,Sandy,Chemical,Tropical,74,Biological Control - Predatory Insects,Late Spring,Corn,29C,Rare,AgriSeeds Co.,Summer,132km,61%
2885,Clay,Organic,Temperate,68,Chemical Control - Synthetic Pesticides,Winter,Wheat,32C,Well-Done,AgriSeeds Co.,Summer,133km,57%
2886,Saline,Compost,Temperate,73,Integrated Pest Management,Late Spring,Wheat,30C,Well-Done,CropLife Solutions,Summer,134km,80%
2887,Saline,Compost,Temperate,62,Chemical Control - Organic Pesticides,Autumn,Corn,29C,Overdone,FarmGrow Inc.,Autumn,129km,29%
2888,Saline,Chemical,Arid,84,Chemical Control - Organic Pesticides,Winter,Wheat,31C,Medium,CropLife Solutions,Winter,129km,94%
2889,Loamy,Organic,Tropical,77,Biological Control - Predatory Insects,Late Summer,Lettuce,29C,Well-Done,CropLife Solutions,Winter,133km,93%
2890,Saline,Organic,Tropical,81,Biological Control - Predatory Insects,Late Spring,Tomato,28C,Medium-Well,AgriSeeds Co.,Autumn,131km,63%
2891,Clay,Organic,Temperate,79,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,28C,Medium,GreenFields,Winter,128km,44%
2892,Loamy,Compost,Temperate,71,Biological Control - Predatory Insects,Late Spring,Lettuce,26C,Well-Done,AgriSeeds Co.,Summer,133km,61%
2893,Saline,Compost,Tropical,64,Chemical Control - Organic Pesticides,Late Summer,Wheat,32C,Well-Done,AgriSeeds Co.,Summer,131km,29%
2894,Loamy,Chemical,Tropical,84,Chemical Control - Organic Pesticides,Early Summer,Carrot,27C,Medium-Rare,CropLife Solutions,Spring,133km,35%
2895,Saline,Organic,Tropical,71,Biological Control - Predatory Insects,Autumn,Tomato,33C,Rare,CropLife Solutions,Summer,130km,47%
2896,Sandy,Compost,Arid,69,Chemical Control - Organic Pesticides,Early Spring,Corn,22C,Well-Done,GreenFields,Spring,130km,20%
2897,Clay,Organic,Tropical,74,Integrated Pest Management,Autumn,Lettuce,32C,Rare,FarmGrow Inc.,Winter,128km,66%
2898,Loamy,Chemical,Temperate,61,Chemical Control - Organic Pesticides,Autumn,Carrot,24C,Medium,AgriSeeds Co.,Autumn,132km,76%
2899,Sandy,Compost,Arid,63,Chemical Control - Organic Pesticides,Winter,Wheat,27C,Overdone,GreenFields,Autumn,134km,40%
2900,Sandy,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Winter,Lettuce,28C,Medium-Well,CropLife Solutions,Summer,129km,81%
2901,Sandy,Organic,Tropical,81,Biological Control - Predatory Insects,Winter,Carrot,26C,Well-Done,CropLife Solutions,Summer,129km,40%
2902,Clay,Compost,Tropical,69,Chemical Control - Synthetic Pesticides,Winter,Lettuce,28C,Well-Done,FarmGrow Inc.,Summer,128km,100%
2903,Saline,Compost,Temperate,79,Chemical Control - Organic Pesticides,Winter,Carrot,26C,Well-Done,AgriSeeds Co.,Summer,128km,37%
2904,Sandy,Organic,Temperate,61,Integrated Pest Management,Winter,Lettuce,27C,Medium-Rare,FarmGrow Inc.,Summer,129km,89%
2905,Sandy,Compost,Temperate,79,Integrated Pest Management,Early Spring,Tomato,32C,Medium,CropLife Solutions,Autumn,129km,82%
2906,Saline,Compost,Temperate,60,Integrated Pest Management,Autumn,Tomato,27C,Medium-Rare,FarmGrow Inc.,Autumn,131km,57%
2907,Loamy,Organic,Temperate,62,Integrated Pest Management,Early Spring,Corn,21C,Medium-Well,GreenFields,Summer,133km,47%
2908,Sandy,Compost,Tropical,72,Chemical Control - Organic Pesticides,Late Spring,Potato,28C,Medium-Rare,CropLife Solutions,Winter,128km,28%
2909,Sandy,Chemical,Arid,62,Chemical Control - Organic Pesticides,Early Spring,Wheat,26C,Overdone,CropLife Solutions,Spring,129km,51%
2910,Clay,Organic,Arid,62,Integrated Pest Management,Late Spring,Potato,23C,Medium,GreenFields,Autumn,134km,80%
2911,Clay,Compost,Arid,60,Biological Control - Predatory Insects,Winter,Carrot,29C,Medium-Well,CropLife Solutions,Autumn,131km,72%
2912,Sandy,Compost,Arid,61,Chemical Control - Organic Pesticides,Autumn,Corn,23C,Overdone,GreenFields,Autumn,130km,57%
2913,Loamy,Organic,Arid,60,Biological Control - Predatory Insects,Autumn,Tomato,20C,Overdone,AgriSeeds Co.,Winter,134km,82%
2914,Saline,Chemical,Arid,74,Biological Control - Predatory Insects,Autumn,Carrot,31C,Medium-Well,FarmGrow Inc.,Winter,130km,49%
2915,Clay,Chemical,Temperate,74,Integrated Pest Management,Late Spring,Lettuce,26C,Overdone,FarmGrow Inc.,Spring,128km,25%
2916,Loamy,Chemical,Tropical,60,Chemical Control - Organic Pesticides,Early Summer,Corn,24C,Medium-Rare,FarmGrow Inc.,Autumn,132km,94%
2917,Clay,Chemical,Arid,82,Integrated Pest Management,Autumn,Corn,22C,Medium-Well,FarmGrow Inc.,Summer,128km,75%
2918,Sandy,Organic,Tropical,76,Chemical Control - Synthetic Pesticides,Late Spring,Potato,27C,Medium,CropLife Solutions,Autumn,132km,41%
2919,Sandy,Organic,Temperate,75,Integrated Pest Management,Winter,Wheat,30C,Rare,FarmGrow Inc.,Spring,133km,64%
2920,Loamy,Compost,Temperate,62,Chemical Control - Synthetic Pesticides,Autumn,Potato,24C,Medium-Well,CropLife Solutions,Spring,134km,95%
2921,Loamy,Compost,Arid,64,Chemical Control - Organic Pesticides,Winter,Tomato,34C,Well-Done,CropLife Solutions,Winter,131km,25%
2922,Loamy,Organic,Temperate,78,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,34C,Medium,FarmGrow Inc.,Spring,131km,87%
2923,Clay,Chemical,Arid,73,Integrated Pest Management,Late Spring,Lettuce,22C,Overdone,AgriSeeds Co.,Summer,131km,71%
2924,Clay,Chemical,Arid,63,Chemical Control - Organic Pesticides,Winter,Tomato,27C,Rare,AgriSeeds Co.,Summer,132km,61%
2925,Sandy,Organic,Arid,63,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,23C,Medium-Well,FarmGrow Inc.,Summer,130km,36%
2926,Clay,Organic,Tropical,82,Chemical Control - Organic Pesticides,Early Spring,Wheat,30C,Medium,FarmGrow Inc.,Winter,131km,80%
2927,Clay,Organic,Temperate,73,Chemical Control - Organic Pesticides,Autumn,Potato,27C,Medium,GreenFields,Summer,132km,88%
2928,Clay,Chemical,Tropical,68,Integrated Pest Management,Winter,Potato,27C,Overdone,AgriSeeds Co.,Spring,128km,76%
2929,Sandy,Organic,Tropical,73,Chemical Control - Organic Pesticides,Late Summer,Carrot,32C,Medium-Well,FarmGrow Inc.,Winter,131km,29%
2930,Sandy,Chemical,Temperate,81,Biological Control - Predatory Insects,Early Summer,Potato,32C,Medium-Rare,GreenFields,Autumn,131km,55%
2931,Sandy,Compost,Temperate,78,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,33C,Well-Done,FarmGrow Inc.,Autumn,132km,58%
2932,Clay,Organic,Arid,81,Integrated Pest Management,Late Spring,Tomato,33C,Medium-Well,GreenFields,Summer,129km,100%
2933,Sandy,Compost,Temperate,80,Biological Control - Predatory Insects,Early Summer,Corn,25C,Rare,FarmGrow Inc.,Spring,132km,28%
2934,Loamy,Compost,Arid,74,Biological Control - Predatory Insects,Early Spring,Carrot,23C,Medium,GreenFields,Autumn,128km,49%
2935,Saline,Organic,Tropical,78,Chemical Control - Organic Pesticides,Late Spring,Corn,25C,Medium-Well,FarmGrow Inc.,Autumn,129km,81%
2936,Loamy,Compost,Temperate,62,Chemical Control - Organic Pesticides,Early Summer,Lettuce,30C,Medium,FarmGrow Inc.,Summer,128km,56%
2937,Loamy,Organic,Temperate,82,Chemical Control - Synthetic Pesticides,Early Summer,Corn,22C,Rare,AgriSeeds Co.,Summer,133km,32%
2938,Clay,Chemical,Tropical,71,Chemical Control - Organic Pesticides,Late Spring,Potato,33C,Medium,GreenFields,Spring,132km,73%
2939,Loamy,Organic,Temperate,62,Integrated Pest Management,Autumn,Corn,29C,Medium-Well,FarmGrow Inc.,Summer,128km,73%
2940,Sandy,Compost,Tropical,73,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,33C,Medium-Rare,AgriSeeds Co.,Winter,133km,91%
2941,Clay,Organic,Arid,61,Integrated Pest Management,Late Spring,Tomato,24C,Rare,CropLife Solutions,Spring,133km,56%
2942,Sandy,Organic,Temperate,69,Integrated Pest Management,Winter,Carrot,30C,Well-Done,FarmGrow Inc.,Spring,131km,47%
2943,Saline,Chemical,Tropical,83,Integrated Pest Management,Early Summer,Tomato,24C,Rare,CropLife Solutions,Winter,128km,30%
2944,Clay,Chemical,Arid,76,Biological Control - Predatory Insects,Winter,Tomato,27C,Medium-Well,GreenFields,Autumn,133km,33%
2945,Saline,Chemical,Arid,81,Chemical Control - Organic Pesticides,Late Summer,Lettuce,25C,Rare,CropLife Solutions,Winter,130km,31%
2946,Sandy,Compost,Arid,77,Integrated Pest Management,Winter,Wheat,31C,Rare,AgriSeeds Co.,Autumn,130km,56%
2947,Saline,Compost,Arid,72,Integrated Pest Management,Early Spring,Wheat,34C,Rare,GreenFields,Summer,133km,24%
2948,Clay,Chemical,Tropical,81,Biological Control - Predatory Insects,Early Spring,Wheat,21C,Overdone,GreenFields,Spring,128km,90%
2949,Saline,Compost,Tropical,80,Integrated Pest Management,Late Spring,Potato,21C,Overdone,AgriSeeds Co.,Autumn,131km,39%
2950,Clay,Organic,Tropical,75,Chemical Control - Synthetic Pesticides,Autumn,Carrot,32C,Overdone,AgriSeeds Co.,Summer,128km,97%
