id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
2783,Loamy,Chemical,Arid,83,Chemical Control - Synthetic Pesticides,Winter,Potato,26C,Medium-Well,CropLife Solutions,Summer,131km,35%
2784,Sandy,Compost,Arid,81,Biological Control - Predatory Insects,Autumn,Tomato,22C,Rare,CropLife Solutions,Spring,134km,69%
2785,Sandy,Chemical,Tropical,64,Integrated Pest Management,Early Summer,Wheat,22C,Medium-Rare,GreenFields,Autumn,130km,98%
2786,Clay,Organic,Tropical,78,Chemical Control - Organic Pesticides,Early Spring,Potato,33C,Medium-Rare,CropLife Solutions,Autumn,128km,52%
2787,Loamy,Organic,Arid,61,Integrated Pest Management,Early Spring,Tomato,25C,Well-Done,CropLife Solutions,Spring,133km,96%
2788,Loamy,Chemical,Tropical,68,Integrated Pest Management,Early Summer,Potato,20C,Medium-Rare,CropLife Solutions,Winter,132km,98%
2789,Saline,Chemical,Arid,80,Integrated Pest Management,Autumn,Carrot,34C,Medium,FarmGrow Inc.,Spring,134km,73%
2790,Clay,Organic,Temperate,72,Chemical Control - Organic Pesticides,Early Summer,Lettuce,25C,Rare,AgriSeeds Co.,Autumn,132km,62%
2791,Sandy,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Winter,Wheat,26C,Rare,FarmGrow Inc.,Summer,133km,85%
2792,Loamy,Chemical,Tropical,65,Biological Control - Predatory Insects,Autumn,Tomato,25C,Overdone,FarmGrow Inc.,Summer,128km,52%
2793,Clay,Compost,Arid,80,Biological Control - Predatory Insects,Late Summer,Tomato,29C,Medium-Rare,GreenFields,Spring,130km,27%
2794,Clay,Compost,Tropical,78,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,31C,Rare,FarmGrow Inc.,Summer,128km,55%
2795,Saline,Compost,Temperate,79,Biological Control - Predatory Insects,Early Spring,Lettuce,28C,Medium-Rare,CropLife Solutions,Autumn,131km,50%
2796,Sandy,Organic,Tropical,62,Integrated Pest Management,Autumn,Carrot,23C,Medium-Rare,GreenFields,Winter,134km,39%
2797,Saline,Organic,Temperate,77,Integrated Pest Management,Early Spring,Wheat,28C,Medium,GreenFields,Summer,134km,92%
2798,Clay,Compost,Tropical,75,Biological Control - Predatory Insects,Late Summer,Corn,24C,Medium-Rare,AgriSeeds Co.,Spring,129km,50%
2799,Clay,Chemical,Arid,63,Biological Control - Predatory Insects,Autumn,Carrot,34C,Medium-Well,AgriSeeds Co.,Winter,128km,35%
2800,Clay,Compost,Arid,76,Biological Control - Predatory Insects,Late Spring,Tomato,23C,Well-Done,GreenFields,Spring,129km,50%
2801,Sandy,Chemical,Temperate,74,Biological Control - Predatory Insects,Early Summer,Corn,26C,Well-Done,GreenFields,Spring,133km,85%
2802,Sandy,Chemical,Temperate,70,Chemical Control - Organic Pesticides,Early Spring,Corn,31C,Rare,CropLife Solutions,Summer,129km,28%
2803,Loamy,Chemical,Tropical,76,Biological Control - Predatory Insects,Late Spring,Lettuce,28C,Rare,GreenFields,Summer,134km,53%
2804,Loamy,Organic,Arid,62,Chemical Control - Organic Pesticides,Winter,Corn,34C,Medium-Well,FarmGrow Inc.,Winter,134km,85%
2805,Sandy,Chemical,Arid,73,Biological Control - Predatory Insects,Late Summer,Carrot,24C,Medium-Rare,CropLife Solutions,Summer,132km,24%
2806,Clay,Chemical,Arid,79,Chemical Control - Organic Pesticides,Late Spring,Corn,20C,Overdone,FarmGrow Inc.,Autumn,133km,79%
2807,Sandy,Compost,Tropical,80,Chemical Control - Organic Pesticides,Late Spring,Potato,34C,Medium-Rare,CropLife Solutions,Summer,128km,99%
2808,Saline,Compost,Tropical,77,Integrated Pest Management,Early Spring,Wheat,29C,Medium-Well,CropLife Solutions,Summer,130km,24%
2809,Sandy,Organic,Arid,73,Biological Control - Predatory Insects,Winter,Lettuce,30C,Well-Done,CropLife Solutions,Spring,133km,67%
2810,Saline,Chemical,Arid,69,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,21C,Rare,AgriSeeds Co.,Spring,132km,36%
2811,Saline,Organic,Temperate,64,Chemical Control - Organic Pesticides,Late Spring,Carrot,23C,Medium-Rare,GreenFields,Winter,131km,53%
2812,Sandy,Chemical,Arid,61,Integrated Pest Management,Winter,Corn,33C,Well-Done,GreenFields,Autumn,133km,58%
2813,Clay,Compost,Arid,69,Biological Control - Predatory Insects,Early Summer,Wheat,33C,Well-Done,FarmGrow Inc.,Autumn,128km,43%
2814,Loamy,Compost,Arid,82,Integrated Pest Management,Early Spring,Wheat,33C,Overdone,AgriSeeds Co.,Autumn,132km,94%
2815,Sandy,Compost,Temperate,74,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,31C,Medium,FarmGrow Inc.,Spring,131km,91%
2816,Loamy,Organic,Temperate,71,Integrated Pest Management,Late Spring,Lettuce,23C,Medium-Rare,AgriSeeds Co.,Winter,133km,35%
2817,Clay,Compost,Tropical,82,Chemical Control - Organic Pesticides,Early Spring,Wheat,21C,Medium-Well,FarmGrow Inc.,Spring,134km,67%
2818,Saline,Chemical,Arid,67,Integrated Pest Management,Late Spring,Corn,26C,Rare,GreenFields,Spring,131km,53%
2819,Sandy,Compost,Temperate,77,Integrated Pest Management,Early Summer,Corn,21C,Medium-Rare,AgriSeeds Co.,Spring,129km,33%
2820,Saline,Compost,Temperate,70,Chemical Control - Organic Pesticides,Early Summer,Lettuce,27C,Rare,GreenFields,Summer,134km,60%
2821,Loamy,Chemical,Temperate,67,Chemical Control - Synthetic Pesticides,Winter,Carrot,30C,Medium-Well,GreenFields,Winter,133km,93%
2822,Sandy,Compost,Temperate,71,Biological Control - Predatory Insects,Early Spring,Corn,20C,Rare,GreenFields,Autumn,129km,39%
2823,Loamy,Organic,Arid,75,Chemical Control - Organic Pesticides,Autumn,Carrot,26C,Medium-Rare,CropLife Solutions,Autumn,128km,26%
2824,Sandy,Compost,Temperate,85,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,20C,Medium-Well,GreenFields,Summer,134km,93%
2825,Sandy,Compost,Tropical,72,Chemical Control - Organic Pesticides,Early Summer,Wheat,34C,Rare,GreenFields,Summer,129km,32%
2826,Clay,Chemical,Arid,75,Chemical Control - Organic Pesticides,Autumn,Carrot,22C,Well-Done,AgriSeeds Co.,Summer,134km,46%
2827,Sandy,Compost,Temperate,65,Chemical Control - Organic Pesticides,Late Summer,Tomato,34C,Medium,GreenFields,Autumn,133km,66%
2828,Saline,Chemical,Arid,66,Chemical Control - Organic Pesticides,Late Spring,Tomato,20C,Medium-Rare,FarmGrow Inc.,Spring,131km,56%
2829,Saline,Chemical,Arid,81,Integrated Pest Management,Late Spring,Tomato,29C,Medium-Rare,AgriSeeds Co.,Winter,129km,39%
2830,Clay,Organic,Temperate,84,Integrated Pest Management,Autumn,Wheat,30C,Medium-Well,AgriSeeds Co.,Summer,132km,43%
2831,Clay,Organic,Arid,69,Biological Control - Predatory Insects,Late Spring,Lettuce,28C,Medium-Well,AgriSeeds Co.,Winter,129km,63%
2832,Loamy,Organic,Tropical,65,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,32C,Overdone,AgriSeeds Co.,Winter,130km,97%
2833,Clay,Organic,Arid,81,Chemical Control - Synthetic Pesticides,Winter,Carrot,32C,Medium-Well,GreenFields,Winter,130km,78%
2834,Sandy,Chemical,Arid,84,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,28C,Overdone,CropLife Solutions,Autumn,129km,52%
2835,Sandy,Organic,Tropical,79,Integrated Pest Management,Late Spring,Lettuce,24C,Overdone,FarmGrow Inc.,Autumn,132km,98%
2836,Clay,Organic,Arid,75,Chemical Control - Synthetic Pesticides,Winter,Corn,21C,Overdone,FarmGrow Inc.,Summer,128km,67%
2837,Saline,Chemical,Arid,72,Chemical Control - Organic Pesticides,Early Spring,Tomato,28C,Overdone,GreenFields,Summer,134km,41%
2838,Clay,Compost,Arid,82,Biological Control - Predatory Insects,Early Spring,Lettuce,25C,Medium-Well,AgriSeeds Co.,Autumn,130km,27%
2839,Sandy,Organic,Arid,60,Integrated Pest Management,Early Spring,Tomato,25C,Well-Done,CropLife Solutions,Spring,128km,86%
2840,Loamy,Chemical,Arid,67,Integrated Pest Management,Winter,Potato,32C,Medium-Rare,FarmGrow Inc.,Spring,134km,86%
2841,Loamy,Chemical,Temperate,79,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,32C,Rare,FarmGrow Inc.,Autumn,132km,22%
2842,Clay,Organic,Arid,63,Biological Control - Predatory Insects,Late Spring,Corn,25C,Medium-Well,CropLife Solutions,Summer,130km,25%
2843,Sandy,Compost,Tropical,76,Chemical Control - Organic Pesticides,Late Summer,Corn,22C,Well-Done,CropLife Solutions,Winter,130km,76%
2844,Saline,Organic,Arid,80,Biological Control - Predatory Insects,Autumn,Corn,21C,Overdone,AgriSeeds Co.,Autumn,131km,59%
2845,Loamy,Organic,Tropical,65,Biological Control - Predatory Insects,Early Spring,Wheat,23C,Medium-Well,GreenFields,Winter,128km,43%
2846,Loamy,Organic,Tropical,85,Biological Control - Predatory Insects,Early Summer,Tomato,26C,Well-Done,CropLife Solutions,Summer,132km,83%
2847,Sandy,Compost,Temperate,80,Biological Control - Predatory Insects,Winter,Wheat,24C,Rare,GreenFields,Winter,129km,44%
2848,Clay,Organic,Arid,76,Biological Control - Predatory Insects,Winter,Corn,28C,Medium,GreenFields,Summer,130km,37%
2849,Saline,Compost,Tropical,83,Chemical Control - Organic Pesticides,Late Spring,Tomato,24C,Medium,CropLife Solutions,Spring,128km,54%
2850,Saline,Chemical,Arid,78,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,30C,Medium,FarmGrow Inc.,Spring,128km,22%
2851,Saline,Organic,Arid,85,Biological Control - Predatory Insects,Early Spring,Carrot,20C,Rare,CropLife Solutions,Spring,134km,95%
2852,Saline,Organic,Temperate,78,Chemical Control - Synthetic Pesticides,Early Spring,Potato,23C,Medium,FarmGrow Inc.,Summer,131km,27%
2853,Sandy,Compost,Temperate,61,Integrated Pest Management,Autumn,Corn,25C,Well-Done,CropLife Solutions,Summer,132km,69%
2854,Saline,Organic,Temperate,76,Chemical Control - Organic Pesticides,Early Spring,Tomato,31C,Medium-Rare,FarmGrow Inc.,Winter,132km,70%
2855,Saline,Organic,Temperate,68,Chemical Control - Organic Pesticides,Early Spring,Corn,33C,Well-Done,CropLife Solutions,Autumn,130km,77%
2856,Saline,Chemical,Temperate,62,Chemical Control - Synthetic Pesticides,Late Summer,Corn,21C,Medium,AgriSeeds Co.,Spring,133km,35%
2857,Saline,Organic,Arid,61,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,33C,Medium,GreenFields,Winter,130km,74%
2858,Clay,Compost,Tropical,62,Chemical Control - Organic Pesticides,Late Spring,Corn,22C,Rare,CropLife Solutions,Autumn,134km,42%
2859,Sandy,Chemical,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Potato,29C,Medium-Well,CropLife Solutions,Autumn,128km,27%
2860,Clay,Compost,Tropical,85,Biological Control - Predatory Insects,Early Spring,Corn,23C,Overdone,AgriSeeds Co.,Winter,132km,68%
2861,Saline,Organic,Tropical,64,Integrated Pest Management,Late Summer,Corn,22C,Rare,GreenFields,Autumn,128km,28%
2862,Sandy,Compost,Arid,78,Integrated Pest Management,Autumn,Corn,34C,Medium-Well,GreenFields,Winter,129km,42%
2863,Sandy,Organic,Temperate,77,Chemical Control - Organic Pesticides,Late Summer,Lettuce,32C,Overdone,CropLife Solutions,Summer,133km,33%
2864,Sandy,Compost,Temperate,62,Integrated Pest Management,Winter,Tomato,22C,Medium-Rare,CropLife Solutions,Summer,128km,58%
2865,Saline,Compost,Temperate,67,Biological Control - Predatory Insects,Winter,Tomato,24C,Medium,FarmGrow Inc.,Autumn,134km,84%
2866,Saline,Organic,Temperate,67,Biological Control - Predatory Insects,Autumn,Wheat,22C,Medium-Rare,AgriSeeds Co.,Spring,132km,28%
2867,Clay,Compost,Arid,63,Chemical Control - Synthetic Pesticides,Late Summer,Corn,26C,Well-Done,GreenFields,Summer,128km,92%
2868,Saline,Organic,Temperate,62,Chemical Control - Organic Pesticides,Autumn,Corn,22C,Medium-Well,GreenFields,Summer,134km,54%
2869,Saline,Organic,Arid,77,Biological Control - Predatory Insects,Early Summer,Lettuce,25C,Overdone,CropLife Solutions,Summer,134km,47%
2870,Loamy,Compost,Tropical,76,Chemical Control - Synthetic Pesticides,Early Summer,Corn,25C,Medium-Well,AgriSeeds Co.,Winter,133km,54%
2871,Loamy,Compost,Temperate,80,Biological Control - Predatory Insects,Autumn,Carrot,29C,Medium-Rare,CropLife Solutions,Spring,129km,35%
2872,Clay,Compost,Tropical,67,Biological Control - Predatory Insects,Early Summer,Wheat,27C,Overdone,AgriSeeds Co.,Winter,134km,38%
2873,Sandy,Chemical,Tropical,68,Integrated Pest Management,Late Summer,Corn,28C,Rare,CropLife Solutions,Spring,134km,50%
2874,Clay,Organic,Tropical,69,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,28C,Medium,AgriSeeds Co.,Summer,130km,65%
2875,Sandy,Chemical,Temperate,77,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,21C,Medium-Rare,GreenFields,Spring,134km,77%
2876,Saline,Chemical,Arid,78,Chemical Control - Organic Pesticides,Autumn,Tomato,23C,Well-Done,GreenFields,Autumn,132km,98%
2877,Loamy,Compost,Arid,71,Chemical Control - Organic Pesticides,Winter,Tomato,21C,Medium,FarmGrow Inc.,Summer,133km,44%
2878,Loamy,Organic,Temperate,82,Chemical Control - Organic Pesticides,Early Summer,Wheat,31C,Well-Done,AgriSeeds Co.,Autumn,131km,56%
2879,Saline,Chemical,Temperate,69,Chemical Control - Synthetic Pesticides,Autumn,Corn,21C,Well-Done,AgriSeeds Co.,Summer,129km,56%
2880,Clay,Organic,Temperate,77,Integrated Pest Management,Winter,Corn,33C,Medium-Well,FarmGrow Inc.,Winter,130km,23%
2881,Loamy,Chemical,Arid,66,Biological Control - Predatory Insects,Autumn,Carrot,31C,Medium,CropLife Solutions,Winter,130km,39%
2882,Saline,Organic,Tropical,72,Biological Control - Predatory Insects,Late Summer,Carrot,21C,Medium-Rare,GreenFields,Autumn,130km,30%
2883,Clay,Organic,Arid,67,Chemical Control - Organic Pesticides,Late Spring,Corn,20C,Medium-Well,FarmGrow Inc.,Spring,133km,80%
2884,Loamy,Chemical,Arid,85,Integrated Pest Management,Autumn,Carrot,30C,Medium-Rare,GreenFields,Autumn,132km,40%
2885,Clay,Compost,Tropical,71,Biological Control - Predatory Insects,Early Summer,Potato,33C,Rare,FarmGrow Inc.,Autumn,130km,29%
2886,Sandy,Organic,Arid,65,Biological Control - Predatory Insects,Early Summer,Carrot,29C,Overdone,CropLife Solutions,Winter,129km,67%
2887,Sandy,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Late Summer,Corn,30C,Rare,GreenFields,Autumn,129km,98%
2888,Clay,Chemical,Temperate,85,Biological Control - Predatory Insects,Early Spring,Potato,25C,Medium-Well,GreenFields,Winter,130km,69%
2889,Loamy,Chemical,Tropical,80,Chemical Control - Organic Pesticides,Early Summer,Potato,22C,Medium-Well,CropLife Solutions,Autumn,128km,35%
2890,Loamy,Organic,Tropical,60,Chemical Control - Synthetic Pesticides,Late Summer,Corn,28C,Overdone,AgriSeeds Co.,Spring,132km,26%
2891,Clay,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Late Spring,Potato,34C,Rare,AgriSeeds Co.,Winter,128km,81%
2892,Saline,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Winter,Potato,31C,Medium-Rare,FarmGrow Inc.,Spring,128km,82%
2893,Saline,Compost,Temperate,72,Biological Control - Predatory Insects,Autumn,Potato,26C,Medium,GreenFields,Winter,129km,48%
2894,Saline,Compost,Tropical,76,Chemical Control - Synthetic Pesticides,Early Summer,Corn,30C,Medium-Rare,CropLife Solutions,Winter,131km,77%
2895,Sandy,Organic,Arid,72,Chemical Control - Organic Pesticides,Winter,Carrot,33C,Rare,AgriSeeds Co.,Winter,130km,91%
2896,Saline,Organic,Tropical,70,Chemical Control - Synthetic Pesticides,Winter,Carrot,20C,Medium-Rare,CropLife Solutions,Summer,129km,94%
2897,Loamy,Compost,Temperate,72,Biological Control - Predatory Insects,Winter,Wheat,32C,Medium-Rare,AgriSeeds Co.,Winter,131km,94%
2898,Loamy,Organic,Tropical,76,Chemical Control - Organic Pesticides,Winter,Corn,25C,Well-Done,CropLife Solutions,Summer,131km,99%
2899,Loamy,Compost,Tropical,65,Chemical Control - Synthetic Pesticides,Winter,Lettuce,34C,Medium-Well,CropLife Solutions,Autumn,130km,22%
2900,Clay,Compost,Temperate,75,Biological Control - Predatory Insects,Early Summer,Carrot,34C,Overdone,FarmGrow Inc.,Autumn,128km,70%
2901,Clay,Compost,Temperate,60,Biological Control - Predatory Insects,Winter,Corn,20C,Medium-Well,GreenFields,Autumn,132km,49%
2902,Loamy,Organic,Arid,67,Integrated Pest Management,Early Summer,Carrot,27C,Overdone,AgriSeeds Co.,Autumn,134km,75%
2903,Clay,Organic,Temperate,83,Chemical Control - Organic Pesticides,Late Spring,Tomato,27C,Medium-Well,CropLife Solutions,Autumn,133km,100%
2904,Clay,Organic,Tropical,70,Biological Control - Predatory Insects,Late Summer,Carrot,33C,Rare,GreenFields,Autumn,134km,38%
2905,Clay,Compost,Tropical,79,Biological Control - Predatory Insects,Winter,Corn,33C,Medium-Well,FarmGrow Inc.,Winter,134km,42%
2906,Loamy,Chemical,Arid,76,Integrated Pest Management,Late Summer,Potato,31C,Medium-Rare,GreenFields,Winter,134km,32%
2907,Loamy,Organic,Temperate,77,Chemical Control - Organic Pesticides,Late Summer,Potato,20C,Medium-Well,CropLife Solutions,Summer,128km,34%
2908,Clay,Chemical,Tropical,65,Biological Control - Predatory Insects,Early Spring,Lettuce,27C,Medium,CropLife Solutions,Autumn,128km,35%
2909,Loamy,Compost,Arid,79,Chemical Control - Organic Pesticides,Early Spring,Wheat,32C,Medium-Well,CropLife Solutions,Summer,131km,71%
2910,Sandy,Compost,Tropical,60,Integrated Pest Management,Winter,Corn,26C,Medium-Well,GreenFields,Spring,128km,37%
2911,Clay,Chemical,Tropical,65,Chemical Control - Synthetic Pesticides,Late Summer,Potato,22C,Overdone,GreenFields,Summer,130km,65%
2912,Loamy,Chemical,Temperate,82,Chemical Control - Synthetic Pesticides,Winter,Potato,20C,Overdone,FarmGrow Inc.,Winter,128km,27%
2913,Saline,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Late Summer,Corn,22C,Medium-Well,GreenFields,Summer,128km,57%
2914,Clay,Organic,Tropical,76,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,31C,Medium,FarmGrow Inc.,Spring,131km,57%
2915,Sandy,Compost,Temperate,76,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,22C,Rare,FarmGrow Inc.,Winter,131km,75%
2916,Loamy,Organic,Temperate,67,Biological Control - Predatory Insects,Autumn,Potato,22C,Rare,FarmGrow Inc.,Spring,133km,62%
2917,Loamy,Compost,Tropical,67,Chemical Control - Organic Pesticides,Winter,Corn,32C,Overdone,FarmGrow Inc.,Autumn,131km,83%
2918,Sandy,Compost,Tropical,75,Chemical Control - Organic Pesticides,Late Spring,Wheat,28C,Medium-Rare,FarmGrow Inc.,Summer,132km,59%
2919,Sandy,Compost,Temperate,74,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,20C,Overdone,FarmGrow Inc.,Spring,134km,55%
2920,Clay,Organic,Tropical,77,Chemical Control - Organic Pesticides,Winter,Corn,30C,Medium,FarmGrow Inc.,Summer,133km,54%
2921,Loamy,Compost,Arid,74,Biological Control - Predatory Insects,Winter,Potato,32C,Medium,AgriSeeds Co.,Spring,132km,67%
2922,Clay,Organic,Temperate,79,Chemical Control - Synthetic Pesticides,Winter,Carrot,28C,Overdone,AgriSeeds Co.,Spring,129km,25%
2923,Sandy,Chemical,Tropical,69,Chemical Control - Organic Pesticides,Autumn,Corn,21C,Overdone,FarmGrow Inc.,Spring,129km,62%
2924,Sandy,Compost,Arid,65,Integrated Pest Management,Late Summer,Corn,23C,Well-Done,CropLife Solutions,Winter,132km,92%
2925,Saline,Organic,Temperate,67,Chemical Control - Organic Pesticides,Autumn,Wheat,22C,Rare,GreenFields,Summer,133km,21%
2926,Sandy,Chemical,Arid,71,Chemical Control - Organic Pesticides,Winter,Lettuce,34C,Overdone,CropLife Solutions,Autumn,130km,34%
2927,Clay,Chemical,Tropical,79,Integrated Pest Management,Winter,Corn,32C,Well-Done,AgriSeeds Co.,Summer,133km,91%
2928,Clay,Compost,Temperate,70,Integrated Pest Management,Late Spring,Lettuce,21C,Medium,AgriSeeds Co.,Winter,134km,46%
2929,Sandy,Compost,Arid,71,Biological Control - Predatory Insects,Autumn,Carrot,32C,Well-Done,AgriSeeds Co.,Autumn,134km,59%
2930,Loamy,Chemical,Arid,74,Integrated Pest Management,Early Summer,Lettuce,31C,Medium-Well,CropLife Solutions,Winter,132km,35%
2931,Sandy,Chemical,Tropical,61,Chemical Control - Organic Pesticides,Early Summer,Lettuce,31C,Medium,GreenFields,Winter,130km,63%
2932,Clay,Chemical,Temperate,60,Integrated Pest Management,Late Spring,Wheat,25C,Medium-Rare,FarmGrow Inc.,Autumn,128km,80%
2933,Sandy,Compost,Tropical,84,Chemical Control - Synthetic Pesticides,Winter,Carrot,28C,Rare,AgriSeeds Co.,Summer,134km,24%
2934,Saline,Organic,Temperate,83,Integrated Pest Management,Early Summer,Corn,23C,Medium-Well,FarmGrow Inc.,Autumn,132km,80%
2935,Clay,Compost,Temperate,83,Chemical Control - Organic Pesticides,Late Spring,Carrot,33C,Medium,FarmGrow Inc.,Spring,128km,87%
2936,Saline,Compost,Tropical,85,Chemical Control - Organic Pesticides,Autumn,Corn,24C,Overdone,AgriSeeds Co.,Autumn,131km,94%
2937,Sandy,Compost,Arid,75,Biological Control - Predatory Insects,Winter,Potato,21C,Overdone,CropLife Solutions,Winter,134km,36%
2938,Clay,Compost,Tropical,72,Biological Control - Predatory Insects,Late Spring,Corn,20C,Rare,FarmGrow Inc.,Autumn,132km,78%
2939,Sandy,Compost,Temperate,71,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,31C,Rare,AgriSeeds Co.,Autumn,128km,32%
2940,Saline,Compost,Temperate,74,Integrated Pest Management,Late Summer,Lettuce,29C,Medium-Well,GreenFields,Autumn,130km,40%
2941,Clay,Chemical,Temperate,69,Integrated Pest Management,Winter,Corn,26C,Overdone,AgriSeeds Co.,Autumn,128km,81%
2942,Loamy,Chemical,Tropical,61,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,31C,Medium,FarmGrow Inc.,Autumn,134km,42%
2943,Clay,Compost,Temperate,62,Integrated Pest Management,Late Spring,Corn,25C,Medium,GreenFields,Summer,132km,100%
2944,Clay,Compost,Arid,74,Chemical Control - Synthetic Pesticides,Late Spring,Corn,28C,Well-Done,CropLife Solutions,Summer,133km,70%
2945,Sandy,Compost,Tropical,79,Chemical Control - Organic Pesticides,Autumn,Tomato,25C,Medium-Well,GreenFields,Spring,128km,71%
2946,Saline,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Late Spring,Corn,33C,Rare,GreenFields,Autumn,133km,97%
2947,Sandy,Compost,Temperate,77,Integrated Pest Management,Winter,Carrot,26C,Medium-Rare,CropLife Solutions,Winter,133km,34%
2948,Saline,Compost,Tropical,72,Chemical Control - Synthetic Pesticides,Autumn,Carrot,28C,Well-Done,FarmGrow Inc.,Summer,131km,70%
2949,Sandy,Compost,Temperate,69,Chemical Control - Synthetic Pesticides,Winter,Potato,30C,Medium-Rare,GreenFields,Spring,132km,47%
2950,Loamy,Compost,Temperate,79,Biological Control - Predatory Insects,Autumn,Corn,24C,Medium-Well,GreenFields,Spring,133km,38%
2951,Saline,Chemical,Tropical,76,Chemical Control - Synthetic Pesticides,Winter,Wheat,28C,Medium,CropLife Solutions,Spring,132km,83%
2952,Sandy,Chemical,Temperate,61,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,23C,Well-Done,GreenFields,Winter,128km,60%
2953,Saline,Organic,Tropical,69,Integrated Pest Management,Late Spring,Carrot,31C,Medium-Well,CropLife Solutions,Autumn,131km,42%
2954,Saline,Organic,Tropical,63,Biological Control - Predatory Insects,Early Spring,Wheat,27C,Overdone,CropLife Solutions,Winter,128km,57%
2955,Loamy,Chemical,Arid,73,Integrated Pest Management,Late Summer,Lettuce,29C,Well-Done,GreenFields,Spring,134km,24%
2956,Loamy,Organic,Arid,61,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,27C,Well-Done,FarmGrow Inc.,Autumn,132km,71%
2957,Sandy,Chemical,Temperate,63,Chemical Control - Organic Pesticides,Late Spring,Wheat,34C,Rare,FarmGrow Inc.,Autumn,131km,65%
2958,Clay,Chemical,Tropical,77,Integrated Pest Management,Early Spring,Potato,20C,Well-Done,GreenFields,Autumn,131km,99%
2959,Saline,Compost,Tropical,80,Chemical Control - Synthetic Pesticides,Winter,Carrot,27C,Rare,GreenFields,Winter,129km,76%
2960,Clay,Compost,Temperate,70,Integrated Pest Management,Early Spring,Wheat,25C,Overdone,GreenFields,Spring,132km,29%
2961,Sandy,Organic,Tropical,64,Biological Control - Predatory Insects,Early Spring,Tomato,28C,Overdone,GreenFields,Autumn,132km,81%
2962,Loamy,Compost,Temperate,83,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,23C,Overdone,AgriSeeds Co.,Summer,133km,27%
2963,Sandy,Chemical,Arid,74,Integrated Pest Management,Early Summer,Carrot,25C,Well-Done,CropLife Solutions,Winter,130km,61%
2964,Saline,Chemical,Tropical,71,Chemical Control - Synthetic Pesticides,Early Spring,Corn,24C,Medium-Well,FarmGrow Inc.,Autumn,134km,68%
2965,Loamy,Organic,Temperate,62,Integrated Pest Management,Autumn,Wheat,23C,Overdone,GreenFields,Spring,134km,36%
2966,Sandy,Chemical,Tropical,68,Biological Control - Predatory Insects,Late Summer,Carrot,34C,Medium-Well,GreenFields,Winter,129km,23%
2967,Clay,Chemical,Temperate,80,Biological Control - Predatory Insects,Late Spring,Carrot,29C,Rare,GreenFields,Winter,131km,87%
2968,Loamy,Compost,Arid,83,Chemical Control - Synthetic Pesticides,Early Summer,Corn,22C,Well-Done,GreenFields,Autumn,128km,54%
2969,Sandy,Chemical,Arid,83,Integrated Pest Management,Early Spring,Wheat,24C,Well-Done,CropLife Solutions,Winter,133km,84%
2970,Saline,Compost,Arid,68,Integrated Pest Management,Winter,Corn,27C,Medium,FarmGrow Inc.,Summer,129km,94%
2971,Clay,Organic,Tropical,68,Biological Control - Predatory Insects,Early Spring,Potato,28C,Rare,AgriSeeds Co.,Summer,130km,77%
2972,Saline,Organic,Temperate,83,Integrated Pest Management,Late Spring,Potato,31C,Overdone,AgriSeeds Co.,Winter,131km,96%
2973,Saline,Chemical,Arid,76,Chemical Control - Organic Pesticides,Early Spring,Corn,32C,Medium-Rare,GreenFields,Summer,129km,78%
2974,Loamy,Chemical,Arid,71,Integrated Pest Management,Winter,Carrot,28C,Medium-Well,AgriSeeds Co.,Spring,128km,29%
2975,Loamy,Organic,Arid,61,Integrated Pest Management,Late Summer,Tomato,26C,Well-Done,FarmGrow Inc.,Summer,133km,82%
2976,Loamy,Organic,Tropical,74,Chemical Control - Organic Pesticides,Winter,Carrot,29C,Medium-Well,FarmGrow Inc.,Spring,133km,50%
2977,Saline,Chemical,Arid,67,Chemical Control - Organic Pesticides,Late Spring,Potato,20C,Medium-Rare,GreenFields,Summer,128km,35%
