id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
5506,Clay,Organic,Tropical,62,Chemical Control - Synthetic Pesticides,Early Spring,Potato,21C,Overdone,AgriSeeds Co.,Summer,130km,61%
5507,Clay,Compost,Temperate,76,Chemical Control - Synthetic Pesticides,Autumn,Wheat,23C,Medium,CropLife Solutions,Spring,132km,23%
5508,Loamy,Chemical,Tropical,64,Integrated Pest Management,Early Spring,Potato,25C,Medium,AgriSeeds Co.,Summer,130km,82%
5509,Sandy,Organic,Arid,76,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,20C,Medium-Rare,CropLife Solutions,Autumn,134km,53%
5510,Sandy,Compost,Tropical,72,Chemical Control - Organic Pesticides,Winter,Tomato,32C,Overdone,FarmGrow Inc.,Autumn,128km,61%
5511,Loamy,Organic,Tropical,62,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,25C,Well-Done,AgriSeeds Co.,Winter,131km,90%
5512,Saline,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Late Summer,Potato,22C,Well-Done,GreenFields,Summer,128km,82%
5513,Loamy,Organic,Arid,69,Integrated Pest Management,Late Summer,Potato,29C,Medium,AgriSeeds Co.,Summer,133km,66%
5514,Loamy,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Early Spring,Potato,20C,Medium-Well,GreenFields,Winter,128km,40%
5515,Sandy,Organic,Temperate,67,Chemical Control - Synthetic Pesticides,Winter,Potato,28C,Medium,AgriSeeds Co.,Spring,128km,21%
5516,Saline,Organic,Arid,78,Biological Control - Predatory Insects,Late Spring,Corn,29C,Rare,FarmGrow Inc.,Autumn,132km,68%
5517,Saline,Organic,Temperate,63,Integrated Pest Management,Late Summer,Potato,24C,Medium-Rare,FarmGrow Inc.,Winter,134km,34%
5518,Saline,Chemical,Tropical,74,Chemical Control - Synthetic Pesticides,Autumn,Corn,34C,Rare,CropLife Solutions,Spring,128km,25%
5519,Clay,Compost,Tropical,68,Biological Control - Predatory Insects,Winter,Wheat,26C,Medium-Rare,GreenFields,Autumn,132km,21%
5520,Saline,Organic,Arid,69,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,23C,Medium,FarmGrow Inc.,Winter,131km,77%
5521,Sandy,Chemical,Tropical,78,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,21C,Medium-Well,FarmGrow Inc.,Autumn,128km,28%
5522,Clay,Compost,Temperate,72,Chemical Control - Organic Pesticides,Late Summer,Wheat,34C,Well-Done,AgriSeeds Co.,Summer,130km,76%
5523,Loamy,Compost,Temperate,84,Integrated Pest Management,Late Spring,Corn,34C,Medium-Rare,CropLife Solutions,Autumn,128km,98%
5524,Loamy,Compost,Temperate,68,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,33C,Well-Done,AgriSeeds Co.,Summer,134km,93%
5525,Clay,Chemical,Tropical,66,Chemical Control - Organic Pesticides,Late Spring,Tomato,24C,Medium-Well,FarmGrow Inc.,Summer,134km,23%
5526,Sandy,Chemical,Tropical,73,Chemical Control - Synthetic Pesticides,Late Spring,Potato,29C,Overdone,CropLife Solutions,Autumn,128km,33%
5527,Saline,Organic,Temperate,74,Chemical Control - Synthetic Pesticides,Late Summer,Potato,26C,Well-Done,CropLife Solutions,Winter,132km,89%
5528,Loamy,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Winter,Tomato,30C,Medium-Well,GreenFields,Spring,130km,32%
5529,Sandy,Organic,Temperate,61,Chemical Control - Synthetic Pesticides,Winter,Corn,30C,Medium,AgriSeeds Co.,Summer,134km,58%
5530,Sandy,Chemical,Tropical,73,Biological Control - Predatory Insects,Early Spring,Wheat,25C,Well-Done,CropLife Solutions,Summer,130km,41%
5531,Saline,Chemical,Temperate,72,Chemical Control - Organic Pesticides,Late Spring,Carrot,25C,Well-Done,CropLife Solutions,Winter,132km,34%
5532,Clay,Compost,Tropical,70,Biological Control - Predatory Insects,Autumn,Wheat,29C,Well-Done,GreenFields,Spring,132km,61%
5533,Saline,Chemical,Tropical,80,Biological Control - Predatory Insects,Late Summer,Corn,29C,Medium-Rare,AgriSeeds Co.,Summer,134km,37%
5534,Saline,Chemical,Tropical,73,Integrated Pest Management,Early Spring,Wheat,31C,Medium-Rare,GreenFields,Summer,134km,99%
5535,Loamy,Compost,Arid,65,Biological Control - Predatory Insects,Early Summer,Carrot,30C,Medium-Well,AgriSeeds Co.,Summer,128km,94%
5536,Clay,Compost,Arid,66,Integrated Pest Management,Early Summer,Wheat,27C,Rare,FarmGrow Inc.,Winter,131km,81%
5537,Loamy,Compost,Arid,76,Integrated Pest Management,Late Spring,Lettuce,32C,Overdone,FarmGrow Inc.,Spring,130km,45%
5538,Saline,Chemical,Temperate,65,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,27C,Medium,CropLife Solutions,Spring,132km,51%
5539,Clay,Compost,Temperate,69,Chemical Control - Synthetic Pesticides,Winter,Lettuce,32C,Medium-Well,CropLife Solutions,Spring,134km,29%
5540,Clay,Chemical,Arid,75,Biological Control - Predatory Insects,Winter,Corn,29C,Well-Done,CropLife Solutions,Winter,128km,78%
5541,Loamy,Organic,Arid,83,Chemical Control - Synthetic Pesticides,Autumn,Potato,22C,Rare,GreenFields,Summer,128km,45%
5542,Sandy,Organic,Tropical,76,Biological Control - Predatory Insects,Winter,Wheat,25C,Rare,CropLife Solutions,Summer,134km,32%
5543,Sandy,Compost,Arid,62,Biological Control - Predatory Insects,Winter,Wheat,28C,Medium-Rare,CropLife Solutions,Winter,130km,100%
5544,Loamy,Compost,Arid,71,Biological Control - Predatory Insects,Early Summer,Corn,21C,Well-Done,CropLife Solutions,Autumn,133km,72%
5545,Clay,Compost,Tropical,67,Biological Control - Predatory Insects,Late Summer,Carrot,22C,Well-Done,FarmGrow Inc.,Spring,133km,71%
5546,Sandy,Compost,Temperate,65,Biological Control - Predatory Insects,Early Summer,Corn,29C,Well-Done,AgriSeeds Co.,Autumn,134km,96%
5547,Clay,Compost,Arid,84,Biological Control - Predatory Insects,Late Spring,Potato,29C,Overdone,AgriSeeds Co.,Winter,131km,44%
5548,Loamy,Compost,Arid,71,Integrated Pest Management,Winter,Carrot,24C,Overdone,FarmGrow Inc.,Spring,128km,82%
5549,Loamy,Compost,Arid,79,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,31C,Well-Done,GreenFields,Winter,128km,67%
5550,Saline,Organic,Arid,84,Chemical Control - Organic Pesticides,Winter,Lettuce,21C,Medium,FarmGrow Inc.,Summer,129km,67%
5551,Saline,Chemical,Tropical,74,Chemical Control - Organic Pesticides,Early Spring,Corn,29C,Medium-Well,GreenFields,Winter,131km,22%
5552,Sandy,Chemical,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Corn,21C,Well-Done,CropLife Solutions,Winter,130km,74%
5553,Sandy,Compost,Temperate,66,Biological Control - Predatory Insects,Early Summer,Wheat,27C,Medium,AgriSeeds Co.,Winter,134km,78%
5554,Saline,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Autumn,Tomato,33C,Medium,GreenFields,Winter,129km,100%
5555,Clay,Compost,Tropical,81,Chemical Control - Organic Pesticides,Winter,Wheat,29C,Medium,GreenFields,Autumn,129km,100%
5556,Sandy,Organic,Arid,70,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,22C,Medium-Well,AgriSeeds Co.,Autumn,134km,52%
5557,Sandy,Chemical,Temperate,77,Chemical Control - Organic Pesticides,Early Summer,Wheat,23C,Medium-Well,AgriSeeds Co.,Summer,134km,25%
5558,Clay,Chemical,Arid,63,Integrated Pest Management,Late Spring,Potato,26C,Medium-Rare,GreenFields,Winter,128km,57%
5559,Clay,Chemical,Tropical,68,Chemical Control - Synthetic Pesticides,Autumn,Carrot,28C,Overdone,AgriSeeds Co.,Summer,134km,61%
5560,Sandy,Compost,Tropical,80,Biological Control - Predatory Insects,Autumn,Lettuce,33C,Overdone,FarmGrow Inc.,Winter,129km,59%
5561,Loamy,Organic,Tropical,73,Biological Control - Predatory Insects,Autumn,Potato,22C,Medium,CropLife Solutions,Spring,131km,22%
5562,Sandy,Organic,Tropical,62,Biological Control - Predatory Insects,Early Summer,Lettuce,22C,Well-Done,CropLife Solutions,Spring,131km,50%
5563,Saline,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Winter,Carrot,26C,Well-Done,FarmGrow Inc.,Winter,132km,55%
5564,Saline,Chemical,Arid,78,Biological Control - Predatory Insects,Early Summer,Lettuce,25C,Medium-Rare,AgriSeeds Co.,Spring,128km,47%
5565,Sandy,Chemical,Arid,83,Biological Control - Predatory Insects,Early Spring,Tomato,28C,Medium-Rare,CropLife Solutions,Summer,134km,81%
5566,Saline,Chemical,Tropical,77,Integrated Pest Management,Late Summer,Wheat,20C,Medium,AgriSeeds Co.,Spring,134km,23%
5567,Clay,Compost,Arid,71,Integrated Pest Management,Late Spring,Carrot,34C,Medium,CropLife Solutions,Summer,133km,64%
5568,Sandy,Organic,Arid,77,Chemical Control - Organic Pesticides,Late Summer,Corn,28C,Overdone,CropLife Solutions,Summer,128km,35%
5569,Sandy,Chemical,Arid,67,Chemical Control - Organic Pesticides,Late Summer,Lettuce,27C,Well-Done,FarmGrow Inc.,Spring,129km,36%
5570,Clay,Chemical,Arid,75,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,30C,Overdone,AgriSeeds Co.,Summer,134km,51%
5571,Loamy,Chemical,Tropical,74,Integrated Pest Management,Autumn,Wheat,21C,Medium-Rare,AgriSeeds Co.,Spring,132km,94%
5572,Loamy,Compost,Tropical,67,Chemical Control - Organic Pesticides,Early Summer,Lettuce,23C,Rare,FarmGrow Inc.,Winter,134km,81%
5573,Clay,Compost,Temperate,65,Chemical Control - Synthetic Pesticides,Autumn,Carrot,33C,Well-Done,GreenFields,Summer,131km,59%
5574,Clay,Compost,Temperate,63,Chemical Control - Synthetic Pesticides,Late Summer,Potato,21C,Rare,CropLife Solutions,Autumn,132km,100%
5575,Saline,Organic,Temperate,63,Integrated Pest Management,Early Summer,Wheat,26C,Rare,AgriSeeds Co.,Autumn,133km,93%
5576,Saline,Compost,Tropical,64,Biological Control - Predatory Insects,Winter,Potato,26C,Overdone,GreenFields,Autumn,133km,29%
5577,Clay,Compost,Arid,60,Chemical Control - Organic Pesticides,Autumn,Wheat,27C,Overdone,CropLife Solutions,Spring,134km,98%
5578,Sandy,Chemical,Tropical,80,Chemical Control - Organic Pesticides,Early Summer,Lettuce,33C,Well-Done,AgriSeeds Co.,Spring,133km,39%
5579,Sandy,Organic,Temperate,61,Integrated Pest Management,Autumn,Tomato,23C,Well-Done,CropLife Solutions,Autumn,132km,23%
5580,Saline,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Late Summer,Corn,31C,Medium-Rare,GreenFields,Autumn,128km,34%
5581,Clay,Chemical,Tropical,85,Integrated Pest Management,Early Spring,Carrot,22C,Medium-Well,GreenFields,Summer,132km,33%
5582,Sandy,Organic,Tropical,65,Chemical Control - Synthetic Pesticides,Winter,Carrot,30C,Medium-Rare,GreenFields,Winter,128km,26%
5583,Sandy,Chemical,Temperate,77,Chemical Control - Organic Pesticides,Autumn,Wheat,28C,Medium,GreenFields,Winter,131km,39%
5584,Saline,Chemical,Temperate,71,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,24C,Overdone,GreenFields,Winter,132km,77%
5585,Sandy,Chemical,Temperate,77,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,33C,Overdone,CropLife Solutions,Winter,131km,94%
5586,Sandy,Compost,Arid,73,Chemical Control - Organic Pesticides,Late Summer,Potato,30C,Medium-Well,GreenFields,Winter,133km,79%
5587,Saline,Organic,Temperate,71,Biological Control - Predatory Insects,Autumn,Carrot,23C,Overdone,FarmGrow Inc.,Winter,133km,69%
5588,Sandy,Compost,Arid,77,Chemical Control - Organic Pesticides,Early Spring,Corn,25C,Rare,GreenFields,Winter,128km,90%
5589,Saline,Compost,Arid,63,Integrated Pest Management,Early Summer,Potato,26C,Medium-Rare,FarmGrow Inc.,Winter,132km,50%
5590,Clay,Compost,Temperate,66,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,31C,Medium,AgriSeeds Co.,Summer,133km,94%
5591,Sandy,Organic,Temperate,73,Chemical Control - Synthetic Pesticides,Early Spring,Potato,26C,Rare,FarmGrow Inc.,Summer,132km,21%
5592,Clay,Compost,Temperate,75,Biological Control - Predatory Insects,Late Summer,Corn,30C,Medium-Well,GreenFields,Winter,132km,30%
5593,Loamy,Compost,Tropical,61,Biological Control - Predatory Insects,Late Summer,Corn,21C,Well-Done,FarmGrow Inc.,Autumn,133km,62%
5594,Saline,Organic,Temperate,75,Biological Control - Predatory Insects,Early Spring,Potato,22C,Rare,FarmGrow Inc.,Autumn,134km,79%
5595,Loamy,Organic,Tropical,80,Integrated Pest Management,Early Summer,Lettuce,27C,Medium-Well,GreenFields,Winter,134km,91%
5596,Saline,Compost,Temperate,64,Chemical Control - Synthetic Pesticides,Early Summer,Potato,28C,Medium,GreenFields,Summer,132km,85%
5597,Loamy,Chemical,Tropical,62,Chemical Control - Organic Pesticides,Late Summer,Wheat,31C,Medium-Well,FarmGrow Inc.,Spring,129km,37%
5598,Sandy,Organic,Tropical,83,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,29C,Well-Done,GreenFields,Spring,134km,44%
5599,Loamy,Organic,Temperate,66,Integrated Pest Management,Late Spring,Potato,28C,Medium-Rare,CropLife Solutions,Autumn,130km,40%
5600,Loamy,Organic,Arid,75,Integrated Pest Management,Early Spring,Wheat,30C,Medium,AgriSeeds Co.,Spring,134km,93%
5601,Clay,Organic,Tropical,80,Chemical Control - Organic Pesticides,Late Spring,Wheat,30C,Medium-Well,FarmGrow Inc.,Autumn,133km,45%
5602,Sandy,Chemical,Tropical,74,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,32C,Rare,GreenFields,Summer,130km,72%
5603,Saline,Compost,Tropical,70,Integrated Pest Management,Winter,Potato,20C,Overdone,AgriSeeds Co.,Spring,131km,49%
5604,Sandy,Organic,Tropical,84,Chemical Control - Synthetic Pesticides,Early Summer,Corn,33C,Medium,AgriSeeds Co.,Summer,132km,56%
5605,Loamy,Organic,Temperate,74,Chemical Control - Organic Pesticides,Early Summer,Potato,34C,Medium-Well,GreenFields,Spring,129km,88%
5606,Saline,Compost,Tropical,77,Chemical Control - Synthetic Pesticides,Early Summer,Corn,27C,Medium-Rare,GreenFields,Summer,132km,56%
5607,Saline,Organic,Arid,64,Integrated Pest Management,Autumn,Tomato,22C,Medium,GreenFields,Spring,132km,56%
5608,Loamy,Organic,Arid,69,Chemical Control - Organic Pesticides,Autumn,Carrot,32C,Medium-Well,FarmGrow Inc.,Summer,132km,29%
5609,Clay,Chemical,Temperate,64,Integrated Pest Management,Early Spring,Tomato,21C,Overdone,CropLife Solutions,Spring,134km,22%
5610,Sandy,Organic,Temperate,68,Biological Control - Predatory Insects,Late Spring,Corn,20C,Medium-Rare,FarmGrow Inc.,Winter,130km,89%
5611,Sandy,Compost,Arid,81,Chemical Control - Synthetic Pesticides,Autumn,Corn,30C,Medium-Well,FarmGrow Inc.,Summer,131km,23%
5612,Saline,Chemical,Temperate,81,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,22C,Rare,FarmGrow Inc.,Spring,132km,48%
5613,Clay,Organic,Arid,66,Biological Control - Predatory Insects,Early Spring,Lettuce,26C,Medium-Well,GreenFields,Autumn,129km,33%
5614,Loamy,Organic,Arid,73,Biological Control - Predatory Insects,Early Summer,Corn,33C,Medium-Rare,CropLife Solutions,Winter,129km,56%
5615,Sandy,Compost,Tropical,65,Biological Control - Predatory Insects,Late Spring,Lettuce,31C,Well-Done,FarmGrow Inc.,Spring,131km,54%
5616,Clay,Organic,Tropical,60,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,28C,Well-Done,AgriSeeds Co.,Winter,130km,90%
5617,Saline,Chemical,Tropical,81,Chemical Control - Organic Pesticides,Autumn,Tomato,32C,Well-Done,CropLife Solutions,Autumn,132km,96%
5618,Loamy,Organic,Tropical,72,Integrated Pest Management,Early Summer,Carrot,24C,Medium-Well,AgriSeeds Co.,Autumn,129km,53%
5619,Sandy,Chemical,Tropical,82,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,24C,Overdone,AgriSeeds Co.,Spring,134km,22%
5620,Saline,Organic,Arid,62,Chemical Control - Synthetic Pesticides,Autumn,Wheat,31C,Rare,GreenFields,Winter,131km,70%
5621,Sandy,Chemical,Tropical,84,Biological Control - Predatory Insects,Early Spring,Lettuce,30C,Overdone,GreenFields,Summer,134km,91%
5622,Loamy,Chemical,Arid,69,Biological Control - Predatory Insects,Early Spring,Carrot,29C,Medium-Rare,AgriSeeds Co.,Summer,130km,95%
5623,Sandy,Compost,Temperate,81,Biological Control - Predatory Insects,Winter,Potato,23C,Medium-Well,AgriSeeds Co.,Autumn,130km,75%
5624,Clay,Compost,Tropical,68,Biological Control - Predatory Insects,Early Spring,Lettuce,25C,Medium-Rare,GreenFields,Spring,129km,34%
5625,Clay,Chemical,Tropical,70,Integrated Pest Management,Late Spring,Wheat,24C,Rare,FarmGrow Inc.,Autumn,129km,56%
5626,Clay,Organic,Tropical,77,Integrated Pest Management,Late Summer,Wheat,29C,Well-Done,GreenFields,Spring,131km,33%
5627,Saline,Chemical,Arid,83,Chemical Control - Synthetic Pesticides,Winter,Lettuce,20C,Rare,CropLife Solutions,Winter,129km,84%
5628,Clay,Chemical,Tropical,77,Chemical Control - Organic Pesticides,Early Summer,Wheat,27C,Well-Done,AgriSeeds Co.,Summer,129km,87%
5629,Loamy,Organic,Temperate,71,Integrated Pest Management,Winter,Carrot,27C,Medium-Well,AgriSeeds Co.,Spring,134km,31%
5630,Loamy,Compost,Arid,77,Chemical Control - Synthetic Pesticides,Early Summer,Potato,34C,Rare,GreenFields,Winter,134km,60%
5631,Sandy,Compost,Tropical,61,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,30C,Rare,FarmGrow Inc.,Spring,133km,52%
5632,Clay,Chemical,Tropical,80,Biological Control - Predatory Insects,Early Summer,Carrot,28C,Overdone,FarmGrow Inc.,Summer,132km,22%
5633,Saline,Organic,Tropical,69,Integrated Pest Management,Autumn,Corn,25C,Medium-Rare,GreenFields,Spring,130km,89%
5634,Clay,Chemical,Tropical,83,Biological Control - Predatory Insects,Late Spring,Wheat,20C,Medium,GreenFields,Summer,133km,65%
5635,Saline,Compost,Temperate,73,Chemical Control - Organic Pesticides,Autumn,Corn,25C,Well-Done,CropLife Solutions,Winter,129km,60%
5636,Saline,Chemical,Tropical,83,Integrated Pest Management,Winter,Wheat,34C,Medium,GreenFields,Winter,132km,40%
5637,Saline,Chemical,Arid,69,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,26C,Well-Done,FarmGrow Inc.,Winter,129km,65%
5638,Clay,Compost,Tropical,64,Chemical Control - Synthetic Pesticides,Late Summer,Potato,27C,Medium,FarmGrow Inc.,Spring,131km,87%
5639,Clay,Organic,Tropical,62,Chemical Control - Synthetic Pesticides,Winter,Potato,31C,Medium-Rare,FarmGrow Inc.,Summer,133km,55%
5640,Sandy,Organic,Tropical,78,Integrated Pest Management,Early Spring,Wheat,22C,Rare,AgriSeeds Co.,Spring,133km,64%
5641,Loamy,Chemical,Tropical,83,Biological Control - Predatory Insects,Late Summer,Lettuce,23C,Medium-Well,GreenFields,Autumn,132km,60%
5642,Saline,Organic,Arid,65,Integrated Pest Management,Early Summer,Wheat,29C,Rare,AgriSeeds Co.,Spring,133km,76%
5643,Saline,Organic,Tropical,72,Integrated Pest Management,Early Spring,Tomato,34C,Overdone,GreenFields,Winter,133km,44%
5644,Saline,Organic,Tropical,67,Integrated Pest Management,Late Summer,Tomato,22C,Medium,GreenFields,Winter,128km,72%
5645,Clay,Chemical,Tropical,75,Biological Control - Predatory Insects,Early Spring,Corn,25C,Overdone,GreenFields,Autumn,130km,58%
5646,Saline,Chemical,Arid,71,Chemical Control - Synthetic Pesticides,Early Summer,Potato,22C,Medium,GreenFields,Summer,128km,88%
5647,Saline,Chemical,Tropical,85,Chemical Control - Organic Pesticides,Late Spring,Potato,23C,Medium-Rare,CropLife Solutions,Autumn,129km,28%
5648,Loamy,Compost,Tropical,64,Chemical Control - Synthetic Pesticides,Autumn,Wheat,23C,Overdone,GreenFields,Spring,129km,63%
5649,Saline,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Early Spring,Corn,23C,Medium-Rare,CropLife Solutions,Spring,134km,61%
5650,Loamy,Organic,Temperate,69,Integrated Pest Management,Early Summer,Carrot,22C,Overdone,AgriSeeds Co.,Spring,130km,71%
5651,Clay,Organic,Temperate,84,Integrated Pest Management,Early Spring,Corn,29C,Well-Done,GreenFields,Summer,132km,91%
5652,Clay,Organic,Temperate,80,Chemical Control - Synthetic Pesticides,Late Summer,Corn,34C,Well-Done,GreenFields,Winter,130km,93%
5653,Clay,Chemical,Temperate,62,Chemical Control - Organic Pesticides,Winter,Corn,29C,Medium-Rare,AgriSeeds Co.,Spring,133km,89%
5654,Loamy,Organic,Tropical,70,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,31C,Overdone,GreenFields,Spring,131km,77%
5655,Sandy,Compost,Tropical,73,Chemical Control - Organic Pesticides,Autumn,Potato,26C,Medium-Rare,FarmGrow Inc.,Winter,129km,96%
5656,Saline,Organic,Temperate,60,Chemical Control - Synthetic Pesticides,Winter,Wheat,25C,Medium-Rare,GreenFields,Summer,129km,54%
5657,Sandy,Compost,Temperate,80,Chemical Control - Organic Pesticides,Early Spring,Wheat,33C,Medium,CropLife Solutions,Winter,131km,91%
5658,Clay,Organic,Arid,66,Biological Control - Predatory Insects,Late Spring,Corn,33C,Medium,FarmGrow Inc.,Autumn,129km,60%
5659,Saline,Organic,Temperate,78,Integrated Pest Management,Late Spring,Carrot,22C,Well-Done,GreenFields,Spring,129km,82%
5660,Saline,Organic,Temperate,74,Biological Control - Predatory Insects,Late Spring,Potato,33C,Medium,AgriSeeds Co.,Summer,130km,93%
5661,Saline,Compost,Temperate,62,Integrated Pest Management,Winter,Tomato,26C,Well-Done,AgriSeeds Co.,Autumn,130km,27%
5662,Sandy,Organic,Tropical,79,Chemical Control - Organic Pesticides,Winter,Corn,32C,Medium,AgriSeeds Co.,Winter,131km,62%
5663,Clay,Compost,Tropical,73,Integrated Pest Management,Late Summer,Lettuce,26C,Medium-Well,CropLife Solutions,Autumn,133km,49%
5664,Loamy,Organic,Arid,65,Chemical Control - Organic Pesticides,Early Spring,Tomato,27C,Well-Done,GreenFields,Autumn,130km,27%
5665,Sandy,Chemical,Arid,82,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,31C,Medium-Well,CropLife Solutions,Spring,131km,100%
5666,Clay,Compost,Tropical,81,Chemical Control - Organic Pesticides,Winter,Tomato,24C,Medium-Rare,GreenFields,Autumn,134km,39%
5667,Sandy,Compost,Temperate,64,Biological Control - Predatory Insects,Early Summer,Carrot,25C,Overdone,GreenFields,Winter,134km,21%
5668,Sandy,Compost,Temperate,78,Integrated Pest Management,Late Spring,Carrot,28C,Medium-Well,CropLife Solutions,Summer,131km,49%
5669,Saline,Chemical,Tropical,61,Chemical Control - Synthetic Pesticides,Winter,Tomato,33C,Well-Done,FarmGrow Inc.,Spring,134km,94%
5670,Saline,Chemical,Temperate,68,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,29C,Well-Done,GreenFields,Spring,130km,95%
5671,Clay,Organic,Arid,81,Integrated Pest Management,Early Summer,Lettuce,20C,Rare,GreenFields,Winter,129km,64%
5672,Sandy,Chemical,Temperate,82,Biological Control - Predatory Insects,Early Summer,Corn,21C,Well-Done,GreenFields,Winter,134km,99%
5673,Sandy,Chemical,Temperate,81,Integrated Pest Management,Winter,Lettuce,26C,Well-Done,AgriSeeds Co.,Winter,131km,65%
5674,Saline,Organic,Arid,81,Integrated Pest Management,Early Spring,Wheat,21C,Medium-Rare,FarmGrow Inc.,Autumn,130km,27%
5675,Saline,Organic,Tropical,66,Chemical Control - Synthetic Pesticides,Autumn,Wheat,21C,Medium,AgriSeeds Co.,Autumn,131km,86%
5676,Loamy,Compost,Tropical,68,Chemical Control - Organic Pesticides,Early Spring,Carrot,21C,Medium,AgriSeeds Co.,Spring,130km,92%
5677,Sandy,Compost,Tropical,65,Chemical Control - Organic Pesticides,Autumn,Carrot,21C,Medium-Rare,AgriSeeds Co.,Spring,131km,56%
5678,Sandy,Compost,Arid,85,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,20C,Medium,CropLife Solutions,Autumn,134km,27%
5679,Sandy,Compost,Arid,68,Integrated Pest Management,Winter,Potato,26C,Medium-Well,FarmGrow Inc.,Winter,130km,55%
5680,Clay,Organic,Temperate,72,Chemical Control - Synthetic Pesticides,Early Summer,Potato,22C,Rare,CropLife Solutions,Autumn,130km,81%
5681,Sandy,Chemical,Temperate,75,Integrated Pest Management,Autumn,Wheat,20C,Rare,GreenFields,Autumn,128km,55%
5682,Loamy,Chemical,Arid,79,Integrated Pest Management,Early Spring,Wheat,32C,Medium-Well,GreenFields,Spring,132km,31%
5683,Loamy,Chemical,Temperate,82,Biological Control - Predatory Insects,Winter,Corn,29C,Overdone,FarmGrow Inc.,Spring,130km,62%
5684,Sandy,Compost,Tropical,71,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,28C,Medium-Well,GreenFields,Summer,132km,70%
5685,Sandy,Chemical,Temperate,77,Chemical Control - Organic Pesticides,Autumn,Carrot,22C,Medium,AgriSeeds Co.,Summer,133km,65%
5686,Clay,Organic,Tropical,60,Biological Control - Predatory Insects,Early Summer,Wheat,20C,Well-Done,CropLife Solutions,Autumn,134km,49%
5687,Loamy,Organic,Tropical,76,Chemical Control - Synthetic Pesticides,Early Spring,Potato,30C,Medium,CropLife Solutions,Winter,129km,81%
5688,Loamy,Chemical,Arid,83,Chemical Control - Synthetic Pesticides,Early Summer,Potato,25C,Overdone,AgriSeeds Co.,Autumn,134km,21%
5689,Sandy,Organic,Temperate,78,Integrated Pest Management,Late Spring,Lettuce,24C,Medium,CropLife Solutions,Spring,131km,39%
5690,Sandy,Chemical,Temperate,84,Biological Control - Predatory Insects,Early Spring,Corn,20C,Medium-Well,CropLife Solutions,Summer,134km,60%
5691,Sandy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Winter,Wheat,30C,Rare,AgriSeeds Co.,Summer,128km,58%
5692,Sandy,Compost,Tropical,74,Chemical Control - Organic Pesticides,Early Summer,Lettuce,23C,Medium-Rare,AgriSeeds Co.,Winter,133km,86%
5693,Saline,Chemical,Temperate,72,Biological Control - Predatory Insects,Late Spring,Tomato,26C,Rare,CropLife Solutions,Spring,134km,33%
5694,Clay,Chemical,Arid,76,Biological Control - Predatory Insects,Late Spring,Lettuce,23C,Well-Done,FarmGrow Inc.,Autumn,128km,60%
5695,Loamy,Compost,Temperate,79,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,28C,Well-Done,FarmGrow Inc.,Spring,134km,27%
5696,Loamy,Compost,Arid,60,Biological Control - Predatory Insects,Late Summer,Lettuce,28C,Overdone,AgriSeeds Co.,Autumn,128km,45%
5697,Sandy,Organic,Tropical,82,Biological Control - Predatory Insects,Late Spring,Carrot,28C,Medium-Rare,AgriSeeds Co.,Spring,131km,60%
5698,Saline,Compost,Tropical,70,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,34C,Medium-Well,GreenFields,Winter,131km,20%
5699,Sandy,Compost,Tropical,81,Chemical Control - Organic Pesticides,Late Summer,Corn,30C,Medium-Rare,CropLife Solutions,Spring,133km,25%
