id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
3015,Sandy,Compost,Arid,74,Integrated Pest Management,Early Summer,Tomato,30C,Medium-Rare,FarmGrow Inc.,Winter,128km,93%
3016,Clay,Compost,Arid,82,Chemical Control - Synthetic Pesticides,Autumn,Potato,34C,Rare,AgriSeeds Co.,Summer,129km,75%
3017,Saline,Compost,Tropical,75,Chemical Control - Organic Pesticides,Autumn,Carrot,23C,Medium,CropLife Solutions,Winter,133km,27%
3018,Clay,Compost,Temperate,70,Biological Control - Predatory Insects,Early Spring,Lettuce,32C,Rare,AgriSeeds Co.,Winter,129km,21%
3019,Clay,Organic,Tropical,63,Chemical Control - Organic Pesticides,Late Summer,Wheat,27C,Medium,FarmGrow Inc.,Spring,133km,68%
3020,Clay,Chemical,Arid,79,Biological Control - Predatory Insects,Winter,Wheat,21C,Medium-Rare,AgriSeeds Co.,Summer,129km,73%
3021,Clay,Chemical,Tropical,84,Biological Control - Predatory Insects,Late Summer,Wheat,32C,Medium-Well,CropLife Solutions,Summer,131km,59%
3022,Loamy,Organic,Temperate,70,Biological Control - Predatory Insects,Late Summer,Corn,28C,Overdone,FarmGrow Inc.,Summer,131km,30%
3023,Loamy,Chemical,Arid,75,Biological Control - Predatory Insects,Early Summer,Wheat,23C,Medium-Well,CropLife Solutions,Winter,130km,64%
3024,Saline,Chemical,Tropical,66,Integrated Pest Management,Early Summer,Tomato,34C,Medium-Well,GreenFields,Winter,134km,33%
3025,Sandy,Compost,Tropical,70,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,24C,Well-Done,FarmGrow Inc.,Autumn,132km,94%
3026,Clay,Compost,Arid,65,Chemical Control - Organic Pesticides,Late Spring,Corn,27C,Well-Done,CropLife Solutions,Winter,128km,72%
3027,Loamy,Organic,Temperate,81,Chemical Control - Organic Pesticides,Late Summer,Corn,22C,Well-Done,CropLife Solutions,Winter,134km,74%
3028,Clay,Organic,Arid,60,Chemical Control - Synthetic Pesticides,Winter,Wheat,31C,Rare,FarmGrow Inc.,Summer,130km,91%
3029,Saline,Organic,Arid,66,Biological Control - Predatory Insects,Early Summer,Carrot,22C,Well-Done,AgriSeeds Co.,Summer,134km,87%
3030,Sandy,Chemical,Temperate,83,Biological Control - Predatory Insects,Late Summer,Potato,30C,Rare,AgriSeeds Co.,Winter,132km,77%
3031,Clay,Organic,Temperate,84,Integrated Pest Management,Winter,Corn,34C,Rare,CropLife Solutions,Summer,134km,56%
3032,Sandy,Organic,Tropical,79,Chemical Control - Organic Pesticides,Late Summer,Potato,20C,Rare,GreenFields,Spring,130km,53%
3033,Clay,Chemical,Arid,76,Chemical Control - Synthetic Pesticides,Early Spring,Potato,30C,Medium,GreenFields,Winter,130km,56%
3034,Clay,Chemical,Tropical,74,Biological Control - Predatory Insects,Early Summer,Corn,29C,Medium,AgriSeeds Co.,Autumn,130km,82%
3035,Clay,Compost,Tropical,73,Chemical Control - Synthetic Pesticides,Winter,Lettuce,31C,Rare,FarmGrow Inc.,Summer,134km,99%
3036,Clay,Chemical,Arid,80,Biological Control - Predatory Insects,Autumn,Corn,33C,Overdone,CropLife Solutions,Winter,131km,88%
3037,Saline,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Early Summer,Potato,29C,Medium,AgriSeeds Co.,Summer,132km,52%
3038,Sandy,Chemical,Arid,69,Chemical Control - Synthetic Pesticides,Autumn,Wheat,24C,Rare,AgriSeeds Co.,Winter,130km,93%
3039,Loamy,Chemical,Arid,81,Chemical Control - Organic Pesticides,Autumn,Potato,21C,Medium,CropLife Solutions,Summer,130km,31%
3040,Saline,Organic,Temperate,64,Integrated Pest Management,Late Spring,Corn,24C,Medium-Rare,FarmGrow Inc.,Autumn,128km,83%
3041,Saline,Compost,Temperate,67,Chemical Control - Organic Pesticides,Winter,Lettuce,33C,Overdone,GreenFields,Summer,132km,39%
3042,Sandy,Compost,Tropical,83,Chemical Control - Synthetic Pesticides,Late Spring,Corn,30C,Well-Done,CropLife Solutions,Winter,128km,63%
3043,Saline,Compost,Tropical,63,Chemical Control - Synthetic Pesticides,Autumn,Carrot,26C,Well-Done,AgriSeeds Co.,Winter,128km,78%
3044,Clay,Organic,Tropical,60,Chemical Control - Organic Pesticides,Winter,Carrot,24C,Well-Done,FarmGrow Inc.,Autumn,134km,75%
3045,Loamy,Chemical,Temperate,79,Integrated Pest Management,Early Summer,Lettuce,24C,Rare,FarmGrow Inc.,Winter,133km,81%
3046,Sandy,Compost,Temperate,79,Chemical Control - Synthetic Pesticides,Winter,Corn,24C,Overdone,FarmGrow Inc.,Autumn,133km,56%
3047,Clay,Organic,Temperate,70,Biological Control - Predatory Insects,Late Spring,Lettuce,30C,Rare,FarmGrow Inc.,Winter,130km,44%
3048,Loamy,Chemical,Arid,66,Integrated Pest Management,Autumn,Wheat,27C,Rare,FarmGrow Inc.,Summer,132km,92%
3049,Sandy,Organic,Arid,84,Integrated Pest Management,Autumn,Carrot,33C,Overdone,AgriSeeds Co.,Summer,129km,89%
3050,Loamy,Organic,Temperate,69,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,22C,Rare,FarmGrow Inc.,Winter,132km,42%
3051,Saline,Chemical,Temperate,71,Integrated Pest Management,Winter,Lettuce,27C,Rare,AgriSeeds Co.,Autumn,128km,82%
3052,Sandy,Chemical,Arid,65,Integrated Pest Management,Early Summer,Wheat,30C,Rare,FarmGrow Inc.,Winter,133km,72%
3053,Saline,Organic,Arid,82,Integrated Pest Management,Winter,Carrot,34C,Medium-Rare,FarmGrow Inc.,Summer,131km,26%
3054,Saline,Chemical,Temperate,83,Integrated Pest Management,Late Summer,Tomato,30C,Medium-Rare,GreenFields,Summer,134km,20%
3055,Sandy,Chemical,Tropical,75,Integrated Pest Management,Late Spring,Wheat,24C,Medium-Well,AgriSeeds Co.,Winter,131km,59%
3056,Loamy,Organic,Arid,66,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,31C,Well-Done,GreenFields,Autumn,134km,20%
3057,Clay,Organic,Tropical,76,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,30C,Overdone,AgriSeeds Co.,Autumn,132km,86%
3058,Saline,Compost,Arid,78,Integrated Pest Management,Early Spring,Potato,27C,Rare,FarmGrow Inc.,Winter,130km,70%
3059,Sandy,Chemical,Tropical,81,Integrated Pest Management,Late Spring,Tomato,27C,Rare,AgriSeeds Co.,Autumn,130km,62%
3060,Saline,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Late Summer,Potato,27C,Well-Done,FarmGrow Inc.,Autumn,134km,99%
3061,Sandy,Compost,Arid,84,Integrated Pest Management,Early Summer,Wheat,25C,Overdone,AgriSeeds Co.,Summer,130km,75%
3062,Saline,Compost,Tropical,68,Biological Control - Predatory Insects,Early Spring,Carrot,21C,Medium,AgriSeeds Co.,Summer,129km,72%
3063,Clay,Compost,Temperate,67,Chemical Control - Organic Pesticides,Late Spring,Tomato,30C,Well-Done,GreenFields,Spring,129km,93%
3064,Clay,Organic,Tropical,71,Chemical Control - Organic Pesticides,Autumn,Carrot,25C,Medium-Rare,FarmGrow Inc.,Spring,134km,81%
3065,Loamy,Compost,Tropical,69,Integrated Pest Management,Late Spring,Potato,22C,Medium-Well,GreenFields,Winter,129km,43%
3066,Clay,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Early Spring,Lettuce,29C,Medium-Rare,GreenFields,Autumn,130km,99%
3067,Saline,Chemical,Arid,65,Chemical Control - Synthetic Pesticides,Winter,Carrot,20C,Rare,GreenFields,Summer,133km,51%
3068,Sandy,Chemical,Arid,82,Integrated Pest Management,Winter,Potato,33C,Rare,AgriSeeds Co.,Autumn,133km,87%
3069,Loamy,Chemical,Arid,64,Chemical Control - Organic Pesticides,Late Summer,Wheat,33C,Rare,GreenFields,Autumn,130km,29%
3070,Saline,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Winter,Potato,31C,Medium-Rare,FarmGrow Inc.,Winter,130km,54%
3071,Sandy,Chemical,Arid,64,Chemical Control - Organic Pesticides,Late Summer,Wheat,23C,Medium-Rare,GreenFields,Summer,128km,43%
3072,Sandy,Chemical,Arid,60,Integrated Pest Management,Early Summer,Corn,32C,Medium,GreenFields,Summer,130km,82%
3073,Loamy,Chemical,Tropical,75,Integrated Pest Management,Late Spring,Carrot,27C,Overdone,AgriSeeds Co.,Autumn,132km,48%
3074,Loamy,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,23C,Medium-Well,FarmGrow Inc.,Autumn,130km,26%
3075,Saline,Organic,Temperate,76,Chemical Control - Synthetic Pesticides,Winter,Wheat,23C,Rare,FarmGrow Inc.,Spring,131km,35%
3076,Sandy,Compost,Temperate,85,Chemical Control - Synthetic Pesticides,Winter,Carrot,27C,Well-Done,FarmGrow Inc.,Summer,130km,72%
3077,Sandy,Compost,Tropical,72,Integrated Pest Management,Late Spring,Tomato,22C,Overdone,CropLife Solutions,Summer,129km,75%
3078,Loamy,Chemical,Temperate,72,Integrated Pest Management,Winter,Wheat,20C,Medium-Rare,GreenFields,Spring,130km,67%
3079,Saline,Compost,Arid,60,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,30C,Medium-Well,FarmGrow Inc.,Summer,131km,41%
3080,Loamy,Chemical,Arid,79,Chemical Control - Organic Pesticides,Late Summer,Lettuce,21C,Medium-Well,FarmGrow Inc.,Summer,132km,54%
3081,Sandy,Compost,Tropical,63,Chemical Control - Synthetic Pesticides,Early Spring,Corn,25C,Overdone,AgriSeeds Co.,Autumn,128km,27%
3082,Saline,Compost,Tropical,60,Biological Control - Predatory Insects,Late Spring,Lettuce,23C,Well-Done,FarmGrow Inc.,Autumn,132km,84%
3083,Loamy,Chemical,Arid,66,Chemical Control - Organic Pesticides,Late Summer,Tomato,23C,Well-Done,CropLife Solutions,Spring,130km,48%
3084,Saline,Organic,Tropical,60,Integrated Pest Management,Early Spring,Wheat,22C,Overdone,GreenFields,Spring,129km,54%
3085,Clay,Compost,Temperate,61,Biological Control - Predatory Insects,Late Spring,Wheat,32C,Medium-Well,GreenFields,Summer,133km,77%
3086,Clay,Organic,Tropical,67,Biological Control - Predatory Insects,Early Summer,Lettuce,20C,Overdone,CropLife Solutions,Spring,133km,29%
3087,Clay,Organic,Arid,72,Chemical Control - Synthetic Pesticides,Early Summer,Potato,20C,Medium,FarmGrow Inc.,Summer,134km,62%
3088,Saline,Organic,Arid,66,Chemical Control - Synthetic Pesticides,Winter,Wheat,33C,Well-Done,FarmGrow Inc.,Winter,128km,62%
3089,Loamy,Chemical,Tropical,63,Chemical Control - Organic Pesticides,Winter,Potato,27C,Overdone,FarmGrow Inc.,Winter,128km,79%
3090,Saline,Chemical,Tropical,82,Chemical Control - Organic Pesticides,Early Spring,Wheat,20C,Medium,AgriSeeds Co.,Summer,134km,59%
3091,Saline,Compost,Tropical,75,Biological Control - Predatory Insects,Early Summer,Wheat,26C,Medium,FarmGrow Inc.,Autumn,133km,87%
3092,Saline,Chemical,Tropical,77,Chemical Control - Organic Pesticides,Early Spring,Tomato,25C,Medium-Well,GreenFields,Autumn,130km,40%
3093,Clay,Chemical,Tropical,78,Integrated Pest Management,Late Spring,Potato,26C,Overdone,FarmGrow Inc.,Winter,130km,82%
3094,Sandy,Organic,Temperate,61,Biological Control - Predatory Insects,Winter,Wheat,26C,Medium-Well,AgriSeeds Co.,Autumn,128km,23%
3095,Clay,Chemical,Tropical,74,Chemical Control - Organic Pesticides,Early Spring,Potato,26C,Medium,FarmGrow Inc.,Summer,129km,61%
3096,Loamy,Organic,Temperate,72,Biological Control - Predatory Insects,Late Spring,Lettuce,26C,Well-Done,AgriSeeds Co.,Winter,133km,92%
3097,Sandy,Organic,Tropical,60,Chemical Control - Organic Pesticides,Late Spring,Potato,25C,Medium-Rare,AgriSeeds Co.,Autumn,133km,39%
3098,Saline,Organic,Tropical,83,Integrated Pest Management,Early Spring,Lettuce,30C,Well-Done,GreenFields,Winter,133km,64%
3099,Sandy,Compost,Arid,81,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,22C,Rare,CropLife Solutions,Autumn,132km,84%
3100,Loamy,Compost,Tropical,84,Biological Control - Predatory Insects,Late Spring,Wheat,21C,Overdone,FarmGrow Inc.,Winter,128km,93%
3101,Sandy,Organic,Tropical,84,Biological Control - Predatory Insects,Autumn,Lettuce,24C,Medium-Rare,FarmGrow Inc.,Autumn,130km,39%
3102,Clay,Chemical,Tropical,73,Chemical Control - Organic Pesticides,Early Summer,Carrot,24C,Overdone,GreenFields,Spring,130km,79%
3103,Loamy,Compost,Tropical,75,Integrated Pest Management,Winter,Lettuce,31C,Well-Done,FarmGrow Inc.,Summer,132km,94%
3104,Loamy,Organic,Tropical,76,Biological Control - Predatory Insects,Winter,Lettuce,25C,Medium-Rare,AgriSeeds Co.,Autumn,129km,98%
3105,Clay,Compost,Arid,63,Integrated Pest Management,Late Spring,Lettuce,20C,Rare,GreenFields,Summer,133km,93%
3106,Sandy,Chemical,Temperate,79,Integrated Pest Management,Late Spring,Tomato,28C,Medium-Well,FarmGrow Inc.,Autumn,129km,89%
3107,Sandy,Compost,Arid,73,Integrated Pest Management,Late Spring,Tomato,24C,Medium-Well,CropLife Solutions,Autumn,129km,66%
3108,Sandy,Compost,Tropical,67,Biological Control - Predatory Insects,Late Spring,Carrot,23C,Medium-Rare,FarmGrow Inc.,Summer,133km,61%
3109,Sandy,Organic,Temperate,68,Biological Control - Predatory Insects,Late Summer,Corn,27C,Overdone,AgriSeeds Co.,Spring,130km,58%
3110,Sandy,Organic,Tropical,68,Chemical Control - Organic Pesticides,Late Summer,Potato,26C,Overdone,CropLife Solutions,Summer,134km,59%
3111,Clay,Chemical,Tropical,60,Integrated Pest Management,Winter,Tomato,28C,Medium-Rare,FarmGrow Inc.,Spring,129km,98%
3112,Saline,Chemical,Tropical,78,Chemical Control - Organic Pesticides,Early Spring,Corn,23C,Medium,AgriSeeds Co.,Winter,130km,45%
3113,Sandy,Organic,Tropical,69,Chemical Control - Organic Pesticides,Early Spring,Lettuce,22C,Rare,GreenFields,Winter,129km,35%
3114,Loamy,Chemical,Arid,80,Biological Control - Predatory Insects,Autumn,Carrot,34C,Medium-Well,FarmGrow Inc.,Summer,129km,41%
3115,Loamy,Organic,Tropical,63,Integrated Pest Management,Late Spring,Potato,23C,Medium,CropLife Solutions,Spring,133km,24%
3116,Sandy,Chemical,Temperate,82,Chemical Control - Organic Pesticides,Late Summer,Wheat,24C,Medium-Rare,CropLife Solutions,Summer,133km,57%
3117,Clay,Organic,Tropical,78,Integrated Pest Management,Early Summer,Corn,28C,Rare,AgriSeeds Co.,Spring,133km,92%
3118,Saline,Organic,Temperate,78,Chemical Control - Synthetic Pesticides,Autumn,Potato,28C,Well-Done,FarmGrow Inc.,Winter,131km,65%
3119,Sandy,Organic,Tropical,82,Chemical Control - Organic Pesticides,Winter,Wheat,32C,Medium-Well,FarmGrow Inc.,Winter,133km,23%
3120,Clay,Chemical,Temperate,77,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,23C,Rare,CropLife Solutions,Spring,130km,25%
3121,Saline,Organic,Temperate,69,Integrated Pest Management,Autumn,Tomato,29C,Rare,FarmGrow Inc.,Winter,129km,23%
3122,Saline,Organic,Arid,73,Chemical Control - Synthetic Pesticides,Winter,Lettuce,29C,Rare,GreenFields,Summer,131km,24%
3123,Sandy,Chemical,Arid,70,Integrated Pest Management,Early Spring,Wheat,28C,Well-Done,AgriSeeds Co.,Spring,129km,46%
3124,Loamy,Compost,Temperate,84,Integrated Pest Management,Early Summer,Wheat,24C,Medium,CropLife Solutions,Autumn,128km,79%
3125,Sandy,Compost,Tropical,66,Integrated Pest Management,Late Summer,Carrot,33C,Medium-Rare,AgriSeeds Co.,Summer,133km,93%
3126,Saline,Compost,Arid,82,Chemical Control - Organic Pesticides,Late Spring,Wheat,21C,Medium-Well,CropLife Solutions,Spring,131km,41%
3127,Sandy,Compost,Arid,74,Integrated Pest Management,Winter,Tomato,30C,Medium-Rare,CropLife Solutions,Autumn,131km,48%
3128,Saline,Compost,Arid,75,Chemical Control - Organic Pesticides,Early Summer,Tomato,27C,Medium-Rare,GreenFields,Spring,131km,70%
3129,Clay,Organic,Arid,71,Chemical Control - Organic Pesticides,Early Summer,Wheat,34C,Well-Done,FarmGrow Inc.,Winter,132km,47%
3130,Clay,Compost,Temperate,62,Integrated Pest Management,Early Summer,Lettuce,20C,Rare,FarmGrow Inc.,Spring,133km,35%
3131,Saline,Organic,Arid,74,Biological Control - Predatory Insects,Early Spring,Carrot,26C,Well-Done,FarmGrow Inc.,Autumn,133km,100%
3132,Sandy,Compost,Arid,78,Chemical Control - Synthetic Pesticides,Late Spring,Corn,23C,Medium-Well,GreenFields,Autumn,131km,21%
3133,Saline,Organic,Arid,70,Biological Control - Predatory Insects,Late Summer,Corn,26C,Medium-Rare,AgriSeeds Co.,Spring,134km,90%
3134,Clay,Organic,Tropical,72,Chemical Control - Organic Pesticides,Winter,Carrot,26C,Medium,AgriSeeds Co.,Winter,132km,55%
3135,Loamy,Organic,Temperate,61,Chemical Control - Synthetic Pesticides,Winter,Corn,30C,Well-Done,GreenFields,Summer,129km,57%
3136,Sandy,Organic,Arid,62,Biological Control - Predatory Insects,Winter,Tomato,25C,Medium-Well,CropLife Solutions,Winter,134km,88%
3137,Clay,Chemical,Arid,67,Chemical Control - Synthetic Pesticides,Early Spring,Corn,25C,Medium,GreenFields,Summer,129km,57%
3138,Loamy,Compost,Temperate,71,Integrated Pest Management,Autumn,Tomato,22C,Medium-Rare,CropLife Solutions,Spring,128km,99%
3139,Loamy,Organic,Tropical,83,Biological Control - Predatory Insects,Early Summer,Wheat,21C,Overdone,AgriSeeds Co.,Autumn,130km,92%
3140,Saline,Chemical,Temperate,62,Chemical Control - Synthetic Pesticides,Autumn,Carrot,30C,Overdone,CropLife Solutions,Winter,128km,48%
3141,Sandy,Compost,Arid,75,Biological Control - Predatory Insects,Early Summer,Corn,20C,Medium,GreenFields,Autumn,134km,44%
3142,Saline,Chemical,Temperate,73,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,32C,Rare,AgriSeeds Co.,Autumn,133km,30%
3143,Loamy,Organic,Arid,65,Chemical Control - Organic Pesticides,Winter,Lettuce,26C,Medium,CropLife Solutions,Spring,133km,78%
3144,Saline,Chemical,Temperate,70,Biological Control - Predatory Insects,Early Spring,Carrot,24C,Overdone,CropLife Solutions,Spring,128km,76%
3145,Saline,Compost,Tropical,71,Biological Control - Predatory Insects,Early Summer,Carrot,28C,Medium,AgriSeeds Co.,Autumn,129km,96%
3146,Saline,Compost,Temperate,63,Biological Control - Predatory Insects,Late Summer,Potato,23C,Medium-Well,AgriSeeds Co.,Spring,132km,60%
3147,Clay,Organic,Temperate,83,Chemical Control - Organic Pesticides,Autumn,Wheat,23C,Medium-Well,GreenFields,Spring,129km,55%
3148,Clay,Organic,Temperate,62,Chemical Control - Synthetic Pesticides,Autumn,Potato,27C,Rare,AgriSeeds Co.,Autumn,130km,48%
3149,Saline,Chemical,Arid,67,Chemical Control - Organic Pesticides,Early Summer,Lettuce,34C,Overdone,GreenFields,Autumn,128km,82%
3150,Loamy,Organic,Arid,77,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,26C,Overdone,FarmGrow Inc.,Summer,129km,59%
3151,Loamy,Organic,Tropical,82,Chemical Control - Synthetic Pesticides,Late Spring,Potato,25C,Medium-Rare,AgriSeeds Co.,Autumn,130km,42%
3152,Saline,Organic,Temperate,84,Integrated Pest Management,Late Summer,Tomato,25C,Well-Done,AgriSeeds Co.,Winter,133km,76%
3153,Sandy,Compost,Tropical,79,Chemical Control - Synthetic Pesticides,Late Spring,Potato,29C,Medium-Well,FarmGrow Inc.,Winter,128km,25%
3154,Loamy,Chemical,Temperate,71,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,26C,Medium-Well,FarmGrow Inc.,Summer,134km,97%
3155,Saline,Compost,Arid,60,Chemical Control - Organic Pesticides,Winter,Carrot,30C,Well-Done,AgriSeeds Co.,Winter,131km,53%
3156,Saline,Chemical,Temperate,73,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,23C,Medium-Rare,GreenFields,Winter,131km,97%
3157,Loamy,Organic,Temperate,82,Biological Control - Predatory Insects,Early Spring,Wheat,21C,Medium-Well,AgriSeeds Co.,Autumn,128km,43%
3158,Loamy,Compost,Arid,79,Biological Control - Predatory Insects,Late Spring,Potato,27C,Rare,AgriSeeds Co.,Autumn,130km,43%
3159,Saline,Compost,Temperate,67,Integrated Pest Management,Late Spring,Lettuce,21C,Well-Done,AgriSeeds Co.,Autumn,129km,68%
3160,Loamy,Chemical,Arid,82,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,22C,Medium,CropLife Solutions,Autumn,132km,36%
3161,Sandy,Organic,Arid,61,Integrated Pest Management,Late Spring,Potato,34C,Medium-Rare,FarmGrow Inc.,Winter,132km,84%
3162,Saline,Chemical,Temperate,74,Chemical Control - Organic Pesticides,Early Spring,Wheat,28C,Medium,FarmGrow Inc.,Spring,131km,94%
3163,Saline,Chemical,Temperate,65,Biological Control - Predatory Insects,Early Spring,Potato,32C,Medium-Rare,GreenFields,Summer,130km,57%
3164,Saline,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,27C,Well-Done,CropLife Solutions,Winter,131km,38%
3165,Sandy,Organic,Tropical,79,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,33C,Medium-Rare,AgriSeeds Co.,Spring,128km,35%
3166,Clay,Compost,Temperate,70,Biological Control - Predatory Insects,Late Summer,Tomato,20C,Well-Done,CropLife Solutions,Autumn,134km,70%
3167,Clay,Compost,Tropical,73,Biological Control - Predatory Insects,Early Summer,Potato,27C,Overdone,AgriSeeds Co.,Summer,129km,43%
3168,Clay,Chemical,Temperate,79,Chemical Control - Synthetic Pesticides,Late Summer,Potato,22C,Medium-Well,CropLife Solutions,Spring,133km,97%
3169,Clay,Organic,Temperate,68,Biological Control - Predatory Insects,Late Spring,Potato,24C,Medium-Well,CropLife Solutions,Summer,134km,89%
3170,Clay,Compost,Tropical,71,Chemical Control - Synthetic Pesticides,Late Spring,Potato,28C,Medium-Well,AgriSeeds Co.,Summer,129km,24%
3171,Saline,Chemical,Temperate,83,Chemical Control - Organic Pesticides,Autumn,Carrot,26C,Medium,CropLife Solutions,Winter,133km,51%
3172,Saline,Chemical,Tropical,60,Biological Control - Predatory Insects,Early Spring,Carrot,28C,Overdone,GreenFields,Autumn,134km,97%
3173,Clay,Chemical,Tropical,63,Biological Control - Predatory Insects,Late Summer,Carrot,24C,Medium,FarmGrow Inc.,Winter,131km,56%
3174,Clay,Chemical,Temperate,65,Chemical Control - Organic Pesticides,Late Summer,Wheat,34C,Overdone,AgriSeeds Co.,Summer,132km,80%
3175,Sandy,Chemical,Tropical,83,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,32C,Medium-Rare,CropLife Solutions,Summer,128km,32%
3176,Sandy,Chemical,Arid,78,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,28C,Medium-Well,AgriSeeds Co.,Winter,133km,75%
3177,Loamy,Chemical,Temperate,74,Biological Control - Predatory Insects,Late Spring,Corn,30C,Rare,CropLife Solutions,Spring,132km,93%
3178,Saline,Organic,Tropical,63,Biological Control - Predatory Insects,Autumn,Potato,26C,Overdone,AgriSeeds Co.,Summer,131km,58%
3179,Saline,Organic,Temperate,70,Biological Control - Predatory Insects,Early Summer,Carrot,23C,Medium,CropLife Solutions,Summer,131km,93%
3180,Saline,Chemical,Temperate,71,Chemical Control - Organic Pesticides,Early Spring,Lettuce,28C,Overdone,GreenFields,Autumn,134km,41%
3181,Loamy,Chemical,Temperate,63,Chemical Control - Synthetic Pesticides,Winter,Tomato,25C,Rare,GreenFields,Autumn,131km,48%
3182,Sandy,Compost,Tropical,67,Chemical Control - Organic Pesticides,Late Summer,Wheat,29C,Well-Done,GreenFields,Spring,129km,92%
3183,Clay,Compost,Arid,68,Chemical Control - Organic Pesticides,Winter,Corn,28C,Overdone,FarmGrow Inc.,Spring,132km,97%
3184,Sandy,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,29C,Medium-Rare,GreenFields,Summer,134km,76%
3185,Saline,Organic,Temperate,63,Biological Control - Predatory Insects,Late Spring,Potato,32C,Medium-Well,CropLife Solutions,Winter,128km,32%
3186,Clay,Compost,Temperate,80,Integrated Pest Management,Autumn,Lettuce,28C,Medium,AgriSeeds Co.,Winter,133km,56%
3187,Loamy,Organic,Temperate,64,Biological Control - Predatory Insects,Late Summer,Lettuce,20C,Medium-Rare,AgriSeeds Co.,Autumn,128km,85%
3188,Loamy,Chemical,Temperate,75,Biological Control - Predatory Insects,Late Summer,Corn,20C,Overdone,GreenFields,Winter,133km,50%
3189,Saline,Chemical,Temperate,78,Integrated Pest Management,Late Spring,Corn,21C,Rare,CropLife Solutions,Spring,128km,92%
3190,Sandy,Organic,Temperate,70,Biological Control - Predatory Insects,Early Summer,Lettuce,25C,Rare,GreenFields,Winter,133km,43%
3191,Clay,Compost,Temperate,83,Chemical Control - Synthetic Pesticides,Early Spring,Potato,29C,Well-Done,GreenFields,Winter,132km,25%
3192,Clay,Organic,Tropical,70,Chemical Control - Synthetic Pesticides,Autumn,Wheat,29C,Overdone,GreenFields,Winter,132km,92%
3193,Loamy,Chemical,Tropical,82,Chemical Control - Organic Pesticides,Late Summer,Wheat,32C,Medium,GreenFields,Autumn,134km,84%
3194,Loamy,Organic,Arid,81,Chemical Control - Synthetic Pesticides,Late Spring,Corn,29C,Rare,CropLife Solutions,Winter,132km,89%
3195,Loamy,Chemical,Tropical,68,Integrated Pest Management,Early Spring,Corn,21C,Rare,FarmGrow Inc.,Summer,130km,47%
3196,Clay,Organic,Arid,81,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,29C,Well-Done,CropLife Solutions,Spring,128km,86%
3197,Sandy,Compost,Tropical,67,Chemical Control - Organic Pesticides,Winter,Corn,34C,Well-Done,FarmGrow Inc.,Autumn,134km,84%
3198,Clay,Organic,Tropical,82,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,24C,Medium,FarmGrow Inc.,Summer,130km,76%
3199,Sandy,Chemical,Tropical,64,Chemical Control - Organic Pesticides,Winter,Corn,34C,Well-Done,GreenFields,Winter,132km,38%
3200,Saline,Compost,Temperate,71,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,27C,Medium-Well,GreenFields,Summer,131km,82%
3201,Saline,Compost,Temperate,65,Chemical Control - Organic Pesticides,Early Spring,Corn,29C,Medium,CropLife Solutions,Summer,130km,71%
3202,Sandy,Chemical,Arid,73,Integrated Pest Management,Autumn,Wheat,26C,Rare,AgriSeeds Co.,Autumn,128km,77%
3203,Clay,Chemical,Temperate,65,Biological Control - Predatory Insects,Autumn,Carrot,33C,Medium-Well,AgriSeeds Co.,Summer,134km,61%
3204,Clay,Chemical,Tropical,78,Biological Control - Predatory Insects,Late Spring,Lettuce,22C,Medium-Well,GreenFields,Winter,130km,32%
3205,Saline,Compost,Temperate,75,Chemical Control - Synthetic Pesticides,Early Summer,Corn,33C,Well-Done,GreenFields,Summer,132km,34%
3206,Sandy,Chemical,Arid,85,Biological Control - Predatory Insects,Late Summer,Carrot,28C,Medium,GreenFields,Summer,134km,75%
3207,Loamy,Compost,Arid,80,Biological Control - Predatory Insects,Late Summer,Potato,24C,Medium,GreenFields,Summer,129km,42%
3208,Saline,Compost,Tropical,63,Integrated Pest Management,Late Summer,Wheat,26C,Overdone,CropLife Solutions,Spring,134km,86%
